	ids	cid	trueY	predY	prob
113	527173-1412697	1	1	-1	-0.8964360691730353
114	254999-255010	1	1	1	1.2539969843662655
115	352343-352376	1	-1	-1	-0.9931704374607191
116	527299-1412921	1	-1	-1	-0.9660508544285411
117	254764-254785	1	-1	-1	-1.0767106933415174
118	527112-527238	1	1	1	1.028826768171709
119	527456-1412710	1	1	1	1.119913121658519
120	527395-1412921	1	-1	-1	-0.5679333270749873
121	289279-289286	1	1	-1	-0.4378487738562778
122	284517-284546	1	1	-1	-0.7679947638879017
123	255009-255124	1	-1	-1	-1.0186672030283306
124	106879-527258	1	1	1	1.4707060929262232
125	144302-255096	1	-1	-1	-0.9959987186258246
126	352332-352349	1	-1	-1	-1.0964899838162652
127	527174-1412699	1	1	1	1.022478138277851
128	527299-1412917	1	-1	-1	-1.0585456058208755
129	254947-255124	1	1	1	0.741595668319502
130	527132-581349	1	-1	-1	-0.3984569014866233
131	527056-527237	1	1	1	1.4447574911686005
132	254978-255085	1	-1	-1	-0.40580278705134165
133	527457-1412711	1	1	1	1.111043657214056
134	144340-254957	1	-1	-1	-0.8075439166487033
135	527394-527395	1	-1	-1	-1.387830905322217
136	527455-1412919	1	1	1	0.8222066936470098
137	144302-254947	1	1	1	0.620140470868072
138	352285-352377	1	-1	-1	-1.5910199496120938
139	352267-352378	1	-1	-1	-0.9791256441631981
140	527349-581408	1	1	1	0.4362199895543882
141	527056-1412697	1	-1	-1	-1.0293773960204995
142	114456-382590	1	1	-1	-0.5105002673471766
143	527454-1412919	1	1	1	0.9120137880478387
144	352337-352362	1	-1	-1	-0.9527032972967768
145	527299-527458	1	1	1	1.263520460063496
146	144197-144302	1	-1	-1	-0.7435170671102926
147	113019-113253	1	-1	-1	-0.8984368058845678
148	142887-527237	1	-1	-1	-1.006395451990868
149	280488-281105	1	-1	1	0.5141117478579231
150	352343-352378	1	-1	-1	-0.9910282942141324
151	144340-254947	1	1	1	0.7726909164796276
152	305186-305472	1	-1	-1	-0.7242281660369978
153	254939-254957	1	-1	-1	-1.4073692030645788
154	254957-255124	1	-1	-1	-0.9725862918202373
155	527117-1412705	1	-1	-1	-0.9965612823503687
156	254947-255010	1	-1	1	0.9494635935177975
157	106879-527386	1	1	1	0.9190305506039091
158	112782-113254	1	-1	-1	-0.6728178205656481
159	527056-1412704	1	-1	-1	-0.9453353681401482
160	527117-1412703	1	-1	-1	-1.0092259197418953
161	352333-352376	1	-1	-1	-0.8908858418747703
162	113014-113253	1	-1	-1	-0.8809096691236349
163	254824-297627	1	-1	-1	-1.0400302507966641
164	581349-1412700	1	-1	-1	-0.964781571904348
165	255010-255096	1	1	1	0.8625144787434291
166	289144-289145	1	1	-1	-0.20014529208755338
167	527258-527458	1	1	1	1.2710011439610012
168	289090-289124	1	-1	-1	-0.9075656403671857
169	254939-255010	1	1	1	0.416524901815933
170	527455-1412917	1	1	1	0.8628410189305575
171	527457-1412712	1	1	1	1.1361375456526952
172	527120-527237	1	1	1	0.40077734859678665
173	254728-297627	1	-1	-1	-1.0387519797241596
174	289216-289278	1	-1	-1	-1.0004048499917024
175	142887-527056	1	1	1	1.2925856514866378
176	527115-1412700	1	-1	-1	-0.9454565060129536
177	280922-281105	1	-1	-1	-0.0992674688984963
178	54007-289098	1	-1	-1	-1.0699472581669194
179	352334-352363	1	-1	-1	-0.22240478725211288
180	527258-1412919	1	-1	-1	-0.9577133638951612
181	254960-255124	1	-1	-1	-0.8450292302258244
182	527237-1412700	1	1	1	1.0335470849466182
183	289144-289216	1	-1	-1	-0.5753507149271938
184	352334-352357	1	1	-1	-0.5341207800574141
185	581408-1412922	1	1	1	0.6273698116351669
186	305629-306041	1	-1	-1	-0.29705714091759816
187	527115-581374	1	1	1	0.795197503005951
188	581408-1412917	1	1	1	1.06204470901904
189	527174-1412701	1	1	1	0.7871812826675522
190	289144-289286	1	-1	-1	-0.27585429649213267
191	527057-1412704	1	-1	-1	-0.9537540015660133
192	352349-352357	1	-1	-1	-1.0382948374783076
193	352347-352357	1	-1	-1	-1.0470797226165396
194	144197-254971	1	1	1	0.12648191337773013
195	581349-1412698	1	-1	-1	-1.008154248830632
196	527055-1412704	1	-1	-1	-0.9112190566682898
197	527455-1412711	1	1	1	0.8629986280005253
198	113014-114456	1	-1	-1	-1.002989248970944
199	254931-297412	1	-1	-1	-1.314550004334725
200	527174-1412698	1	1	1	0.9424710108721468
201	305189-305358	1	-1	-1	-0.7519511647101667
202	527348-527458	1	1	1	0.4883491654230168
203	527347-527396	1	-1	1	0.06089074689694707
204	527117-1412701	1	-1	-1	-0.7441932212273262
205	527456-1412502	1	1	1	0.9017716564874565
206	527115-1412705	1	-1	-1	-0.9529413360394614
207	527348-1412502	1	-1	-1	-0.8844221535385626
208	527299-527456	1	1	1	1.4693947999632508
209	289090-289131	1	-1	-1	-0.4828332381546924
210	352332-352378	1	-1	-1	-1.011592039506625
211	527116-1412703	1	-1	-1	-1.0171864243052924
212	527055-527228	1	1	1	2.0195654697109773
213	144340-255097	1	-1	-1	-0.9209555594400092
214	527455-581382	1	-1	-1	-0.5511436222422407
215	144096-144197	1	-1	-1	-0.8944767445174489
216	352337-352377	1	-1	-1	-1.4472554083520321
217	382193-382700	1	1	1	0.9954864193183426
218	106879-527349	1	1	1	0.9815479570228556
219	527117-527132	1	-1	-1	-1.0119813559350523
220	112782-382047	1	-1	-1	-0.771619938500381
221	527237-527240	1	-1	-1	-0.35671927656155233
222	112782-113019	1	-1	-1	-0.9873404677263882
223	527056-1412699	1	-1	-1	-1.0045971994361695
224	352337-352349	1	-1	-1	-1.1823960553060429
225	254769-297801	1	-1	-1	-1.060147028460418
226	527393-581408	1	1	1	0.22171448291838952
227	289090-289117	1	1	1	1.0661923029327702
228	527345-1412919	1	-1	-1	-0.9162692592840072
229	527116-581374	1	1	1	1.2046486274639223
230	581374-1412700	1	1	1	0.9748261033164527
231	527349-1412921	1	-1	-1	-0.9049741953029757
232	144302-255124	1	-1	-1	-0.9648772874564275
233	527307-527395	1	-1	-1	-0.9779997426677247
234	280849-280946	1	-1	1	0.3047067630356693
235	131007-289272	1	-1	1	0.04759522085809392
236	254979-1276653	1	1	-1	-0.2707500442386365
237	254764-254796	1	-1	-1	-0.9294262362385515
238	527117-1412700	1	-1	-1	-0.9551455938007194
239	254978-1276653	1	-1	-1	-0.6160040371564937
240	527345-1412921	1	-1	-1	-0.9245030869718438
241	527116-527237	1	1	1	1.2951813792926825
242	254962-255027	1	-1	-1	-0.7150036133003517
243	289090-289265	1	-1	-1	-0.5137198948974426
244	581408-1412502	1	1	1	0.7776610131924984
245	527349-1412502	1	-1	-1	-0.7963699657035843
246	113017-113018	1	-1	-1	-0.8392654920287157
247	280922-280946	1	-1	1	0.18564390740990006
248	255010-255036	1	1	1	1.0179535209185178
249	254747-297676	1	-1	-1	-1.0029146084841436
250	142887-527115	1	1	1	0.9679912854047013
251	352325-352377	1	-1	-1	-1.6919803540451221
