	ids	cid	trueY	predY	prob
175	215358-421127	0	-1	-1	0.026
176	375042-375044	0	-1	-1	0.03
177	522634-522707	0	-1	-1	0.002
178	24126-413100	0	-1	-1	0.01
179	322936-1056047	0	-1	-1	0.044
180	416390-417182	0	-1	-1	0.006
181	1370561-1370572	0	-1	-1	0.048
182	384092-387160	0	-1	-1	0.002
183	416315-417178	0	-1	-1	0.176
184	24140-589372	0	-1	-1	0.368
185	439201-457530	0	1	-1	0.48
186	169512-1170658	0	-1	-1	0.0
187	290877-378091	0	-1	-1	0.006
188	457191-457528	0	-1	-1	0.022
189	1170423-1170665	0	-1	-1	0.014
190	192781-1170665	0	-1	-1	0.14
191	1044952-1044963	0	-1	-1	0.006
192	457125-457436	0	-1	-1	0.038
193	1370575-1370578	0	-1	-1	0.314
194	1170661-1170674	0	-1	-1	0.0
195	1370560-1370579	0	-1	-1	0.01
196	1370556-1370558	0	-1	-1	0.01
197	439202-457599	0	1	1	0.77
198	1243942-1333285	0	-1	-1	0.036
199	464386-464387	0	-1	-1	0.252
200	1410342-1410346	0	-1	-1	0.0
201	591747-592046	0	1	-1	0.244
202	418658-439200	0	-1	-1	0.152
203	293935-1170669	0	-1	-1	0.0
204	1170662-1170667	0	-1	-1	0.0
205	416388-417106	0	-1	-1	0.006
206	417111-417114	0	-1	-1	0.092
207	43944-1138509	0	-1	-1	0.076
208	374806-374856	0	-1	-1	0.132
209	290803-379137	0	-1	-1	0.062
210	416387-417113	0	-1	-1	0.078
211	1410337-1410346	0	-1	-1	0.0
212	321878-321897	0	-1	-1	0.0
213	541753-541833	0	-1	-1	0.048
214	192781-1170649	0	-1	-1	0.0
215	1401847-1401853	0	-1	-1	0.0
216	457528-457601	0	-1	-1	0.01
217	235113-501114	0	-1	-1	0.046
218	23043-23733	0	1	-1	0.314
219	321878-321909	0	-1	-1	0.0
220	416315-416389	0	-1	1	0.768
221	1170658-1170669	0	-1	-1	0.0
222	88937-395174	0	-1	-1	0.022
223	387159-387655	0	-1	-1	0.0
224	1170417-1170670	0	-1	-1	0.0
225	416383-417182	0	-1	-1	0.044
226	22872-23763	0	-1	-1	0.402
227	423981-424039	0	-1	-1	0.312
228	1170416-1170420	0	-1	-1	0.066
229	321883-321895	0	-1	-1	0.008
230	323022-1138509	0	-1	-1	0.008
231	1044962-1044975	0	-1	-1	0.184
232	541833-541896	0	-1	-1	0.028
233	1170435-1170658	0	-1	-1	0.0
234	501107-501606	0	-1	-1	0.006
235	1170426-1170660	0	-1	-1	0.014
236	432192-432454	0	-1	-1	0.126
237	321838-323022	0	-1	-1	0.002
238	1243932-1244076	0	-1	-1	0.002
239	299131-299330	0	-1	-1	0.0
240	423982-424040	0	1	1	0.55
241	1170417-1170656	0	-1	-1	0.0
242	321862-321917	0	-1	-1	0.006
243	33858-1138490	0	-1	-1	0.018
244	235114-236493	0	-1	-1	0.018
245	23263-23705	0	1	-1	0.206
246	321903-321909	0	-1	-1	0.0
247	372666-387588	0	1	1	0.566
248	321869-321904	0	-1	-1	0.002
249	591941-592554	0	-1	-1	0.23
250	1170439-1170661	0	-1	-1	0.0
251	541601-541893	0	-1	-1	0.042
252	501100-501126	0	-1	-1	0.262
253	1410334-1410345	0	-1	-1	0.0
254	1170415-1170664	0	-1	-1	0.0
255	1410338-1410342	0	-1	-1	0.0
256	23717-956645	0	-1	-1	0.02
257	299129-299328	0	-1	-1	0.004
258	235734-235873	0	-1	-1	0.006
259	23217-24141	0	-1	-1	0.018
260	457125-457365	0	-1	-1	0.056
261	321878-321884	0	-1	-1	0.018
262	589589-956650	0	-1	-1	0.1
263	1044976-1591583	0	-1	-1	0.036
264	158826-158886	0	-1	-1	0.044
265	192781-1170432	0	-1	-1	0.004
266	15022-15154	0	-1	1	0.51
267	299325-299391	0	-1	-1	0.0
268	1243929-1243950	0	1	-1	0.126
269	1410333-1410341	0	-1	-1	0.004
270	1044967-1044970	0	-1	-1	0.048
271	423925-424040	0	-1	-1	0.23
272	383990-387118	0	-1	-1	0.0
273	416318-417105	0	-1	-1	0.02
274	1170429-1170670	0	-1	-1	0.0
275	169394-1170413	0	-1	-1	0.0
276	541753-541890	0	-1	-1	0.014
277	383988-387162	0	-1	-1	0.0
278	321855-321870	0	-1	-1	0.338
279	423981-424105	0	-1	-1	0.05
280	1170406-1170435	0	-1	-1	0.044
281	372683-384092	0	-1	-1	0.0
282	1170423-1170674	0	-1	-1	0.004
283	1410340-1410350	0	-1	-1	0.006
284	1170662-1170669	0	-1	-1	0.0
285	387118-387553	0	-1	-1	0.0
286	372683-387240	0	-1	-1	0.0
287	86990-235113	0	-1	-1	0.002
288	1410335-1410344	0	-1	-1	0.006
289	299131-299346	0	-1	-1	0.0
290	522634-522688	0	1	1	0.862
291	322972-323035	0	-1	-1	0.0
292	1170407-1170674	0	-1	-1	0.116
293	1370555-1370563	0	1	1	0.884
294	439200-457530	0	-1	-1	0.06
295	387159-387161	0	-1	-1	0.0
296	1243932-1243963	0	-1	-1	0.002
297	1410331-1410347	0	-1	-1	0.0
298	416310-416388	0	-1	-1	0.004
299	299326-299391	0	-1	-1	0.0
300	14921-395239	0	-1	-1	0.004
301	1243939-1329012	0	-1	-1	0.012
302	372673-384092	0	-1	-1	0.0
303	293746-1170435	0	-1	-1	0.0
304	1243934-1243962	0	-1	-1	0.0
305	279688-351089	0	-1	-1	0.006
306	372685-383944	0	-1	-1	0.0
307	372683-383988	0	-1	-1	0.0
308	15030-15267	0	1	-1	0.024
309	1243932-1244081	0	-1	-1	0.022
310	387240-387555	0	-1	-1	0.0
311	290838-423984	0	-1	-1	0.026
312	1170431-1170666	0	-1	-1	0.0
313	500432-501129	0	-1	-1	0.006
314	1410326-1410328	0	-1	-1	0.096
315	299346-299376	0	-1	-1	0.002
316	235489-501121	0	-1	-1	0.07
317	372644-387119	0	-1	-1	0.0
318	1596857-1596867	0	1	-1	0.426
319	24107-394154	0	-1	-1	0.016
320	416312-417175	0	-1	-1	0.008
321	235114-235351	0	-1	-1	0.016
322	500422-1170672	0	-1	-1	0.008
323	1170406-1170672	0	-1	-1	0.002
324	416387-417176	0	-1	-1	0.08
325	1243950-1244079	0	1	-1	0.16
326	567550-567651	0	1	-1	0.184
327	387161-387549	0	-1	-1	0.0
328	387118-387654	0	-1	-1	0.0
329	33858-1600378	0	-1	-1	0.0
330	1370555-1370572	0	-1	-1	0.008
331	322951-323023	0	-1	-1	0.1
332	432114-432388	0	-1	-1	0.326
333	416390-416391	0	-1	-1	0.016
334	1170432-1170669	0	-1	-1	0.0
335	439318-457599	0	-1	-1	0.008
336	416384-416390	0	-1	-1	0.006
337	421129-421343	0	-1	-1	0.0
338	416378-417051	0	1	-1	0.076
339	1410329-1410339	0	-1	-1	0.0
340	322951-323017	0	1	-1	0.136
341	522695-522699	0	1	-1	0.186
342	439277-457601	0	-1	-1	0.04
343	293934-1170669	0	-1	-1	0.0
344	372666-387555	0	-1	-1	0.016
345	1666246-1670436	0	-1	-1	0.058
346	501598-1170652	0	1	1	0.698
347	291039-378482	0	-1	-1	0.014
348	290861-291046	0	-1	-1	0.016
349	904255-904257	0	-1	-1	0.0
350	416388-417108	0	-1	-1	0.028
351	1370535-1370544	0	1	1	0.562
352	23748-24107	0	1	-1	0.242
353	387549-387555	0	-1	-1	0.0
354	1410331-1410346	0	-1	-1	0.0
355	490077-498568	0	-1	-1	0.03
356	235114-235489	0	-1	-1	0.006
357	495655-496847	0	-1	-1	0.044
358	1170420-1170422	0	-1	-1	0.192
359	522633-522688	0	1	1	0.71
360	1243938-1329014	0	-1	-1	0.01
361	421194-421278	0	-1	-1	0.002
362	1243952-1243963	0	-1	-1	0.0
363	486843-493531	0	-1	-1	0.028
364	578661-1250281	0	1	-1	0.02
365	416312-416383	0	-1	-1	0.032
366	1370556-1370564	0	-1	-1	0.028
367	567551-567554	0	-1	-1	0.026
368	417105-417107	0	-1	-1	0.01
369	1243948-1243953	0	-1	-1	0.002
370	522695-522770	0	1	1	0.714
371	383627-387655	0	-1	-1	0.0
372	904257-1401850	0	1	-1	0.0
373	291039-291046	0	-1	-1	0.022
374	372679-387160	0	-1	-1	0.028
375	421043-421122	0	1	-1	0.0
376	500422-1170409	0	-1	-1	0.046
377	43944-323017	0	1	-1	0.286
378	416310-416321	0	-1	-1	0.002
379	495087-496848	0	-1	-1	0.002
380	293935-1170418	0	-1	-1	0.07
381	402957-402964	0	-1	-1	0.012
382	1596862-1596871	0	1	1	0.932
383	158731-158825	0	1	-1	0.5
384	1170434-1170661	0	-1	-1	0.0018908666472133061
385	418657-457529	0	-1	-1	0.03
386	1410339-1410343	0	-1	-1	0.016
387	14789-395239	0	-1	-1	0.006
388	591653-591941	0	-1	-1	0.134
389	417110-417178	0	-1	-1	0.016
390	589373-956645	0	-1	-1	0.002
391	541830-541832	0	-1	-1	0.138
392	1170410-1170666	0	-1	-1	0.0
393	403604-403681	0	1	-1	0.186
394	416382-417182	0	-1	-1	0.004
395	524532-524547	0	-1	-1	0.106
396	322979-323039	0	-1	-1	0.002
397	387159-387654	0	-1	-1	0.0
398	387118-387119	0	-1	-1	0.0
399	1163659-1163660	0	-1	-1	0.132
400	1410330-1410346	0	-1	-1	0.0
401	1370550-1370558	0	-1	-1	0.042
402	192781-1170434	0	-1	-1	0.006
403	416309-416390	0	-1	-1	0.0
404	1410337-1410342	0	-1	-1	0.0
405	374946-375043	0	-1	-1	0.008
406	299132-299136	0	-1	-1	0.0
407	197701-236523	0	-1	-1	0.198
408	1170419-1170649	0	-1	-1	0.066
409	417032-417050	0	-1	-1	0.028
410	15270-259958	0	-1	-1	0.352
411	416321-416387	0	-1	-1	0.004
412	1170648-1170662	0	-1	-1	0.0
413	169394-1170409	0	-1	-1	0.0
414	522576-522708	0	-1	-1	0.008
415	541752-541834	0	-1	-1	0.358
416	522756-522778	0	-1	-1	0.006
417	541890-541894	0	-1	-1	0.024
418	23747-589707	0	1	1	0.608
419	457373-457452	0	-1	-1	0.028
420	383988-384092	0	-1	-1	0.0
421	375996-376045	0	-1	-1	0.204
422	1329014-1333288	0	-1	-1	0.0
423	904936-904940	0	-1	-1	0.096
424	372666-387159	0	-1	-1	0.002
425	44576-1138490	0	1	-1	0.476
426	1370559-1370564	0	-1	-1	0.004
427	591844-592046	0	-1	-1	0.066
428	23217-589137	0	-1	-1	0.184
429	293762-1170413	0	-1	-1	0.0
430	457436-457452	0	-1	-1	0.032
431	192845-192878	0	-1	-1	0.052
432	376074-376078	0	-1	-1	0.05
433	439272-457365	0	-1	-1	0.1
434	417049-417050	0	-1	-1	0.15
435	372685-387160	0	-1	-1	0.0
436	321863-321878	0	-1	-1	0.044
437	268383-1588614	0	-1	-1	0.004
438	23763-24107	0	1	1	0.526
439	541650-541671	0	-1	-1	0.076
440	372658-383536	0	-1	-1	0.024
441	1170407-1170652	0	-1	-1	0.166
442	293737-1170658	0	-1	-1	0.0
443	1170409-1170411	0	-1	-1	0.0
444	589590-956645	0	-1	-1	0.002
445	416311-416391	0	-1	-1	0.012
446	383580-387240	0	-1	-1	0.0
447	323053-323065	0	-1	-1	0.008
448	522477-522832	0	-1	1	0.59
449	1170649-1170669	0	-1	-1	0.0
450	1243949-1243952	0	-1	-1	0.0
451	904935-904936	0	-1	-1	0.114
452	15164-30219	0	1	-1	0.106
453	323014-323053	0	-1	-1	0.0
454	24141-501621	0	-1	-1	0.008
455	492007-1572168	0	1	-1	0.142
456	416309-417178	0	-1	-1	0.014
457	372673-387555	0	-1	-1	0.004
458	299141-299325	0	-1	-1	0.018
459	541601-541833	0	-1	-1	0.022
460	432114-432454	0	-1	-1	0.174
461	372658-387162	0	-1	-1	0.038
462	1170415-1170426	0	-1	-1	0.054
463	1410334-1410350	0	-1	-1	0.0
464	1170435-1170656	0	-1	-1	0.0
465	383944-387118	0	-1	-1	0.0
466	321869-321877	0	-1	-1	0.002
467	1170434-1170662	0	-1	-1	0.0018908666472133061
468	321862-321895	0	-1	-1	0.048
469	1596867-1596869	0	1	-1	0.308
470	1596861-1596863	0	-1	-1	0.01
471	522610-522718	0	-1	-1	0.042
472	321862-321910	0	-1	-1	0.014
473	23705-413172	0	1	-1	0.056
474	23250-23747	0	-1	-1	0.5
475	1044967-1044968	0	-1	-1	0.02
476	192691-255992	0	-1	1	0.532
477	416309-417113	0	-1	-1	0.03
478	293935-1170662	0	-1	-1	0.0
479	439427-439428	0	-1	-1	0.044
480	486843-488484	0	-1	-1	0.054
481	23749-589373	0	-1	-1	0.014
482	457373-457599	0	-1	-1	0.026
483	23748-501621	0	-1	-1	0.1
484	1370559-1370583	0	-1	-1	0.002
485	375041-375042	0	-1	-1	0.098
486	290810-378091	0	-1	-1	0.006
487	416313-417052	0	-1	-1	0.056
488	438366-438493	0	-1	-1	0.192
489	23763-1138005	0	-1	1	0.574
490	1170432-1170662	0	-1	-1	0.0
491	23217-501621	0	-1	-1	0.064
492	501598-1170412	0	-1	-1	0.0
493	1243945-1243951	0	-1	-1	0.004
494	322925-322960	0	1	-1	0.268
495	577904-578660	0	-1	-1	0.0
496	956650-956683	0	-1	-1	0.0
497	416379-417051	0	1	-1	0.214
498	1243948-1243963	0	-1	-1	0.004
499	1170415-1170423	0	-1	-1	0.01
500	299132-299334	0	-1	-1	0.0
501	1170650-1170660	0	1	-1	0.35
502	416309-417182	0	-1	-1	0.04
503	578786-1250278	0	-1	-1	0.0
504	1138496-1588626	0	-1	-1	0.042
505	383988-387555	0	-1	-1	0.0
506	482308-495159	0	-1	-1	0.018
507	413031-413100	0	-1	-1	0.082
508	23263-24107	0	1	-1	0.146
509	490077-495142	0	-1	-1	0.03
510	1170423-1170658	0	-1	-1	0.042
511	1370557-1370559	0	-1	-1	0.0
512	501598-1170429	0	-1	-1	0.0
513	416309-417109	0	-1	-1	0.002
514	23250-23717	0	-1	-1	0.128
515	541669-541670	0	1	-1	0.05
516	439200-439277	0	-1	-1	0.09
517	1170412-1170426	0	-1	-1	0.036
518	1170406-1170656	0	-1	-1	0.03
519	372673-383944	0	-1	-1	0.0
520	495159-522686	0	-1	-1	0.036
521	490077-522615	0	-1	-1	0.018
522	33858-1138508	0	-1	-1	0.008
523	235115-235351	0	-1	-1	0.006
524	15022-259912	0	-1	-1	0.282
525	235351-501114	0	-1	-1	0.032
526	375201-375458	0	-1	-1	0.046
527	488479-496848	0	-1	-1	0.012
528	1170409-1170650	0	1	-1	0.424
529	1370539-1370558	0	-1	-1	0.004
530	321838-1138508	0	-1	-1	0.008
531	1044965-1044967	0	-1	-1	0.02
532	589137-589373	0	-1	-1	0.028
533	1243940-1329011	0	-1	-1	0.0
534	904936-904937	0	-1	-1	0.138
535	541602-541672	0	-1	-1	0.022
536	1329011-1329019	0	-1	-1	0.002
537	372685-387585	0	-1	-1	0.002
538	169512-1170670	0	-1	-1	0.0
539	1596868-1596869	0	1	-1	0.156
540	1666246-1667306	0	-1	-1	0.398
541	383988-387159	0	-1	-1	0.0
542	522776-522778	0	-1	-1	0.02
543	93593-351089	0	-1	-1	0.002
544	1243934-1243952	0	-1	-1	0.002
545	589481-956650	0	-1	-1	0.0
546	1243934-1243950	0	-1	-1	0.096
547	169394-1170412	0	-1	-1	0.0
548	89651-93593	0	-1	-1	0.164
549	1243943-1243962	0	-1	-1	0.0
550	1370566-1370575	0	1	1	0.976
551	416318-416389	0	1	1	0.716
552	1370552-1370579	0	1	1	0.9
553	1243932-1244080	0	-1	-1	0.112
554	524547-524574	0	1	-1	0.154
555	323023-1138508	0	-1	-1	0.018
556	416383-417177	0	-1	-1	0.006
557	1596869-1596871	0	1	1	0.798
558	322948-322958	0	-1	-1	0.0
559	395174-395239	0	-1	-1	0.024
560	1170433-1170656	0	-1	-1	0.0
561	1410335-1410348	0	-1	-1	0.01
562	416390-417178	0	-1	-1	0.004
563	322953-323039	0	-1	-1	0.0
564	522776-522831	0	-1	-1	0.016
565	14840-14849	0	-1	-1	0.418
566	1410330-1410344	0	-1	-1	0.0
567	457373-457529	0	-1	-1	0.028
568	299326-299334	0	-1	-1	0.0
569	293762-1170669	0	-1	-1	0.0
570	1170410-1170662	0	-1	-1	0.0
571	23717-589481	0	-1	-1	0.006
572	23764-956650	0	-1	-1	0.01
573	293737-1170669	0	-1	-1	0.0
574	322972-323023	0	-1	-1	0.002
575	522616-522687	0	-1	-1	0.0
576	500073-501606	0	-1	-1	0.018
577	322936-323052	0	-1	-1	0.0
578	1170414-1170423	0	-1	-1	0.014
579	299325-299329	0	-1	-1	0.0
580	522699-522757	0	-1	-1	0.18
581	291045-378091	0	-1	-1	0.006
582	169512-1170417	0	-1	-1	0.0
583	1170420-1170670	0	-1	-1	0.02
584	22872-956650	0	-1	-1	0.04
585	235836-501123	0	-1	-1	0.024
586	375251-375458	0	-1	-1	0.258
587	23763-956683	0	1	1	0.628
588	236523-501114	0	-1	-1	0.038
589	387119-387655	0	-1	-1	0.0
590	372673-387553	0	-1	-1	0.002
591	1410344-1410345	0	-1	-1	0.0
592	23692-956640	0	-1	-1	0.166
593	416310-417109	0	-1	-1	0.006
594	1170407-1170431	0	1	-1	0.46
595	1243945-1243949	0	-1	-1	0.002
596	1170654-1170665	0	-1	-1	0.03
597	1243929-1243963	0	-1	-1	0.002
598	323017-1138490	0	-1	-1	0.024
599	490077-498597	0	-1	-1	0.028
600	299328-299331	0	-1	-1	0.002
601	416316-416382	0	-1	-1	0.0
602	416309-417115	0	1	1	0.754
603	1170662-1170665	0	-1	-1	0.002
604	23705-413101	0	1	-1	0.092
605	417106-417177	0	-1	-1	0.012
606	501598-1170671	0	-1	-1	0.0
607	1243939-1243940	0	-1	-1	0.096
608	416315-416385	0	-1	-1	0.306
609	1410340-1410347	0	-1	-1	0.0
610	293737-1170667	0	-1	-1	0.0
611	23717-395239	0	-1	-1	0.006
612	321883-321904	0	-1	-1	0.0
613	522707-522718	0	-1	-1	0.016
614	356173-356178	0	-1	-1	0.024
615	541833-541893	0	-1	-1	0.022
616	372685-387162	0	-1	-1	0.0
617	421127-421281	0	-1	-1	0.0
618	1410332-1410348	0	-1	-1	0.01
619	416309-417111	0	-1	-1	0.07
620	351083-351089	0	-1	-1	0.0
621	1170415-1170435	0	-1	-1	0.0
622	197786-351089	0	-1	-1	0.002
623	387204-387525	0	-1	-1	0.0
624	488484-495159	0	-1	-1	0.036
625	416382-417107	0	-1	-1	0.002
626	528109-578786	0	-1	-1	0.0
627	293737-1170434	0	-1	-1	0.0
628	416316-417108	0	-1	-1	0.012
629	1170439-1170652	0	1	1	0.576
630	416318-416390	0	-1	-1	0.0
631	495159-522576	0	-1	-1	0.024
632	416384-417111	0	-1	-1	0.086
633	1243934-1243951	0	-1	-1	0.0
634	1410335-1410341	0	-1	-1	0.008
635	372683-383900	0	-1	-1	0.0
636	383580-383627	0	-1	-1	0.0
637	372666-383900	0	-1	-1	0.0
638	1170654-1170669	0	-1	-1	0.0
639	416310-417108	0	-1	-1	0.002
640	289395-289906	0	1	-1	0.134
641	192781-1170655	0	-1	-1	0.0
642	293736-1170417	0	-1	-1	0.0
643	372685-387588	0	1	-1	0.344
644	299132-299139	0	-1	-1	0.0
645	1170411-1170660	0	-1	-1	0.0
646	293746-1170411	0	-1	-1	0.0
647	416385-416389	0	-1	1	0.542
648	24140-589137	0	-1	-1	0.45
649	1243934-1244076	0	-1	-1	0.0
650	486843-495159	0	-1	-1	0.024
651	293934-1170655	0	-1	-1	0.0
652	383627-387118	0	-1	-1	0.0
653	372666-383536	0	-1	-1	0.024
654	169512-1170654	0	-1	-1	0.0
655	293762-1170416	0	-1	-1	0.0
656	1170415-1170419	0	-1	-1	0.16
657	322948-322953	0	-1	-1	0.002
658	299346-299491	0	-1	-1	0.0
659	1170656-1170666	0	-1	-1	0.0
660	372673-387162	0	-1	-1	0.002
661	33858-1056047	0	-1	-1	0.006
662	1370552-1370560	0	1	1	0.842
663	268530-1588617	0	-1	-1	0.1647036039913049
664	23692-589253	0	-1	-1	0.348
665	438427-438554	0	1	1	0.528
666	439272-457599	0	-1	-1	0.044
667	495142-522615	0	-1	-1	0.042
668	416311-417115	0	1	1	0.816
669	1170650-1170666	0	1	1	0.69
670	403865-403867	0	-1	-1	0.024
671	290868-290912	0	-1	-1	0.006
672	439202-457528	0	1	1	0.686
673	416391-417107	0	-1	-1	0.016
674	1170426-1170432	0	-1	-1	0.06
675	1329011-1329017	0	-1	-1	0.024
676	321846-321863	0	-1	-1	0.02
677	1170414-1170415	0	-1	-1	0.0
678	541650-541672	0	-1	-1	0.052
679	322926-322935	0	-1	-1	0.102
680	439427-457126	0	-1	-1	0.042
