	ids	cid	trueY	predY	prob
49	310155-1255150	2	-1	-1	0.0
50	500565-1255152	2	-1	-1	0.002
51	500519-1255146	2	-1	-1	0.018
52	1502584-1502806	2	-1	-1	0.006
53	24892-25002	2	-1	-1	0.262
54	1156222-1394045	2	1	-1	0.218
55	1375994-1707370	2	-1	-1	0.032
56	1263459-1263470	2	-1	-1	0.002
57	1512168-1512175	2	-1	-1	0.062
58	1221824-1221830	2	-1	-1	0.06
59	24958-1255148	2	1	1	0.844
60	1263465-1263470	2	-1	-1	0.004
61	25002-558319	2	1	-1	0.302
62	261660-1135878	2	-1	-1	0.032
63	275884-341067	2	-1	-1	0.43
64	298781-500602	2	1	1	1.0
65	24957-1222736	2	1	-1	0.13
66	558319-1255148	2	-1	-1	0.042
67	261660-261704	2	-1	-1	0.02
68	1632788-1703864	2	-1	-1	0.002
69	94023-240988	2	-1	-1	0.294
70	508618-1059143	2	1	-1	0.38
71	510685-510732	2	-1	-1	0.076
72	1502583-1502807	2	-1	-1	0.038
73	1214676-1403508	2	-1	-1	0.09
74	1502583-1502806	2	-1	-1	0.016
75	25003-1255146	2	1	1	0.858
76	24958-25002	2	-1	-1	0.138
77	254801-1403508	2	-1	-1	0.004
78	309730-500567	2	-1	-1	0.012
79	1499367-1499371	2	-1	-1	0.08
80	261721-500519	2	-1	-1	0.05
81	1263465-1672188	2	1	1	0.962
82	1512168-1598585	2	1	1	0.824
83	500536-1255146	2	-1	-1	0.026
84	24958-1214676	2	-1	-1	0.264
85	25002-559204	2	-1	-1	0.362
86	298408-1255152	2	1	1	1.0
87	280034-1162612	2	-1	-1	0.208
88	948386-1502591	2	1	1	0.79
89	309730-1255138	2	-1	-1	0.014
90	558319-559147	2	1	1	0.664
91	1263471-1263477	2	-1	-1	0.004
92	275776-1596453	2	-1	-1	0.12
93	261721-1222736	2	-1	-1	0.1
94	200731-240988	2	1	-1	0.44
95	24958-500519	2	1	1	0.896
96	267804-267921	2	1	-1	0.184
97	1630248-1711675	2	-1	-1	0.014
98	1162610-1394041	2	-1	-1	0.088
99	419431-633009	2	-1	-1	0.072
100	388207-633009	2	-1	-1	0.04
101	897267-897275	2	-1	-1	0.162
102	559145-887499	2	-1	-1	0.002
103	1512168-1512170	2	-1	-1	0.138
104	261721-558319	2	-1	-1	0.148
105	24958-261680	2	1	1	0.888
106	559204-1255147	2	-1	1	0.536
107	24957-558319	2	1	1	0.526
108	298382-1255132	2	1	1	1.0
109	559145-559201	2	-1	-1	0.278
110	254801-262536	2	-1	-1	0.1
111	1512169-1512170	2	-1	-1	0.224
112	251666-310116	2	1	-1	0.266
113	267839-267921	2	1	-1	0.07
114	948386-1502806	2	-1	-1	0.018
115	1630248-1703864	2	-1	-1	0.002
116	500600-1278691	2	-1	-1	0.04
117	897268-897272	2	-1	-1	0.1
118	267804-295453	2	1	1	0.594
119	1632788-1660532	2	-1	-1	0.01
120	559206-887499	2	-1	-1	0.02
121	1623968-1624481	2	1	-1	0.204
122	207200-1214676	2	-1	-1	0.0
123	322557-1394041	2	-1	-1	0.11
124	207200-1162610	2	-1	-1	0.046
125	1499366-1499367	2	-1	-1	0.082
126	1499365-1499373	2	-1	-1	0.122
127	1502807-1502809	2	-1	-1	0.032
128	500600-1027898	2	-1	-1	0.066
129	558319-559204	2	1	-1	0.148
130	1623968-1624098	2	-1	-1	0.192
131	1499367-1499373	2	-1	-1	0.13
132	25002-298864	2	1	1	0.992
133	388207-1403508	2	-1	-1	0.0
134	207200-1403497	2	-1	-1	0.002
135	456703-1598578	2	1	-1	0.382
136	559204-1255148	2	1	1	0.554
137	267804-1620859	2	1	1	0.604
138	261680-310116	2	-1	-1	0.112
139	262536-282260	2	1	-1	0.326
140	1512164-1512174	2	-1	-1	0.054
141	125678-298762	2	1	1	0.962
142	1502314-1502316	2	-1	1	0.676
143	558319-1222736	2	-1	-1	0.076
144	1376017-1653354	2	-1	-1	0.002
145	1598584-1598585	2	-1	1	0.726
146	267880-267889	2	-1	-1	0.09
147	261737-1135878	2	-1	-1	0.048
148	1502587-1502813	2	1	-1	0.348
149	298864-500536	2	1	1	1.0
150	1162610-1394040	2	-1	-1	0.056
151	897268-897278	2	-1	-1	0.028
152	64968-294319	2	1	1	0.734
153	1502314-1502317	2	1	1	0.562
154	1512169-1512175	2	-1	-1	0.212
155	529097-1255138	2	-1	-1	0.308
156	897272-897274	2	1	1	0.666
157	1499368-1499372	2	1	1	0.798
158	897271-897278	2	-1	-1	0.0
159	634713-891366	2	1	1	0.814
160	927191-948386	2	-1	-1	0.018
161	388007-1504434	2	-1	1	0.618
162	1623655-1624481	2	-1	1	0.768
163	125678-282191	2	-1	-1	0.03
164	299333-299338	2	-1	-1	0.256
165	500556-1135878	2	-1	-1	0.01
166	1219161-1394040	2	-1	-1	0.044
167	1499302-1499370	2	-1	-1	0.036
168	298408-1255153	2	1	1	1.0
169	500599-1255135	2	-1	-1	0.034
170	1512165-1512175	2	-1	-1	0.012
171	1263466-1263479	2	-1	-1	0.004
172	1502586-1502813	2	1	-1	0.362
173	897267-897268	2	-1	-1	0.224
174	1512168-1512174	2	-1	-1	0.108
175	948386-1502807	2	-1	-1	0.02
176	388207-1214676	2	-1	-1	0.0
177	1255138-1278691	2	-1	-1	0.014
178	24957-1219161	2	1	1	0.768
179	1135878-1222736	2	-1	-1	0.004
180	25003-559204	2	-1	-1	0.49
181	262536-322557	2	-1	-1	0.19
182	897267-897273	2	-1	-1	0.186
183	24892-207200	2	-1	-1	0.0
184	207200-322557	2	-1	-1	0.124
185	891366-897275	2	-1	-1	0.012
186	25916-93536	2	-1	-1	0.312
187	25003-1255148	2	1	1	0.806
188	891366-897272	2	-1	-1	0.042
189	1221827-1221829	2	-1	-1	0.108
190	298864-1255148	2	1	1	1.0
191	254801-419431	2	-1	-1	0.024
192	500567-529097	2	-1	1	0.506
193	1671459-1707370	2	-1	-1	0.046
194	508781-1059143	2	-1	-1	0.228
195	24903-559145	2	-1	-1	0.0
196	322557-419431	2	-1	-1	0.0
197	24958-559204	2	-1	1	0.6
198	13448-1403508	2	1	1	0.684
199	1162610-1403508	2	-1	-1	0.01
200	125678-500584	2	-1	-1	0.008
201	1263460-1263464	2	-1	-1	0.0
202	559201-559206	2	-1	-1	0.454
203	24903-558319	2	1	-1	0.452
204	1512170-1512175	2	-1	-1	0.044
205	500599-1255134	2	-1	-1	0.014
206	13448-24892	2	-1	-1	0.5
207	1623551-1623655	2	1	-1	0.472
208	261663-500602	2	-1	-1	0.01
209	1499370-1499372	2	1	1	0.91
210	1263463-1672188	2	1	1	0.968
211	500599-500618	2	-1	-1	0.024
212	1376007-1653354	2	-1	-1	0.0
213	251666-322557	2	-1	-1	0.102
214	207200-1403508	2	-1	-1	0.0
215	1221824-1221827	2	-1	-1	0.198
216	1255136-1369857	2	1	-1	0.346
217	1376011-1376017	2	-1	-1	0.014
218	1219161-1403506	2	-1	-1	0.39
219	322681-1643884	2	1	1	0.89
220	927191-1502806	2	-1	-1	0.008
221	897272-897273	2	-1	-1	0.026
222	299333-299337	2	-1	-1	0.356
223	294317-1596453	2	1	1	0.844
224	1512167-1598584	2	-1	-1	0.016
225	261680-261721	2	-1	-1	0.132
226	529097-1278691	2	-1	-1	0.306
227	1502332-1502335	2	1	1	0.538
228	419431-1403507	2	-1	-1	0.042
229	1499363-1499372	2	1	1	0.862
230	735529-897267	2	-1	-1	0.194
231	298381-1255156	2	1	1	1.0
232	1263469-1263470	2	-1	-1	0.018
233	24957-500536	2	1	-1	0.216
234	1502332-1502334	2	1	1	0.764
235	1630248-1652589	2	1	-1	0.02
236	298864-1255146	2	1	1	1.0
237	299337-299406	2	-1	-1	0.382
238	1263471-1672188	2	-1	1	0.92
239	1263459-1263460	2	-1	-1	0.016
240	24799-419431	2	-1	-1	0.006
241	261737-1369871	2	-1	1	0.514
242	1162610-1403507	2	-1	-1	0.046
243	322681-1376017	2	-1	-1	0.008
244	1502583-1502588	2	-1	-1	0.134
245	1502315-1502317	2	1	1	0.56
