	ids	cid	trueY	predY
172	1623655-1624380	2	-1	-1
173	1512173-1512175	2	1	-1
174	1162610-1721706	2	-1	-1
175	310116-559204	2	1	-1
176	261721-500536	2	-1	-1
177	352411-352417	2	1	-1
178	1499366-1499370	2	-1	-1
179	24903-24958	2	-1	-1
180	1502588-1502813	2	-1	-1
181	24799-282260	2	-1	-1
182	1255147-1255148	2	1	-1
183	352436-352440	2	-1	-1
184	262536-419431	2	-1	-1
185	1219161-1403506	2	-1	-1
186	556278-1401360	2	1	1
187	500536-887499	2	-1	-1
188	1502321-1502327	2	1	1
189	1499365-1499371	2	-1	-1
190	1623467-1624380	2	-1	1
191	1512188-1598584	2	-1	-1
192	282180-1620859	2	-1	-1
193	25003-887499	2	-1	-1
194	1341001-1341004	2	-1	-1
195	267565-299487	2	-1	-1
196	24892-282260	2	-1	-1
197	891366-897268	2	-1	-1
198	298382-1255133	2	1	1
199	1296979-1614320	2	1	-1
200	207200-1162610	2	-1	-1
201	1512171-1512173	2	-1	-1
202	1499368-1499371	2	-1	-1
203	261642-298864	2	1	1
204	897271-897274	2	1	-1
205	1616255-1616257	2	-1	-1
206	500599-1255134	2	-1	-1
207	1499312-1499370	2	-1	-1
208	802906-1369858	2	1	-1
209	1383274-1383280	2	1	-1
210	897276-1596454	2	-1	1
211	897265-897268	2	-1	1
212	258241-1394040	2	-1	-1
213	500536-500556	2	-1	-1
214	1502589-1502809	2	1	-1
215	1391180-1391187	2	1	1
216	1296967-1296980	2	-1	-1
217	147126-1394041	2	-1	-1
218	1255135-1255136	2	-1	-1
219	254818-310186	2	-1	1
220	1376016-1653354	2	1	-1
221	1296980-1296989	2	1	1
222	1376007-1376011	2	-1	-1
223	352288-352417	2	-1	-1
224	1341002-1341003	2	1	-1
225	1499366-1499368	2	-1	-1
226	1340999-1341009	2	-1	-1
227	261737-310116	2	-1	-1
228	1502332-1502333	2	1	-1
229	24903-298864	2	1	1
230	25003-500536	2	-1	-1
231	500519-500536	2	-1	-1
232	24931-310116	2	-1	-1
233	24892-1219161	2	-1	-1
234	310155-500641	2	-1	-1
235	267565-299338	2	-1	-1
236	261721-500519	2	-1	-1
237	1391171-1391190	2	-1	-1
238	1391176-1391183	2	1	1
239	1340997-1341001	2	-1	-1
240	1162610-1219161	2	-1	-1
241	1499367-1499373	2	-1	-1
242	1502292-1502312	2	-1	-1
243	261642-1369871	2	-1	-1
244	1369854-1369858	2	-1	-1
245	559204-1255148	2	1	-1
246	352408-352412	2	-1	-1
247	352408-352417	2	-1	-1
248	897274-1596454	2	-1	1
249	500600-1027898	2	-1	-1
250	352436-352442	2	-1	-1
251	1499302-1499362	2	-1	-1
252	1512174-1598584	2	-1	-1
253	310186-500566	2	-1	-1
254	634713-897267	2	-1	-1
255	1383033-1383280	2	-1	-1
256	1383058-1383274	2	-1	-1
257	1500062-1500162	2	-1	1
258	240499-1162610	2	1	1
259	310116-558319	2	-1	-1
260	147126-1721706	2	-1	-1
261	500567-1255140	2	1	-1
262	24799-500556	2	-1	-1
263	24958-261660	2	-1	-1
264	1512168-1512170	2	-1	-1
265	322681-1376017	2	-1	-1
266	254801-1394041	2	-1	-1
267	282260-1394041	2	-1	-1
268	1616256-1616257	2	-1	-1
269	322681-1376016	2	-1	-1
270	1354270-1594536	2	1	-1
271	24892-207200	2	-1	-1
272	735529-897265	2	-1	-1
273	1383168-1383284	2	-1	-1
274	1295697-1295698	2	1	-1
275	282260-1394040	2	-1	-1
276	1512171-1598585	2	-1	-1
277	559205-887499	2	-1	-1
278	1162610-1403507	2	-1	-1
279	1499363-1499371	2	-1	-1
280	1366408-1383283	2	-1	-1
281	298864-500556	2	1	1
282	258241-1403508	2	-1	-1
283	267564-267565	2	-1	-1
284	24799-419431	2	-1	-1
285	1512167-1598587	2	1	1
286	262536-322557	2	-1	-1
287	897267-897272	2	-1	-1
288	1512170-1598585	2	-1	-1
289	500536-1255146	2	-1	-1
290	1499302-1499366	2	-1	-1
291	1376007-1376016	2	-1	-1
292	267564-299406	2	-1	-1
293	310155-1255152	2	-1	-1
294	1255156-1255158	2	-1	-1
295	1512168-1512171	2	-1	-1
296	261680-500556	2	-1	-1
