	ids	cid	trueY	predY
173	438546-438619	0	-1	-1
174	332384-332412	0	-1	-1
175	381824-381825	0	-1	-1
176	346715-346722	0	-1	-1
177	332390-332400	0	-1	-1
178	319489-394887	0	1	1
179	374953-375048	0	1	-1
180	306375-306376	0	1	-1
181	1272115-1272131	0	-1	-1
182	394742-438758	0	-1	-1
183	346709-346716	0	-1	-1
184	352398-352532	0	-1	-1
185	319765-319880	0	-1	-1
186	263627-263776	0	-1	-1
187	1272110-1272122	0	-1	-1
188	306306-319816	0	-1	-1
189	319799-319918	0	-1	-1
190	57043-57062	0	-1	-1
191	319765-319875	0	-1	-1
192	352400-438315	0	-1	-1
193	319406-319408	0	-1	-1
194	394822-395198	0	1	1
195	394982-438948	0	-1	-1
196	352532-438255	0	-1	-1
197	254747-254769	0	-1	-1
198	332373-332409	0	-1	-1
199	332370-332398	0	-1	-1
200	277072-277093	0	-1	-1
201	394675-438756	0	1	1
202	252516-332375	0	1	-1
203	352399-438417	0	-1	-1
204	346717-346719	0	-1	-1
205	352521-438546	0	-1	-1
206	394822-395199	0	1	-1
207	306305-319880	0	-1	-1
208	394023-395126	0	-1	-1
209	394982-438621	0	-1	-1
210	346716-346800	0	-1	-1
211	381774-381869	0	-1	-1
212	374953-375049	0	-1	-1
213	386074-523783	0	-1	-1
214	394023-395128	0	-1	-1
215	366555-366567	0	-1	-1
216	1532672-1532676	0	1	1
217	352519-439019	0	1	1
218	263582-263698	0	-1	-1
219	352400-1370057	0	-1	-1
220	346702-346714	0	-1	-1
221	394888-438822	0	1	1
222	319489-394983	0	-1	-1
223	394024-438950	0	-1	-1
224	394888-438756	0	-1	1
225	132114-132637	0	-1	-1
226	438420-1370106	0	-1	-1
227	352518-438758	0	1	1
228	438253-438621	0	-1	-1
229	394982-438313	0	-1	-1
230	1272125-1272130	0	-1	-1
231	394741-394821	0	-1	-1
232	319708-319737	0	-1	-1
233	306340-319909	0	-1	-1
234	381665-381823	0	1	1
235	395061-395127	0	-1	-1
236	131811-132612	0	-1	-1
237	319377-394821	0	-1	-1
238	438621-439019	0	-1	-1
239	332371-332396	0	-1	-1
240	56191-57043	0	-1	-1
241	263659-263847	0	-1	-1
242	395127-438621	0	-1	-1
243	438314-1370057	0	-1	-1
244	332372-332377	0	-1	-1
245	319774-319909	0	1	-1
246	394888-395199	0	1	1
247	332386-332403	0	-1	-1
248	276883-277071	0	-1	-1
249	254931-297426	0	-1	-1
250	319766-319901	0	-1	-1
251	395127-395200	0	-1	-1
252	277055-277141	0	-1	-1
253	381771-381868	0	-1	-1
254	1272098-1272122	0	-1	-1
255	395199-439020	0	1	-1
256	252516-332425	0	-1	-1
257	332386-332412	0	-1	-1
258	394023-438692	0	-1	-1
259	319428-438253	0	-1	-1
260	319428-394820	0	-1	-1
261	374951-374955	0	-1	-1
262	394741-438251	0	-1	-1
263	352519-394889	0	1	1
264	352267-352378	0	-1	-1
265	276906-277072	0	-1	-1
266	346699-346748	0	-1	1
267	394023-438890	0	-1	-1
268	254747-254802	0	-1	-1
269	1330264-1330265	0	-1	-1
270	370106-523873	0	-1	-1
271	305724-1330248	0	1	1
272	266923-266987	0	-1	-1
273	394981-394982	0	-1	-1
274	319749-319874	0	1	1
275	352518-394742	0	1	1
276	56191-57036	0	-1	-1
277	395126-438822	0	-1	-1
278	332402-332421	0	-1	-1
279	306041-1330246	0	1	1
280	370132-370134	0	-1	1
281	352334-352344	0	-1	-1
282	319489-394820	0	-1	-1
283	438619-438691	0	1	-1
284	1272119-1272129	0	-1	-1
285	395060-395126	0	-1	-1
286	1272111-1272116	0	-1	-1
287	1249487-1300222	0	-1	-1
288	254728-297782	0	-1	-1
289	395199-438824	0	-1	-1
290	346765-438544	0	-1	-1
291	381771-381824	0	-1	-1
292	438315-1370057	0	-1	-1
293	1272113-1272129	0	-1	-1
294	439021-1370112	0	1	1
295	319428-395200	0	-1	-1
296	352518-438691	0	1	1
297	352532-438544	0	-1	-1
298	438618-438757	0	1	-1
299	273973-274078	0	-1	-1
300	332377-332381	0	-1	1
301	319799-319874	0	1	1
302	366565-366571	0	-1	-1
303	394024-439020	0	-1	-1
304	370106-523848	0	-1	-1
305	254796-297302	0	-1	-1
306	332378-332393	0	-1	-1
307	306306-319748	0	-1	-1
308	352401-438315	0	-1	-1
309	395127-438619	0	-1	-1
310	370133-370134	0	-1	-1
311	438313-438621	0	-1	-1
312	321813-321865	0	1	-1
313	438755-438889	0	1	-1
314	394743-438757	0	-1	-1
315	276910-277072	0	-1	-1
316	395127-438889	0	-1	-1
317	308368-319387	0	1	1
318	319756-319799	0	-1	-1
319	438132-1370100	0	-1	-1
320	375005-564591	0	-1	-1
321	352518-438251	0	1	1
322	332368-332374	0	-1	-1
323	332401-332410	0	-1	-1
324	352285-352362	0	-1	-1
325	352525-394984	0	-1	-1
326	132064-276590	0	-1	-1
327	352525-394820	0	-1	-1
328	276946-277072	0	-1	-1
329	319865-319894	0	1	1
330	438618-438950	0	-1	-1
331	332377-332417	0	1	1
332	250354-252291	0	-1	-1
333	254778-297676	0	-1	-1
334	352519-394984	0	1	1
335	394023-394889	0	-1	-1
336	332402-332417	0	-1	-1
337	346699-346709	0	-1	-1
338	332369-332375	0	-1	-1
339	1272119-1272122	0	-1	-1
340	1272108-1272118	0	1	-1
341	276458-276910	0	-1	-1
342	395060-395127	0	-1	-1
343	250275-250354	0	-1	-1
344	254778-254796	0	-1	-1
345	395061-395126	0	-1	-1
346	57033-57037	0	-1	-1
347	438546-438948	0	-1	-1
348	306375-319960	0	1	1
349	438690-438758	0	-1	-1
350	381619-381870	0	1	1
351	332410-332425	0	-1	-1
352	352519-394824	0	-1	1
353	352520-438546	0	1	1
354	395061-438253	0	-1	-1
355	394821-438692	0	-1	-1
356	394023-394742	0	-1	-1
357	321848-321864	0	-1	-1
358	453215-453216	0	-1	-1
359	394675-438948	0	1	-1
360	319749-319791	0	-1	-1
361	319901-319902	0	-1	-1
362	306340-319889	0	-1	-1
363	352520-394023	0	1	1
364	319874-319960	0	1	1
365	438313-438825	0	-1	-1
366	352401-1370112	0	1	-1
367	438692-438890	0	-1	-1
368	56227-57033	0	-1	-1
369	366555-366570	0	-1	-1
370	352519-438620	0	1	1
371	394741-438758	0	-1	-1
372	370133-370139	0	1	-1
373	438950-439019	0	-1	-1
374	332371-332379	0	-1	-1
375	374909-374953	0	1	-1
376	254796-297677	0	-1	-1
377	352325-439021	0	-1	-1
378	352401-1370114	0	-1	-1
379	305724-1330246	0	1	1
380	319791-319875	0	-1	-1
381	1532677-1532684	0	-1	-1
382	332386-332415	0	-1	-1
383	395199-438253	0	-1	-1
384	1272114-1272127	0	-1	-1
385	346702-346715	0	-1	-1
386	394822-438948	0	-1	-1
387	381869-381917	0	-1	-1
388	394984-395127	0	-1	-1
389	352518-438313	0	1	1
390	352401-438483	0	-1	-1
391	332404-332418	0	-1	-1
392	332401-332417	0	-1	-1
393	173864-174082	0	-1	-1
394	306342-319895	0	1	1
395	332384-332422	0	-1	-1
396	352524-352526	0	-1	-1
397	319865-319874	0	1	1
398	394743-438253	0	-1	-1
399	352401-1370106	0	-1	-1
400	1272115-1272125	0	-1	-1
401	319428-352525	0	-1	-1
402	438313-438950	0	-1	-1
403	381825-381915	0	-1	-1
404	1532673-1532678	0	-1	-1
405	352521-438618	0	-1	-1
406	352525-395198	0	-1	-1
407	352325-352363	0	-1	-1
408	394887-395061	0	1	1
409	319377-394888	0	1	-1
410	1272114-1272116	0	-1	-1
411	263671-263698	0	-1	-1
412	352525-394889	0	-1	-1
413	319428-394741	0	-1	-1
414	394983-438620	0	-1	-1
415	394824-438889	0	1	1
416	332404-332425	0	-1	-1
417	352521-394820	0	-1	-1
418	276910-277071	0	-1	-1
419	332415-332422	0	-1	-1
420	297711-297801	0	-1	-1
421	394022-394675	0	-1	-1
422	394888-395061	0	1	1
423	394024-438251	0	-1	-1
424	332371-332375	0	-1	-1
425	352347-352354	0	-1	-1
426	352532-1370057	0	-1	-1
427	319816-319977	0	-1	-1
428	276929-277071	0	-1	-1
429	523754-523781	0	-1	-1
430	346711-346712	0	-1	-1
431	394820-394982	0	-1	-1
432	332384-332400	0	-1	-1
433	252516-332386	0	-1	-1
434	332382-332403	0	-1	-1
435	276883-277093	0	-1	-1
436	366568-366569	0	-1	-1
437	319489-438889	0	-1	-1
438	954431-954464	0	1	-1
439	394675-394824	0	1	1
440	1272113-1272119	0	-1	-1
441	352518-438949	0	1	1
442	352399-439021	0	-1	-1
443	332386-332402	0	-1	-1
444	57042-57062	0	-1	-1
445	438756-438822	0	1	1
446	332374-332378	0	-1	-1
447	394824-394888	0	-1	-1
448	346714-346715	0	-1	-1
449	352290-352377	0	-1	-1
450	346709-346717	0	-1	-1
451	438255-1370108	0	-1	-1
452	394984-438619	0	-1	-1
453	352521-394888	0	1	-1
454	381233-381824	0	-1	-1
455	394887-438546	0	1	1
456	346699-346700	0	-1	-1
457	394023-394741	0	-1	-1
458	346703-346718	0	-1	-1
459	254728-297627	0	-1	-1
460	352525-394982	0	-1	-1
461	319748-319765	0	-1	-1
462	352518-394741	0	1	1
463	374907-375049	0	-1	-1
464	438621-438757	0	1	-1
465	352522-438692	0	-1	-1
466	1272108-1272116	0	1	-1
467	332375-332392	0	1	-1
468	352399-1394466	0	-1	-1
469	332376-332378	0	-1	-1
470	352526-394023	0	-1	-1
471	394887-438619	0	1	1
472	352518-395063	0	1	1
473	332374-332397	0	-1	-1
474	1532671-1532687	0	-1	-1
475	254747-297711	0	-1	-1
476	319428-352521	0	-1	-1
477	438758-438948	0	-1	-1
478	263666-263698	0	-1	1
479	1272106-1272113	0	-1	-1
480	352325-438483	0	-1	-1
481	1272104-1272135	0	-1	-1
482	352520-352525	0	1	1
483	1249489-1249652	0	-1	-1
484	306376-319758	0	-1	-1
485	352520-439019	0	1	1
486	1272118-1272119	0	-1	-1
487	394022-438251	0	-1	-1
488	306376-319756	0	-1	-1
489	254747-297426	0	-1	-1
490	394022-438824	0	-1	-1
491	438253-438692	0	-1	-1
492	360018-360051	0	-1	-1
493	254785-297677	0	-1	-1
494	319377-352525	0	-1	-1
495	438252-1370115	0	-1	-1
496	375003-375005	0	1	-1
497	394984-438253	0	-1	-1
498	352402-438314	0	-1	-1
499	346747-346749	0	-1	-1
500	394981-439020	0	-1	-1
501	381233-381720	0	-1	-1
502	319749-319799	0	-1	-1
503	394821-438949	0	-1	-1
504	266908-267223	0	-1	-1
505	370106-523847	0	-1	-1
506	352525-394741	0	-1	-1
507	306305-319894	0	1	1
508	131355-276906	0	1	1
509	352522-438689	0	-1	-1
510	352347-352376	0	-1	-1
511	306376-319865	0	-1	-1
512	523754-523782	0	-1	-1
513	395127-438546	0	-1	-1
514	319879-319910	0	-1	-1
515	56187-57011	0	-1	-1
516	1272114-1272117	0	-1	-1
517	1272104-1272133	0	-1	-1
518	254769-254931	0	-1	-1
519	252291-253844	0	-1	-1
520	1272117-1272129	0	-1	-1
521	319489-394675	0	-1	-1
522	263622-263659	0	-1	-1
523	332400-332404	0	-1	-1
524	297303-297801	0	-1	-1
525	352521-438313	0	-1	-1
526	352519-438546	0	1	1
527	308368-319400	0	1	1
528	366555-366562	0	1	1
529	319708-319724	0	-1	-1
530	352521-394983	0	-1	-1
531	381771-381819	0	-1	-1
532	352518-352521	0	1	-1
533	332374-332387	0	-1	-1
534	360045-360051	0	-1	-1
535	352521-395061	0	-1	-1
536	438889-438949	0	1	-1
537	332376-332394	0	-1	-1
538	332385-332403	0	-1	-1
539	319489-394022	0	-1	-1
540	319784-319879	0	-1	-1
541	332383-332402	0	-1	-1
542	332380-332397	0	-1	-1
543	438757-438948	0	-1	-1
544	332417-332422	0	-1	-1
545	370107-523874	0	-1	-1
546	1532680-1532686	0	-1	-1
547	332382-332394	0	-1	-1
548	381868-381965	0	-1	-1
549	394743-394889	0	-1	-1
550	319723-319737	0	-1	-1
551	319765-319971	0	-1	-1
552	332402-332419	0	-1	-1
553	381823-382014	0	-1	-1
554	306340-319971	0	-1	-1
555	381868-382014	0	-1	-1
556	381917-381961	0	-1	-1
557	346699-346711	0	-1	-1
558	321841-321848	0	-1	-1
559	276617-277072	0	-1	-1
560	306376-319799	0	-1	-1
561	131389-131502	0	-1	-1
562	252516-332417	0	-1	-1
563	319489-352521	0	-1	-1
564	332378-332409	0	-1	-1
565	319863-319894	0	1	1
566	254778-297426	0	-1	-1
567	394824-438757	0	-1	1
568	276617-276753	0	-1	-1
569	360050-360053	0	-1	-1
570	352526-438546	0	-1	-1
571	1330251-1330262	0	1	1
572	332372-332396	0	-1	-1
573	346706-346715	0	1	-1
574	375004-564591	0	-1	-1
575	305724-1330236	0	-1	-1
576	352525-395127	0	-1	-1
577	381233-381869	0	-1	-1
578	439021-1370106	0	-1	-1
579	306306-319971	0	-1	-1
580	438255-1370100	0	-1	-1
581	319765-319799	0	-1	-1
582	332410-332417	0	-1	-1
583	1272110-1272113	0	-1	-1
584	438417-1394466	0	-1	-1
585	395060-395198	0	-1	-1
586	277055-277071	0	-1	-1
587	319880-319889	0	-1	-1
588	381819-382014	0	-1	-1
589	254728-297683	0	-1	-1
590	319775-319864	0	-1	-1
591	319489-438619	0	-1	-1
592	254931-297419	0	-1	-1
593	306376-319864	0	-1	-1
594	1370113-1394466	0	-1	-1
595	254796-254802	0	-1	-1
596	332384-332403	0	-1	-1
597	319775-319792	0	-1	-1
598	297426-297801	0	-1	-1
599	352401-438314	0	-1	-1
600	394675-438757	0	1	1
601	352518-352525	0	1	1
602	254774-533150	0	-1	-1
603	370118-523873	0	-1	-1
604	395200-438756	0	1	1
605	276946-277037	0	-1	-1
606	319774-319894	0	1	1
607	252516-332409	0	-1	-1
608	346765-439021	0	-1	-1
609	57037-57042	0	-1	-1
610	254769-297316	0	-1	-1
611	1272123-1272130	0	-1	-1
612	402029-402081	0	-1	-1
613	319749-319775	0	-1	-1
614	263666-263701	0	1	-1
615	276875-276929	0	-1	-1
616	395063-438621	0	-1	-1
617	346705-346722	0	-1	-1
618	438544-1370114	0	-1	-1
619	1272098-1272123	0	-1	-1
620	346765-438420	0	-1	-1
621	332381-332393	0	-1	1
622	131316-132063	0	-1	1
623	394887-394888	0	-1	-1
624	254747-297683	0	-1	-1
625	366553-366571	0	-1	-1
626	394887-438621	0	1	1
627	332383-332404	0	-1	-1
628	360050-360055	0	1	-1
629	370109-523875	0	-1	-1
630	250275-253844	0	-1	-1
631	394887-438313	0	1	1
632	306341-319879	0	-1	-1
633	277037-277072	0	-1	-1
634	131316-276906	0	1	1
635	131458-132589	0	-1	-1
636	352290-352333	0	-1	-1
637	332383-332394	0	-1	-1
638	332385-332386	0	-1	-1
639	1370109-1370112	0	-1	-1
640	1532670-1532672	0	-1	-1
641	394023-438950	0	-1	-1
642	394981-438948	0	-1	-1
643	394024-438618	0	-1	-1
644	332386-332419	0	-1	-1
645	394824-395200	0	1	1
646	132506-132507	0	-1	-1
647	395061-438890	0	-1	-1
648	381913-381914	0	-1	-1
649	395199-438618	0	-1	-1
650	395198-438691	0	1	1
651	394984-395128	0	-1	-1
652	254800-297677	0	-1	-1
653	263510-263623	0	1	1
654	370109-370111	0	-1	-1
655	381665-381720	0	-1	-1
656	254764-254778	0	-1	-1
657	1272119-1272132	0	-1	-1
658	254802-254931	0	-1	-1
659	319738-321856	0	-1	-1
660	381720-381913	0	1	-1
661	254796-297316	0	-1	-1
662	263700-263740	0	-1	-1
663	319766-319775	0	-1	-1
664	254824-297627	0	-1	-1
665	263700-263847	0	-1	-1
666	395063-438949	0	1	-1
667	381669-381824	0	-1	-1
668	346705-346709	0	-1	-1
669	1249487-1249489	0	1	1
670	394743-439019	0	-1	-1
671	394022-395128	0	-1	-1
672	267111-267188	0	-1	-1
673	254796-254812	0	-1	-1
674	319489-395060	0	-1	-1
675	438420-1370100	0	-1	-1
676	352518-439019	0	1	1
677	438822-438889	0	-1	1
678	346765-438255	0	-1	-1
679	254824-297419	0	-1	-1
680	1532680-1532687	0	-1	-1
681	319894-319960	0	1	1
682	346705-346714	0	-1	-1
683	332371-332380	0	-1	-1
684	252516-332398	0	-1	-1
685	250354-253844	0	-1	-1
686	352333-352343	0	-1	-1
687	438251-438313	0	-1	-1
688	370108-523873	0	-1	-1
689	370134-370137	0	-1	-1
690	254791-297303	0	-1	-1
691	394741-394820	0	-1	-1
692	370107-523813	0	-1	-1
693	1272116-1272118	0	-1	-1
694	352400-1370115	0	-1	-1
695	319489-438825	0	-1	-1
696	254800-297685	0	-1	-1
697	332394-332409	0	-1	-1
698	394742-438950	0	-1	-1
699	401898-402932	0	-1	-1
700	332383-332409	0	-1	-1
701	394889-438948	0	-1	-1
702	395126-438890	0	-1	-1
703	438251-438546	0	-1	-1
704	370106-370107	0	-1	-1
705	332376-332418	0	1	1
706	394888-395060	0	1	1
707	352520-438689	0	1	1
708	319489-394742	0	-1	-1
709	394820-438756	0	-1	-1
710	321864-321865	0	-1	-1
711	332386-332410	0	-1	-1
712	131388-132471	0	-1	-1
713	1330242-1330246	0	-1	-1
714	254931-297683	0	-1	-1
715	366553-366570	0	-1	-1
716	283328-1300249	0	1	-1
717	319766-319799	0	-1	-1
718	438757-438824	0	1	1
719	370109-523848	0	-1	-1
720	254778-297419	0	-1	-1
721	352526-438758	0	-1	-1
722	381233-381915	0	-1	-1
723	276943-277071	0	-1	-1
724	438621-438889	0	-1	-1
725	1272127-1272130	0	-1	-1
726	276875-276910	0	-1	-1
727	266923-267021	0	-1	-1
728	319791-319960	0	-1	-1
729	319766-319960	0	-1	-1
730	438690-438692	0	-1	-1
731	394742-439019	0	-1	-1
732	370118-523848	0	-1	-1
733	1330235-1330246	0	-1	-1
734	394023-439019	0	-1	-1
735	116424-954463	0	1	-1
736	319874-319926	0	1	1
737	381824-381871	0	-1	-1
738	346697-346707	0	1	1
739	346702-346707	0	-1	-1
740	276946-277093	0	-1	-1
741	56187-57037	0	-1	-1
742	352349-352376	0	-1	-1
743	332410-332422	0	-1	-1
744	438483-1394466	0	-1	-1
745	332384-332419	0	-1	-1
746	394022-438313	0	-1	-1
747	370135-370136	0	-1	-1
748	352524-439020	0	-1	-1
749	360047-360050	0	-1	-1
750	352522-439020	0	-1	-1
751	395060-438689	0	1	-1
752	352518-394982	0	1	1
753	332404-332410	0	-1	-1
754	395128-438691	0	1	1
755	352399-1370107	0	-1	-1
756	346699-346720	0	-1	-1
757	276617-276943	0	-1	-1
758	283328-1300132	0	1	-1
759	319387-319428	0	1	-1
760	381819-381917	0	-1	-1
761	394983-438313	0	-1	-1
762	132475-132507	0	-1	-1
763	332375-332410	0	1	-1
764	332389-332417	0	-1	-1
765	394822-438822	0	1	1
766	1272111-1272125	0	-1	-1
767	332377-332380	0	-1	-1
768	332382-332393	0	-1	-1
769	394822-438689	0	-1	-1
770	332396-332398	0	-1	-1
771	1370109-1370111	0	-1	-1
772	438251-438692	0	-1	-1
773	319765-319894	0	1	1
774	319775-319977	0	-1	-1
775	1272110-1272114	0	-1	-1
776	395200-438825	0	-1	-1
777	394981-438757	0	-1	-1
778	352526-394022	0	-1	-1
779	250507-252291	0	-1	-1
780	346703-346748	0	-1	1
781	352519-438692	0	1	1
782	394824-395060	0	1	1
783	1272108-1272112	0	-1	-1
784	254769-297801	0	-1	-1
785	250507-253737	0	-1	-1
786	438620-438757	0	1	-1
787	352521-395199	0	-1	-1
788	276906-277141	0	-1	-1
789	438315-1370108	0	-1	-1
790	1272131-1272135	0	-1	-1
791	332380-332394	0	-1	-1
792	352399-438255	0	-1	-1
793	319766-319875	0	-1	-1
794	346739-346749	0	-1	-1
795	394023-438825	0	-1	-1
796	381669-381773	0	-1	-1
797	394821-438950	0	-1	-1
798	346705-346715	0	-1	-1
799	346706-346717	0	1	-1
800	1272117-1272119	0	-1	-1
801	332397-332409	0	-1	-1
802	394675-439020	0	1	-1
803	254931-297685	0	-1	-1
804	395199-438621	0	-1	-1
805	381823-381868	0	-1	-1
806	352520-438889	0	1	1
807	352522-438251	0	-1	-1
808	1272131-1272132	0	-1	-1
809	306342-319888	0	1	1
810	352526-438755	0	-1	-1
811	319783-319864	0	-1	-1
812	394824-395198	0	1	1
813	352267-352357	0	-1	-1
814	438060-1370113	0	-1	-1
815	346701-346748	0	-1	1
816	254769-297421	0	-1	-1
817	319874-319888	0	1	1
818	277055-277072	0	-1	-1
819	332368-332371	0	-1	-1
820	394022-438757	0	1	1
821	1532673-1532675	0	-1	-1
822	352267-352325	0	-1	-1
823	395060-395200	0	-1	-1
824	332373-332394	0	-1	-1
825	352333-352349	0	-1	-1
826	395200-438313	0	-1	-1
827	395063-438690	0	1	1
828	394984-438948	0	1	-1
829	395126-438619	0	-1	-1
830	346715-346801	0	-1	-1
831	1532676-1532679	0	1	1
832	352526-438618	0	-1	-1
833	394983-438692	0	-1	-1
834	132589-132612	0	-1	-1
835	306340-319918	0	-1	-1
836	438948-438950	0	-1	-1
837	346720-350100	0	1	1
838	352325-352349	0	-1	-1
839	319428-395061	0	-1	-1
840	370109-523874	0	-1	-1
841	401943-402095	0	-1	-1
842	276990-277141	0	-1	-1
843	1532672-1532682	0	-1	-1
844	352399-1370100	0	-1	-1
845	394675-438890	0	-1	-1
846	352526-439019	0	-1	-1
847	394983-395198	0	-1	-1
848	332409-332418	0	-1	-1
849	276946-277055	0	-1	-1
850	352344-352376	0	-1	-1
851	254769-297677	0	-1	-1
852	332387-332403	0	-1	-1
853	332387-332409	0	-1	-1
854	1604357-1604359	0	1	-1
855	394887-438692	0	1	1
856	332373-332375	0	-1	-1
857	394824-438620	0	1	-1
858	174106-174107	0	-1	-1
859	352519-438889	0	1	1
860	319397-319510	0	1	1
861	332385-332390	0	-1	-1
862	319377-394743	0	-1	-1
863	346705-346706	0	1	-1
864	306306-319799	0	-1	-1
865	352525-394024	0	-1	-1
866	332409-332419	0	-1	-1
867	1370106-1370115	0	-1	-1
868	1272122-1272129	0	-1	-1
869	319489-438890	0	-1	-1
870	332392-332403	0	-1	-1
871	370136-370139	0	1	-1
872	438314-1370106	0	-1	-1
873	438255-1370112	0	1	1
874	266908-267024	0	-1	-1
875	319737-319738	0	-1	-1
876	438758-439019	0	-1	-1
877	1370100-1370109	0	-1	-1
878	252516-332390	0	-1	-1
879	319397-319428	0	-1	-1
