	ids	cid	trueY	predY
164	1383033-1383283	1	-1	-1
165	1502322-1502327	1	1	1
166	24958-261660	1	-1	-1
167	1391177-1391190	1	-1	1
168	24900-897265	1	-1	-1
169	1383280-1383283	1	-1	-1
170	500556-1255146	1	-1	-1
171	322557-1403497	1	-1	-1
172	1512167-1598584	1	-1	-1
173	897270-897277	1	1	-1
174	897268-897273	1	-1	-1
175	891366-897267	1	-1	-1
176	500536-1222736	1	-1	-1
177	1285888-1285901	1	-1	-1
178	559204-1255146	1	1	-1
179	310116-559205	1	-1	-1
180	207200-1403506	1	-1	-1
181	125678-261663	1	-1	-1
182	24957-24958	1	-1	-1
183	1512175-1598587	1	-1	-1
184	25916-402445	1	-1	1
185	948386-1502587	1	-1	-1
186	24892-1721706	1	-1	-1
187	1502806-1502809	1	-1	-1
188	110960-1294703	1	-1	-1
189	500566-500650	1	-1	-1
190	1502322-1502326	1	1	1
191	556278-1401360	1	1	1
192	1027898-1278691	1	-1	-1
193	261660-261704	1	-1	-1
194	633009-1214676	1	1	-1
195	1499365-1499372	1	1	-1
196	254801-1403507	1	-1	-1
197	529097-1255138	1	-1	-1
198	1366408-1383274	1	1	-1
199	261704-1135878	1	-1	-1
200	169910-280108	1	-1	-1
201	24903-500536	1	-1	-1
202	1499302-1499363	1	-1	-1
203	1500063-1500065	1	1	-1
204	1616255-1616256	1	-1	-1
205	1623055-1624098	1	-1	-1
206	24892-24931	1	-1	-1
207	1499363-1499372	1	1	-1
208	897265-897267	1	-1	-1
209	125678-309867	1	-1	-1
210	24958-1255148	1	1	-1
211	891365-897270	1	1	-1
212	827541-1295698	1	1	-1
213	1512173-1598584	1	-1	-1
214	352408-352417	1	-1	-1
215	254801-282260	1	-1	-1
216	352436-352442	1	-1	-1
217	891365-897279	1	-1	-1
218	897276-1596454	1	-1	-1
219	500565-1255153	1	1	-1
220	275884-341067	1	-1	1
221	1383256-1383280	1	-1	-1
222	282260-1219161	1	-1	-1
223	1502587-1502807	1	-1	-1
224	1502324-1502328	1	1	1
225	25003-261721	1	-1	-1
226	261737-1369871	1	-1	-1
227	1375994-1376007	1	-1	-1
228	125678-500584	1	-1	-1
229	1512168-1512170	1	-1	-1
230	261704-310116	1	-1	-1
231	254801-1403497	1	-1	-1
232	200731-240988	1	1	-1
233	322557-1403508	1	-1	-1
234	500566-1255156	1	-1	-1
235	298381-1255156	1	1	1
236	207200-258241	1	-1	-1
237	897268-897271	1	-1	-1
238	24799-500536	1	-1	-1
239	24799-887499	1	-1	-1
240	1502583-1502586	1	-1	-1
241	125678-298781	1	1	1
242	1502807-1502809	1	-1	-1
243	1383274-1383283	1	1	-1
244	298381-1255158	1	1	1
245	1502333-1502335	1	1	1
246	241024-1162610	1	-1	1
247	1027898-1369858	1	1	-1
248	897275-1596454	1	1	-1
249	93536-402445	1	-1	1
250	267659-1162615	1	1	-1
251	1623467-1624098	1	1	-1
252	1499365-1499371	1	-1	-1
253	261642-261736	1	-1	-1
254	24903-1135878	1	-1	-1
255	1376007-1653354	1	1	-1
256	254801-1219161	1	-1	-1
257	1391167-1391187	1	-1	1
258	261737-298864	1	1	-1
259	309730-1027898	1	-1	-1
260	897267-897275	1	-1	-1
261	1214676-1222736	1	1	-1
262	1255135-1369857	1	1	-1
263	559147-559201	1	1	-1
264	1366407-1383280	1	-1	-1
265	25003-500519	1	-1	-1
266	1162610-1403506	1	-1	-1
267	1499312-1499370	1	-1	-1
268	1162610-1403508	1	-1	-1
269	1502584-1502586	1	-1	-1
270	1502589-1502807	1	1	-1
271	1219161-1403506	1	-1	-1
272	261706-298762	1	1	1
273	24903-559145	1	-1	-1
274	298864-558319	1	1	1
275	147126-1162610	1	-1	-1
276	352339-352411	1	-1	-1
277	1499367-1499368	1	-1	-1
278	1512178-1512184	1	-1	-1
279	24903-559206	1	-1	-1
280	207200-1219161	1	-1	-1
281	1295697-1295702	1	-1	-1
282	558313-558318	1	-1	-1
283	558319-1255146	1	-1	-1
284	1219161-1394040	1	-1	-1
285	1219161-1222736	1	-1	-1
286	298864-559204	1	1	1
287	1383033-1383280	1	-1	-1
288	295453-1162615	1	-1	-1
289	1341002-1341009	1	-1	-1
290	298864-887499	1	1	1
291	1340997-1341004	1	-1	-1
292	310116-1255146	1	-1	-1
293	147126-633009	1	-1	-1
294	1512174-1512188	1	-1	-1
295	1512170-1598585	1	-1	-1
296	633009-1219161	1	-1	-1
