	ids	cid	trueY	predY
100	375041-375044	0	-1	-1
101	15270-259954	0	-1	-1
102	289354-303242	0	-1	-1
103	496849-498597	0	-1	-1
104	597813-598356	0	-1	-1
105	1667306-1693407	0	-1	-1
106	302610-303036	0	-1	-1
107	302643-302746	0	-1	-1
108	522644-522675	0	-1	-1
109	302816-303036	0	-1	-1
110	416311-416318	0	-1	-1
111	1243955-1333229	0	-1	-1
112	387117-387119	0	-1	-1
113	324348-324378	0	-1	-1
114	321877-321883	0	-1	-1
115	374813-374946	0	-1	-1
116	89651-351089	0	-1	-1
117	299141-299344	0	-1	-1
118	486853-496849	0	-1	-1
119	1370571-1370583	0	-1	-1
120	595170-1394282	0	1	1
121	416316-417108	0	-1	-1
122	418657-418658	0	-1	-1
123	116844-204974	0	1	1
124	372673-387555	0	-1	-1
125	387525-387555	0	-1	-1
126	372685-387160	0	-1	-1
127	416387-417109	0	-1	-1
128	33858-321838	0	1	1
129	302610-303241	0	-1	-1
130	416310-416391	0	-1	-1
131	289390-303036	0	-1	-1
132	324350-324392	0	-1	-1
133	551513-551515	0	-1	-1
134	495655-522615	0	-1	-1
135	551350-551447	0	-1	1
136	522746-522756	0	-1	-1
137	482673-495087	0	-1	-1
138	417032-417051	0	-1	-1
139	488484-495159	0	-1	-1
140	500422-1170423	0	-1	-1
141	204295-1170407	0	1	-1
142	332569-1171480	0	-1	-1
143	332569-434936	0	-1	-1
144	303212-303266	0	-1	-1
145	289390-302643	0	-1	-1
146	418658-439200	0	-1	-1
147	372644-372664	0	1	1
148	1329017-1333285	0	-1	-1
149	486843-522615	0	-1	-1
150	302608-303242	0	-1	-1
151	416315-417177	0	-1	-1
152	1371159-1371161	0	-1	-1
153	133674-380510	0	1	1
154	380449-380484	0	-1	-1
155	380318-380422	0	-1	-1
156	321855-321862	0	-1	-1
157	1170407-1170418	0	-1	-1
158	299129-299131	0	-1	-1
159	551348-551513	0	1	-1
160	302907-303213	0	-1	-1
161	482308-522615	0	-1	-1
162	495134-496847	0	-1	-1
163	439272-457123	0	-1	-1
164	387162-387553	0	-1	-1
165	372673-387549	0	-1	-1
166	1596871-1596872	0	-1	-1
167	482673-496848	0	-1	-1
168	417110-417181	0	-1	-1
169	1596861-1596866	0	-1	-1
170	380388-380447	0	-1	-1
171	416309-416385	0	-1	-1
172	374948-375042	0	-1	-1
173	486853-490077	0	1	-1
174	416388-417112	0	-1	-1
175	324349-324392	0	-1	-1
176	302746-303036	0	-1	-1
177	372644-387204	0	-1	-1
178	15267-259912	0	-1	-1
179	302746-302936	0	-1	-1
180	416391-417178	0	-1	-1
181	380422-380509	0	1	-1
182	302817-302936	0	-1	-1
183	321869-321877	0	-1	-1
184	302746-302885	0	-1	-1
185	302885-302907	0	-1	-1
186	302816-302817	0	-1	-1
187	439200-439201	0	-1	-1
188	495159-498581	0	-1	-1
189	1370574-1370576	0	-1	-1
190	457125-457191	0	-1	-1
191	551441-551448	0	1	1
192	387549-387584	0	-1	-1
193	299325-299331	0	-1	-1
194	387119-387553	0	-1	-1
195	522739-522831	0	-1	-1
196	1333287-1333288	0	-1	-1
197	416316-417105	0	-1	-1
198	522699-522758	0	-1	-1
199	495134-495142	0	-1	-1
200	439200-439272	0	-1	-1
201	372658-387160	0	-1	-1
202	1170420-1170423	0	-1	-1
203	372674-372685	0	-1	-1
204	299131-299491	0	-1	-1
205	15267-259916	0	-1	-1
206	321877-321917	0	-1	-1
207	416321-417107	0	-1	-1
208	372671-372683	0	-1	-1
209	375288-375292	0	-1	1
210	374856-375042	0	-1	-1
211	556962-1163664	0	-1	-1
212	441428-441505	0	1	1
213	302644-302777	0	-1	-1
214	302907-303241	0	-1	-1
215	43944-322925	0	-1	-1
216	289390-302644	0	-1	-1
217	522778-522831	0	-1	-1
218	387162-387525	0	-1	-1
219	416318-417106	0	-1	-1
220	439272-457125	0	-1	-1
221	14963-259954	0	-1	-1
222	309350-594725	0	-1	-1
223	374813-375041	0	-1	-1
224	1262624-1262634	0	-1	1
225	374944-375043	0	-1	-1
226	1243934-1329012	0	-1	-1
227	416385-417106	0	-1	-1
228	416318-416388	0	-1	-1
229	372679-387162	0	-1	-1
230	375183-375292	0	1	1
231	387118-387119	0	-1	-1
232	1170408-1170422	0	-1	-1
233	595695-1394283	0	-1	-1
234	416321-416383	0	-1	-1
235	557103-557748	0	-1	-1
236	1370556-1370574	0	1	1
237	322936-1138508	0	-1	-1
238	1394285-1394288	0	-1	-1
239	486843-495142	0	-1	-1
240	380449-380483	0	-1	-1
241	1652745-1684816	0	1	1
242	372667-372679	0	-1	-1
243	416310-416388	0	-1	-1
244	1370565-1370579	0	-1	-1
245	1170650-1170665	0	-1	-1
246	299328-299346	0	-1	-1
247	416318-416321	0	-1	-1
248	1170408-1170672	0	-1	-1
249	321855-321895	0	-1	-1
250	1262630-1262634	0	-1	1
251	1670436-1713492	0	-1	-1
252	380447-380512	0	-1	-1
253	417107-417181	0	-1	-1
254	416385-417181	0	-1	-1
255	375954-376044	0	-1	-1
256	380321-380449	0	-1	-1
257	557103-1163658	0	-1	-1
258	439318-457123	0	-1	-1
259	418657-439318	0	-1	-1
260	1170406-1170660	0	-1	-1
261	1170406-1170671	0	-1	-1
262	578661-1250280	0	-1	-1
263	321862-321869	0	-1	-1
264	498581-498597	0	-1	-1
265	486843-498568	0	-1	-1
266	495134-495655	0	-1	-1
267	416311-416319	0	-1	-1
268	1370571-1370574	0	1	1
269	321846-321878	0	-1	-1
270	1170420-1170429	0	-1	-1
271	1170420-1170674	0	-1	-1
272	1163661-1163667	0	-1	-1
273	578640-1250280	0	-1	-1
274	414224-524575	0	-1	-1
275	417112-417183	0	-1	-1
276	43944-321838	0	-1	-1
277	1596862-1596869	0	-1	-1
278	1170419-1170429	0	-1	-1
279	1170422-1170435	0	-1	-1
280	324336-324365	0	1	1
281	43815-321847	0	-1	-1
282	1667306-1717421	0	-1	-1
283	14321-450394	0	1	-1
284	372644-387588	0	-1	-1
285	289390-302816	0	-1	-1
286	1244092-1333225	0	-1	-1
287	1170406-1170420	0	-1	-1
288	324360-324391	0	-1	-1
289	387159-387584	0	-1	-1
290	324359-324383	0	-1	-1
291	439199-439200	0	-1	-1
292	556823-557748	0	-1	-1
293	284166-284171	0	-1	-1
294	372683-387525	0	-1	-1
295	551441-551444	0	-1	-1
296	416384-416390	0	-1	-1
297	486843-496849	0	-1	-1
298	324336-324391	0	1	1
299	416316-416388	0	-1	-1
300	595533-1394282	0	1	1
301	416383-417109	0	-1	-1
302	299346-299353	0	-1	1
303	457123-457337	0	-1	-1
304	29976-1137267	0	-1	-1
305	43944-323017	0	-1	-1
306	372658-372674	0	-1	-1
307	380422-380512	0	-1	-1
308	1170413-1170426	0	-1	-1
309	416319-417114	0	-1	-1
310	595711-1394282	0	-1	-1
311	416316-417106	0	-1	-1
312	482308-486843	0	-1	-1
313	1170419-1170432	0	-1	-1
314	351084-441564	0	1	1
315	439200-439204	0	-1	-1
316	1170426-1170432	0	-1	-1
317	299331-299353	0	1	1
318	1170426-1170429	0	-1	-1
319	302644-302936	0	-1	-1
320	1170408-1170434	0	-1	-1
321	1170420-1170667	0	-1	-1
322	387160-387204	0	-1	-1
323	372685-387549	0	-1	-1
324	375043-375044	0	-1	-1
325	375181-375292	0	1	1
326	416313-417051	0	-1	-1
327	1250278-1250280	0	-1	-1
328	522721-522831	0	-1	-1
329	439199-457125	0	-1	-1
330	302746-302817	0	-1	-1
331	1370558-1370574	0	1	1
332	416313-417032	0	-1	-1
333	279688-351087	0	-1	-1
334	372658-387119	0	-1	-1
335	299139-299141	0	1	1
336	279688-279733	0	-1	-1
337	1370535-1370583	0	1	1
338	522615-522758	0	-1	-1
339	372644-372671	0	1	1
340	1170406-1170414	0	-1	-1
341	375993-376044	0	-1	-1
342	1370557-1370575	0	-1	-1
343	299131-299325	0	-1	-1
344	375998-376044	0	-1	-1
345	1170412-1170426	0	-1	-1
346	387204-387553	0	-1	-1
347	321863-321877	0	-1	-1
348	372685-387118	0	-1	-1
349	372657-372676	0	-1	-1
350	1370559-1370575	0	1	1
351	324359-324365	0	-1	-1
352	387160-387654	0	-1	-1
353	1170419-1170656	0	-1	-1
354	375041-375043	0	-1	1
355	416309-417181	0	-1	-1
356	416311-417106	0	-1	-1
357	416317-416391	0	-1	-1
358	1262630-1262635	0	1	-1
359	1329011-1333287	0	-1	-1
360	416317-417182	0	-1	-1
361	522699-522719	0	-1	-1
362	416310-417109	0	-1	-1
363	441324-1517435	0	-1	-1
364	372673-387159	0	-1	-1
365	1370556-1370559	0	-1	-1
366	594898-594960	0	-1	-1
367	1669478-1697789	0	-1	-1
368	299131-299334	0	-1	-1
369	522765-522847	0	-1	-1
370	416387-417177	0	-1	-1
371	1370556-1370575	0	1	1
372	321877-321884	0	-1	-1
373	302777-302816	0	-1	-1
374	324026-324383	0	-1	-1
375	439272-439318	0	-1	-1
376	351084-351089	0	-1	1
377	372666-387160	0	-1	-1
378	286021-351087	0	1	1
379	1170426-1170661	0	-1	-1
380	486843-496848	0	-1	-1
381	289354-302675	0	-1	-1
382	1170425-1170658	0	1	-1
383	372666-372676	0	-1	-1
384	15154-259912	0	-1	-1
385	1596862-1596867	0	1	-1
386	375951-376044	0	-1	-1
387	1170422-1170434	0	-1	-1
388	1170409-1170420	0	-1	-1
389	501598-1170422	0	-1	-1
390	299334-299491	0	-1	-1
391	417032-417052	0	-1	-1
392	482308-488484	0	-1	-1
393	387161-387549	0	-1	-1
394	299334-299335	0	-1	-1
395	380446-380512	0	-1	-1
396	321846-321863	0	-1	-1
397	1170423-1170662	0	-1	-1
398	302644-302816	0	-1	-1
399	450394-451086	0	1	-1
400	488484-495134	0	-1	-1
401	372666-372667	0	-1	-1
402	417105-417106	0	-1	-1
403	299141-299332	0	1	-1
404	387525-387588	0	-1	-1
405	372667-372685	0	-1	-1
406	416391-417182	0	-1	-1
407	416388-417107	0	-1	-1
408	522757-522776	0	-1	-1
409	416321-417110	0	-1	-1
410	1170415-1170422	0	-1	-1
411	486843-495159	0	-1	-1
412	417105-417107	0	-1	-1
413	1170408-1170665	0	-1	-1
414	1170408-1170656	0	-1	-1
415	416389-417178	0	-1	-1
416	380419-380510	0	1	1
417	372671-372679	0	-1	-1
418	439201-439204	0	-1	-1
419	387160-387161	0	-1	-1
420	299331-299344	0	-1	1
421	1243955-1333226	0	-1	-1
422	375953-375998	0	-1	-1
423	1253822-1253824	0	-1	-1
424	496847-498597	0	-1	-1
425	557103-1163667	0	-1	-1
426	1170407-1170416	0	-1	-1
427	387118-387161	0	-1	-1
428	372644-372658	0	1	1
429	1170420-1170439	0	-1	-1
430	387204-387654	0	-1	-1
431	416313-417052	0	-1	-1
432	302643-302675	0	-1	-1
433	414119-505633	0	-1	-1
434	375233-375289	0	-1	-1
435	416384-417182	0	-1	-1
436	577954-578640	0	-1	-1
437	551446-551515	0	-1	-1
438	1170420-1170665	0	-1	-1
439	299132-299376	0	-1	-1
440	279559-351084	0	-1	-1
441	1596864-1596872	0	-1	1
442	522738-522739	0	-1	-1
443	372685-387161	0	-1	-1
444	372666-372681	0	-1	-1
445	321903-321917	0	-1	-1
446	387159-387240	0	-1	-1
447	416387-417182	0	-1	-1
448	416391-417105	0	-1	-1
449	324384-324392	0	-1	-1
450	416383-416388	0	-1	-1
451	380447-380483	0	-1	-1
452	416316-416321	0	-1	-1
453	439277-457125	0	-1	-1
454	1170423-1170674	0	-1	-1
455	372685-387555	0	-1	-1
456	375234-375289	0	-1	-1
457	577904-1250281	0	1	1
458	372664-372679	0	-1	-1
459	1170420-1170649	0	-1	-1
460	522699-522847	0	-1	-1
461	375181-375289	0	-1	-1
462	486843-486853	0	-1	-1
463	493531-522615	0	-1	-1
464	387204-387653	0	-1	-1
465	375956-376044	0	-1	-1
466	594816-594898	0	-1	-1
467	522721-522739	0	-1	-1
468	324378-324384	0	-1	-1
469	490077-495142	0	-1	-1
470	324349-324359	0	-1	-1
471	1170415-1170652	0	-1	-1
472	1643941-1652745	0	1	1
473	43815-323006	0	1	-1
474	551348-551447	0	1	1
475	557748-1163660	0	1	-1
476	299132-299328	0	-1	-1
477	372683-387240	0	-1	-1
478	557748-1163664	0	-1	-1
479	1262629-1262634	0	1	1
480	522776-522831	0	-1	-1
481	1170418-1170648	0	-1	-1
482	324365-324373	0	-1	-1
483	372657-387553	0	-1	-1
484	416309-416391	0	-1	-1
485	324336-324384	0	1	1
486	416388-417177	0	-1	-1
487	490077-495655	0	-1	-1
488	1137267-1236571	0	-1	-1
489	374944-374947	0	-1	-1
490	416378-417181	0	-1	-1
491	1596862-1596871	0	1	1
492	173007-173013	0	-1	1
493	372666-387653	0	-1	-1
494	416309-417108	0	-1	-1
495	416318-417181	0	-1	-1
496	1170412-1170422	0	-1	-1
497	387240-387555	0	-1	-1
498	1170426-1170670	0	-1	-1
499	493531-496849	0	-1	-1
500	1170406-1170432	0	-1	-1
501	1370554-1370571	0	-1	-1
502	372673-387525	0	-1	-1
503	372647-372671	0	1	1
504	380510-380716	0	-1	-1
505	279475-351089	0	1	1
506	488479-496849	0	-1	-1
507	441428-441562	0	-1	-1
508	374278-1236536	0	-1	-1
509	1596857-1596869	0	-1	1
510	372664-372680	0	-1	-1
511	387162-387584	0	-1	-1
512	495087-498597	0	-1	-1
513	551444-551514	0	-1	1
514	372681-372683	0	-1	-1
515	495134-498597	0	-1	-1
516	299131-299135	0	-1	-1
517	324360-324392	0	-1	-1
518	372677-372685	0	-1	-1
519	372673-387160	0	-1	-1
520	1170414-1170420	0	-1	-1
521	321877-321909	0	-1	-1
522	482308-496848	0	-1	-1
523	598356-598697	0	-1	-1
524	14361-450394	0	-1	1
525	551444-551446	0	-1	-1
526	289390-302754	0	-1	-1
527	1137267-1236536	0	-1	-1
528	29976-501859	0	1	-1
529	387160-387162	0	-1	-1
530	380449-380512	0	-1	-1
531	416316-416391	0	-1	-1
532	299141-299553	0	1	-1
533	1170426-1170662	0	-1	-1
534	375083-375126	0	-1	-1
535	387159-387525	0	-1	-1
536	299331-299376	0	-1	-1
537	279559-351089	0	-1	-1
538	1329012-1329013	0	-1	-1
539	417105-417181	0	-1	-1
540	416310-417106	0	-1	-1
541	164695-351085	0	-1	-1
542	372666-387159	0	-1	-1
543	387204-387588	0	-1	-1
544	299141-299143	0	-1	-1
545	416382-416387	0	-1	-1
546	1243934-1329016	0	-1	-1
547	380485-380716	0	-1	-1
548	1170408-1170650	0	-1	-1
549	372679-372685	0	-1	-1
550	416310-416383	0	-1	-1
551	416319-417107	0	-1	-1
552	321895-321903	0	-1	-1
553	1170407-1170415	0	-1	-1
554	387161-387653	0	-1	-1
555	321862-321870	0	-1	-1
556	302610-302644	0	-1	-1
557	387525-387653	0	-1	-1
558	482673-488484	0	-1	-1
559	1244092-1333229	0	-1	-1
560	1370539-1370575	0	-1	-1
561	387191-387584	0	-1	-1
562	1370550-1370561	0	-1	-1
563	372679-387553	0	-1	-1
564	387119-387240	0	-1	-1
565	522615-522776	0	-1	-1
566	387119-387584	0	-1	-1
567	1370561-1370572	0	-1	-1
568	380317-380484	0	-1	-1
569	495159-498568	0	-1	-1
570	496847-498568	0	-1	-1
571	522644-522708	0	-1	-1
572	1137267-1709807	0	-1	-1
573	372673-387553	0	-1	-1
574	491996-505633	0	-1	-1
575	289354-302610	0	-1	-1
576	416384-417177	0	-1	-1
577	133674-380447	0	-1	-1
578	387160-387555	0	-1	-1
579	372666-387119	0	-1	-1
580	1170426-1170656	0	-1	-1
581	372685-387119	0	-1	-1
582	173007-173014	0	-1	-1
583	299131-299346	0	-1	-1
584	299334-299376	0	-1	-1
585	280612-1394282	0	1	1
586	416309-416390	0	-1	-1
587	416317-417107	0	-1	-1
588	1170408-1170413	0	-1	-1
589	372673-387584	0	-1	-1
590	417037-417049	0	-1	-1
591	372679-387584	0	-1	-1
592	417110-417182	0	-1	-1
593	416385-416389	0	-1	-1
594	417108-417114	0	-1	-1
595	418657-457125	0	-1	-1
596	372644-387191	0	-1	-1
597	29848-1709807	0	-1	-1
598	1170406-1170412	0	-1	-1
599	416387-417106	0	-1	-1
600	372647-372657	0	1	1
601	268667-1044961	0	1	-1
602	374948-375043	0	-1	-1
603	1596857-1596867	0	1	-1
604	380447-380510	0	1	-1
605	522738-522758	0	-1	-1
606	302610-303404	0	-1	-1
607	374859-375042	0	-1	-1
608	387240-387584	0	-1	-1
609	1163659-1163666	0	-1	-1
610	416379-417050	0	-1	-1
611	522765-522778	0	-1	-1
612	1170420-1170432	0	-1	-1
613	374856-374944	0	-1	-1
614	1170420-1170426	0	-1	-1
615	1243937-1329014	0	-1	1
616	1666246-1717421	0	-1	-1
617	416383-416390	0	-1	-1
618	501598-1170406	0	-1	-1
619	1170422-1170671	0	-1	-1
620	380446-380484	0	-1	-1
621	299135-299335	0	-1	-1
622	416310-417110	0	-1	-1
623	1137189-1137283	0	-1	-1
624	1669478-1685759	0	-1	-1
625	387204-387525	0	-1	-1
626	416321-416384	0	-1	-1
627	299129-299353	0	1	1
628	416319-417110	0	-1	-1
629	374859-375044	0	-1	-1
630	577954-1250277	0	-1	-1
631	416388-417110	0	-1	-1
632	1170426-1170667	0	-1	-1
633	1170422-1170674	0	-1	-1
634	416378-417106	0	-1	-1
635	279475-286021	0	1	1
636	387160-387653	0	-1	-1
637	302608-303241	0	-1	-1
638	299326-299553	0	-1	-1
639	416385-416391	0	-1	-1
640	372647-387555	0	-1	-1
641	387118-387160	0	-1	-1
642	321863-321904	0	-1	-1
643	1170423-1170655	0	-1	-1
644	374278-1236572	0	-1	-1
645	595170-1394287	0	1	1
646	417181-417182	0	-1	-1
647	372671-372685	0	-1	-1
648	380389-380422	0	-1	-1
649	1370535-1370555	0	-1	-1
650	578640-578661	0	-1	-1
651	299136-299141	0	1	1
652	414119-491996	0	-1	-1
653	299326-299344	0	-1	-1
654	371944-441503	0	-1	-1
655	416317-416318	0	-1	-1
656	14849-116844	0	-1	1
657	324366-324383	0	-1	-1
658	1370535-1370561	0	-1	-1
659	1652745-1669478	0	1	-1
660	374948-375044	0	-1	-1
661	1670436-1685759	0	-1	-1
662	299331-299533	0	-1	-1
663	372658-372681	0	-1	-1
664	387161-387555	0	-1	-1
665	595695-595873	0	-1	-1
666	280612-595170	0	-1	-1
667	488479-496847	0	-1	-1
668	1170412-1170652	0	-1	-1
669	372647-387162	0	1	1
670	299141-299546	0	1	-1
671	416317-417181	0	-1	-1
672	289390-303241	0	-1	-1
673	302907-303036	0	-1	-1
674	488479-496848	0	-1	-1
675	309350-1394284	0	-1	-1
676	254533-1044960	0	-1	-1
677	495087-495655	0	-1	-1
678	387117-387240	0	-1	-1
679	1684816-1717421	0	-1	-1
680	417032-417050	0	-1	-1
681	372658-372673	0	-1	-1
682	1170420-1170666	0	-1	-1
683	416391-417109	0	-1	-1
684	299141-299491	0	-1	-1
685	416385-416387	0	-1	-1
686	387240-387588	0	-1	-1
687	417037-417050	0	-1	-1
688	597915-598356	0	-1	-1
689	1137221-1137283	0	-1	-1
690	372666-372679	0	-1	-1
691	1170420-1170648	0	-1	-1
692	496848-498597	0	-1	-1
693	1370535-1370567	0	-1	-1
694	259916-259954	0	-1	-1
695	1170406-1170425	0	-1	-1
696	380351-380449	0	-1	-1
697	302907-302936	0	-1	-1
698	486843-498597	0	-1	-1
699	1170419-1170655	0	-1	-1
700	416316-417110	0	-1	-1
701	302777-303241	0	-1	-1
702	416318-417107	0	-1	-1
703	302746-303241	0	-1	-1
704	374813-375044	0	-1	-1
705	439272-439427	0	-1	-1
706	1170409-1170422	0	-1	-1
707	1243934-1333285	0	-1	-1
708	372677-372681	0	-1	-1
709	1643941-1667306	0	-1	-1
710	289354-302746	0	-1	-1
711	372644-372677	0	-1	-1
712	594718-1394286	0	1	1
713	416317-416388	0	-1	-1
714	1370561-1370575	0	-1	-1
715	33858-322936	0	1	1
716	289390-302885	0	-1	-1
717	299143-299331	0	-1	-1
718	496849-498581	0	-1	-1
719	496847-496849	0	-1	-1
720	417109-417178	0	-1	-1
721	321846-321877	0	-1	-1
722	416390-417182	0	-1	-1
723	372666-387161	0	-1	-1
724	302777-302907	0	-1	-1
725	482673-495159	0	-1	-1
726	380388-380483	0	-1	-1
727	495142-498597	0	-1	-1
728	299132-299326	0	-1	-1
729	324360-324366	0	-1	-1
730	500422-1170422	0	-1	-1
731	551446-551447	0	1	1
732	1370571-1370575	0	1	1
733	372644-372683	0	1	-1
734	372657-372673	0	-1	-1
735	594718-594960	0	1	-1
736	416387-417107	0	-1	-1
737	321878-321904	0	-1	-1
738	374859-375043	0	-1	-1
739	387119-387162	0	-1	-1
740	1394282-1394287	0	-1	-1
741	416313-416378	0	-1	-1
742	495087-495142	0	-1	-1
743	524532-524575	0	-1	-1
744	501859-1137263	0	1	-1
745	1596867-1596872	0	-1	1
746	1244092-1333226	0	-1	-1
747	495142-496849	0	-1	-1
748	522738-522776	0	-1	-1
749	375951-375994	0	-1	-1
750	1370559-1370583	0	-1	-1
751	380447-380449	0	-1	-1
752	387161-387654	0	-1	-1
753	302817-302854	0	-1	-1
754	372647-387549	0	1	1
755	372657-372681	0	-1	-1
756	374860-375041	0	-1	-1
757	324378-324392	0	-1	-1
758	482308-498568	0	-1	-1
759	441426-441503	0	1	1
760	522757-522831	0	-1	-1
761	1170650-1170674	0	-1	-1
762	1170420-1170661	0	-1	-1
763	380419-380716	0	1	-1
764	279688-441564	0	1	-1
765	374278-1137264	0	-1	-1
766	488479-522615	0	-1	-1
767	417049-417050	0	-1	-1
768	1370535-1370574	0	-1	-1
769	387160-387191	0	-1	-1
770	416380-417049	0	-1	1
771	595872-1394282	0	-1	-1
772	1170423-1170430	0	-1	-1
773	1669478-1713492	0	-1	-1
774	321869-321910	0	-1	-1
775	488484-522615	0	-1	-1
776	1170423-1170660	0	-1	-1
777	372673-387204	0	-1	-1
778	1170408-1170648	0	-1	-1
779	279099-441431	0	1	-1
780	15270-259912	0	-1	-1
