	ids	cid	trueY	predY
64	372666-387654	2	-1	-1
65	1170425-1170658	2	1	-1
66	522695-522719	2	-1	-1
67	321869-321878	2	-1	-1
68	1170408-1170439	2	-1	-1
69	1370566-1370575	2	-1	-1
70	416391-417107	2	-1	-1
71	1370556-1370583	2	-1	-1
72	372671-372674	2	-1	-1
73	417105-417106	2	-1	-1
74	299131-299553	2	-1	-1
75	321855-321877	2	-1	-1
76	1170420-1170432	2	-1	-1
77	416379-417037	2	-1	-1
78	302816-302817	2	-1	-1
79	556962-1163658	2	-1	-1
80	299335-299344	2	-1	-1
81	299132-299376	2	-1	-1
82	577904-1250281	2	1	1
83	551441-551448	2	1	1
84	1170422-1170667	2	-1	-1
85	302854-303404	2	-1	-1
86	498597-522615	2	-1	-1
87	372674-372685	2	-1	-1
88	324359-324365	2	-1	-1
89	439272-439427	2	-1	-1
90	387118-387159	2	-1	-1
91	268667-1044961	2	1	-1
92	299129-299533	2	-1	-1
93	302643-302746	2	-1	-1
94	556962-1163662	2	-1	-1
95	387191-387553	2	-1	-1
96	498568-498581	2	-1	-1
97	416382-416385	2	-1	-1
98	372657-372674	2	-1	-1
99	1596863-1596867	2	1	-1
100	578657-1250281	2	1	1
101	289354-302746	2	-1	-1
102	372674-372679	2	-1	-1
103	434936-498790	2	-1	-1
104	1329013-1333285	2	-1	-1
105	1170406-1170664	2	-1	-1
106	1243955-1333226	2	-1	-1
107	522699-522738	2	-1	-1
108	375083-375084	2	-1	-1
109	439427-457337	2	-1	-1
110	374946-375043	2	-1	-1
111	387240-387588	2	-1	-1
112	321869-321910	2	-1	-1
113	1370558-1370574	2	1	1
114	417105-417107	2	-1	-1
115	594726-1394287	2	1	1
116	1370535-1370555	2	-1	-1
117	279559-351084	2	-1	-1
118	372666-387162	2	-1	-1
119	374813-374947	2	-1	-1
120	1137283-1709807	2	-1	-1
121	556962-557103	2	-1	-1
122	14321-450394	2	1	-1
123	416311-416391	2	-1	-1
124	380389-380446	2	-1	-1
125	321883-321917	2	-1	-1
126	1370557-1370579	2	-1	-1
127	557103-1163659	2	-1	-1
128	1170408-1170662	2	-1	-1
129	1333287-1333288	2	-1	-1
130	556962-1163664	2	-1	-1
131	495142-498597	2	-1	-1
132	416309-416321	2	-1	-1
133	416318-417110	2	-1	-1
134	372657-372681	2	-1	-1
135	416382-416387	2	-1	-1
136	1243957-1333229	2	-1	-1
137	372657-387654	2	-1	-1
138	522695-522739	2	-1	-1
139	522615-522776	2	-1	-1
140	1170407-1170650	2	-1	-1
141	387117-387159	2	-1	-1
142	1170409-1170419	2	-1	-1
143	595262-1394288	2	1	1
144	417107-417181	2	-1	-1
145	1170406-1170422	2	-1	-1
146	299330-299331	2	1	1
147	133674-380509	2	1	1
148	594726-595170	2	-1	1
149	387159-387555	2	-1	-1
150	372666-372676	2	-1	-1
151	1137262-1137283	2	-1	-1
152	299136-299143	2	1	-1
153	374860-374947	2	-1	-1
154	302643-302644	2	-1	-1
155	416316-416319	2	-1	-1
156	321883-321910	2	-1	-1
157	324026-324384	2	-1	-1
158	416385-417108	2	-1	-1
159	417109-417182	2	-1	-1
160	321878-321917	2	-1	-1
161	375042-375043	2	-1	-1
162	380446-380484	2	-1	-1
163	302610-303036	2	-1	-1
164	439427-457123	2	-1	-1
165	372658-372681	2	-1	-1
166	416311-417106	2	-1	-1
167	374278-1137264	2	-1	-1
168	1669478-1713492	2	-1	-1
169	416390-417110	2	-1	-1
170	495159-496847	2	-1	-1
171	416382-417107	2	-1	-1
172	578786-1250280	2	-1	-1
173	299135-299328	2	-1	-1
174	1370558-1370563	2	1	1
175	416309-416317	2	-1	-1
176	416309-416385	2	-1	-1
177	324384-324392	2	-1	-1
178	416321-417109	2	-1	-1
179	416378-416383	2	-1	-1
180	299325-299334	2	-1	-1
181	416316-416318	2	-1	-1
182	1370539-1370584	2	-1	-1
183	387549-387654	2	-1	-1
184	279688-279733	2	-1	-1
185	439272-457191	2	-1	-1
186	374948-375043	2	-1	-1
187	416309-416382	2	-1	-1
188	1170652-1170674	2	-1	-1
189	493531-496848	2	-1	-1
190	1329014-1329016	2	-1	-1
191	416319-417182	2	-1	-1
192	457123-457125	2	-1	-1
193	1170406-1170419	2	-1	-1
194	488484-496848	2	-1	-1
195	439272-439277	2	-1	-1
196	416310-416311	2	-1	-1
197	387160-387588	2	-1	-1
198	372685-387584	2	-1	-1
199	598463-598584	2	-1	-1
200	457123-457124	2	-1	-1
201	488479-498597	2	-1	-1
202	416310-416316	2	-1	-1
203	372685-387160	2	-1	-1
204	1170426-1170649	2	-1	-1
205	387161-387525	2	-1	-1
206	380419-380447	2	-1	-1
207	324373-324383	2	-1	-1
208	302643-302936	2	-1	-1
209	416315-417178	2	-1	-1
210	1170426-1170655	2	-1	-1
211	374813-374948	2	-1	-1
212	1472577-1517435	2	-1	-1
213	1163664-1163667	2	-1	-1
214	1170406-1170413	2	-1	-1
215	374947-375044	2	-1	-1
216	416318-416385	2	-1	-1
217	33858-321838	2	1	-1
218	380484-380716	2	-1	-1
219	1667306-1685759	2	-1	-1
220	299331-299332	2	1	1
221	522758-522776	2	-1	-1
222	302885-303036	2	-1	-1
223	303241-303266	2	-1	-1
224	551444-551448	2	1	1
225	578657-1250277	2	-1	-1
226	1163659-1163661	2	-1	-1
227	1137262-1137267	2	-1	-1
228	578572-1250280	2	-1	-1
229	375037-375042	2	-1	-1
230	1170408-1170414	2	-1	-1
231	374856-374948	2	-1	-1
232	299129-299391	2	1	1
233	457126-457191	2	-1	-1
234	303212-303213	2	-1	-1
235	324349-324384	2	-1	-1
236	495087-496848	2	-1	-1
237	457126-457337	2	-1	-1
238	324360-324366	2	-1	-1
239	597704-598467	2	1	1
240	493531-495134	2	-1	-1
241	524547-524624	2	1	1
242	439199-439201	2	-1	-1
243	322936-1138508	2	-1	-1
244	387191-387549	2	-1	-1
245	1370550-1370571	2	-1	-1
246	439318-457191	2	-1	-1
247	372679-387525	2	-1	-1
248	1170416-1170650	2	-1	-1
249	387118-387549	2	-1	-1
250	387191-387584	2	-1	-1
251	302644-303212	2	-1	-1
252	495087-496849	2	-1	-1
253	375183-375289	2	-1	-1
254	289390-303242	2	-1	-1
255	299376-299553	2	-1	-1
256	374859-375041	2	-1	-1
257	279688-286021	2	1	-1
258	416316-416378	2	-1	-1
259	33858-138925	2	1	-1
260	371970-441328	2	-1	-1
261	416390-417114	2	-1	-1
262	302610-302777	2	-1	-1
263	417108-417182	2	-1	-1
264	482673-486853	2	-1	-1
265	279099-1516610	2	-1	-1
266	372647-372666	2	1	1
267	324378-324384	2	-1	-1
268	522721-522831	2	-1	-1
269	302754-303242	2	-1	-1
270	375956-375993	2	-1	-1
271	578572-578657	2	-1	-1
272	289390-302746	2	-1	-1
273	1170407-1170669	2	1	-1
274	416321-417108	2	-1	-1
275	1370579-1370583	2	-1	-1
276	372685-387118	2	-1	-1
277	441325-1516610	2	-1	-1
278	522615-522719	2	-1	-1
279	1370560-1370572	2	-1	-1
280	289390-303213	2	-1	-1
281	299132-299344	2	-1	-1
282	372666-387553	2	-1	-1
283	375083-375123	2	-1	-1
284	321838-322926	2	-1	-1
285	387525-387588	2	-1	-1
286	1370550-1370559	2	-1	-1
287	1596862-1596869	2	-1	-1
288	417108-417114	2	-1	-1
289	495655-496849	2	-1	-1
290	302754-303266	2	-1	-1
291	302746-302816	2	-1	-1
292	496847-496848	2	-1	-1
293	1170406-1170409	2	-1	-1
294	416310-417177	2	-1	-1
295	1262624-1262635	2	1	1
296	380318-380449	2	-1	-1
297	321878-321904	2	-1	-1
298	380485-380512	2	-1	-1
299	1596867-1596870	2	1	-1
300	482308-522615	2	-1	-1
301	488479-496848	2	-1	-1
302	416318-416383	2	-1	-1
303	416321-416390	2	-1	-1
304	551444-551515	2	-1	-1
305	387159-387553	2	-1	-1
306	299326-299332	2	-1	-1
307	321863-321909	2	-1	-1
308	254533-1044960	2	-1	-1
309	303036-303404	2	-1	-1
310	1596864-1596868	2	-1	-1
311	551444-551445	2	-1	-1
312	1170426-1170435	2	-1	-1
313	324026-324378	2	-1	-1
314	324359-324383	2	-1	-1
315	1170408-1170664	2	-1	-1
316	1170419-1170667	2	-1	-1
317	551350-551447	2	-1	1
318	133674-380351	2	-1	-1
319	321863-321910	2	-1	-1
320	321878-321910	2	-1	-1
321	1253822-1253824	2	-1	-1
322	1370559-1370571	2	-1	-1
323	380419-380716	2	1	-1
324	1329013-1329016	2	-1	-1
325	372647-387553	2	1	-1
326	1243934-1329017	2	-1	-1
327	1170406-1170408	2	-1	-1
328	1170423-1170669	2	-1	-1
329	522699-522747	2	-1	-1
330	441428-441562	2	-1	-1
331	15030-259958	2	-1	-1
332	279733-351085	2	-1	-1
333	1170408-1170650	2	-1	-1
334	374813-374998	2	-1	-1
335	1329011-1333288	2	-1	-1
336	284165-1253822	2	-1	-1
337	324365-324378	2	-1	-1
338	387119-387525	2	-1	-1
339	416388-417108	2	-1	-1
340	416383-417106	2	-1	-1
341	1170426-1170654	2	-1	-1
342	417106-417114	2	-1	-1
343	1370571-1370572	2	-1	-1
344	302643-303266	2	-1	-1
345	380449-380483	2	-1	-1
346	302817-303241	2	-1	-1
347	1667306-1717421	2	-1	-1
348	133674-380447	2	-1	-1
349	1253822-1253828	2	-1	-1
350	556962-557748	2	-1	-1
351	387204-387525	2	-1	-1
352	457123-457191	2	-1	-1
353	387204-387654	2	-1	-1
354	372685-387653	2	-1	-1
355	380483-380716	2	-1	-1
356	15270-259912	2	-1	-1
357	1262630-1262634	2	-1	1
358	1170422-1170650	2	-1	-1
359	1666246-1667306	2	-1	-1
360	299143-299331	2	-1	-1
361	1170411-1170426	2	-1	-1
362	374946-375041	2	-1	-1
363	597704-597813	2	1	1
364	1370557-1370584	2	-1	-1
365	1371157-1371162	2	1	-1
366	1170408-1170660	2	-1	-1
367	302675-302817	2	-1	-1
368	372666-387160	2	-1	-1
369	416391-417105	2	-1	-1
370	387118-387240	2	-1	-1
371	1243935-1329016	2	-1	-1
372	1643941-1697789	2	-1	-1
373	416319-417181	2	-1	-1
374	416317-417109	2	-1	-1
375	1170422-1170648	2	-1	-1
376	416317-416321	2	-1	-1
377	1170408-1170415	2	-1	-1
378	289390-303212	2	-1	-1
379	380388-380389	2	-1	-1
380	578640-578661	2	-1	-1
381	486853-498597	2	-1	-1
382	302817-303404	2	-1	-1
383	416310-417106	2	-1	-1
384	387162-387553	2	-1	-1
385	299331-299353	2	1	1
386	594960-1394286	2	-1	-1
387	488484-493531	2	-1	-1
388	416384-416388	2	-1	-1
389	416378-416387	2	-1	-1
390	416378-417114	2	-1	-1
391	528109-578786	2	-1	-1
392	1170406-1170654	2	-1	-1
393	1170425-1170652	2	-1	-1
394	1170425-1170654	2	-1	-1
395	1163661-1163665	2	1	-1
396	501859-1236572	2	-1	-1
397	416383-417181	2	-1	-1
398	302643-302816	2	-1	-1
399	1137267-1236600	2	-1	-1
400	1596864-1596871	2	-1	1
401	309288-595872	2	-1	1
402	416316-416384	2	-1	-1
403	1163662-1163664	2	-1	-1
404	522756-522847	2	1	-1
405	556823-1163664	2	-1	-1
406	1244092-1333226	2	-1	-1
407	495655-496848	2	-1	-1
408	439201-439204	2	-1	-1
409	299135-299326	2	-1	-1
410	351085-1161444	2	-1	-1
411	279099-441431	2	1	-1
412	416318-416391	2	-1	-1
413	1170413-1170418	2	-1	-1
414	303212-303241	2	-1	-1
415	14849-204974	2	1	-1
416	324359-324373	2	-1	-1
417	416316-417106	2	-1	-1
418	1652745-1684816	2	1	-1
419	324026-324383	2	-1	-1
420	1170412-1170419	2	-1	-1
421	416321-416384	2	-1	-1
422	522746-522757	2	-1	-1
423	439272-457124	2	-1	-1
424	254124-1137267	2	-1	-1
425	1170406-1170662	2	-1	-1
426	1170419-1170660	2	-1	-1
427	1370554-1370571	2	-1	-1
428	321855-321878	2	-1	-1
429	375953-375998	2	-1	-1
430	1170416-1170419	2	-1	-1
431	1170406-1170434	2	-1	-1
432	522615-522699	2	-1	-1
433	1170416-1170425	2	-1	-1
434	299328-299553	2	-1	-1
435	372647-372658	2	1	1
436	324384-324391	2	-1	-1
437	372683-387549	2	-1	-1
438	522615-522747	2	-1	-1
439	321877-321895	2	-1	-1
440	594718-1394286	2	1	1
441	486843-496849	2	-1	-1
442	1170419-1170648	2	-1	-1
443	1652745-1669478	2	1	-1
444	557103-557748	2	-1	-1
445	418658-457124	2	-1	-1
446	1170422-1170426	2	-1	-1
447	387159-387525	2	-1	-1
448	14321-451086	2	-1	1
449	1137264-1137283	2	-1	-1
450	416380-417032	2	-1	-1
451	279559-351085	2	-1	-1
452	482673-493531	2	-1	-1
453	1170406-1170430	2	-1	-1
454	299326-299344	2	-1	-1
455	43944-322926	2	-1	-1
456	380446-380512	2	-1	-1
457	1170422-1170666	2	-1	-1
458	551444-551447	2	1	1
459	418657-439201	2	-1	-1
460	482673-495159	2	-1	-1
461	375234-375289	2	-1	-1
462	1170420-1170672	2	-1	-1
463	374813-374859	2	-1	-1
464	416385-417107	2	-1	-1
465	1170406-1170423	2	-1	-1
466	324366-324383	2	-1	-1
467	372644-387117	2	-1	-1
468	457124-457125	2	-1	-1
469	522615-522778	2	-1	-1
470	302610-303241	2	-1	-1
471	1170419-1170664	2	-1	-1
472	372683-372685	2	-1	-1
473	439199-439200	2	-1	-1
474	372647-387549	2	1	-1
475	1170419-1170652	2	-1	-1
476	1370561-1370575	2	-1	-1
477	1170419-1170430	2	-1	-1
478	372671-372673	2	-1	-1
479	1329014-1333287	2	-1	-1
480	372671-372676	2	-1	-1
481	372657-372676	2	-1	-1
482	417051-574668	2	-1	-1
483	594898-594960	2	-1	-1
484	259917-259958	2	1	-1
485	551444-551514	2	-1	-1
486	303213-303404	2	-1	-1
487	416309-416378	2	-1	-1
488	15154-259912	2	-1	-1
489	337796-337809	2	1	-1
490	598463-598698	2	-1	-1
491	1516611-1517435	2	-1	-1
492	417114-417178	2	-1	-1
493	1370560-1370579	2	-1	-1
494	324336-324350	2	-1	-1
495	482673-522615	2	-1	-1
496	522765-522847	2	-1	-1
497	500422-1170408	2	-1	-1
498	417037-417052	2	-1	-1
499	416389-417183	2	-1	-1
500	375041-375044	2	-1	-1
501	289390-303404	2	-1	-1
502	372673-387161	2	-1	-1
503	324350-324378	2	-1	-1
504	495087-498568	2	-1	-1
505	324336-324384	2	1	1
506	372671-372683	2	-1	-1
507	416309-416391	2	-1	-1
508	299135-299141	2	1	-1
509	33858-323017	2	1	-1
510	324348-324392	2	-1	-1
511	372647-372657	2	1	1
512	488484-496847	2	-1	-1
513	416385-417109	2	-1	-1
514	1170419-1170426	2	-1	-1
515	416316-417107	2	-1	-1
516	1170406-1170432	2	-1	-1
517	289354-302610	2	-1	-1
518	522699-522778	2	-1	-1
519	1596857-1596871	2	1	1
520	302610-302643	2	-1	-1
521	321869-321870	2	-1	-1
522	204295-1170423	2	-1	-1
523	496847-496849	2	-1	-1
524	416382-417109	2	-1	-1
525	495087-495655	2	-1	-1
526	33858-322926	2	1	-1
527	289354-289390	2	-1	-1
528	302675-302777	2	-1	-1
529	416378-417182	2	-1	-1
530	417105-417108	2	-1	-1
531	387159-387240	2	-1	-1
532	595170-1394282	2	1	1
533	1262624-1262634	2	-1	1
534	372673-387118	2	-1	-1
535	416309-417107	2	-1	-1
536	375951-375993	2	-1	-1
537	351089-1161444	2	-1	-1
538	416311-416388	2	-1	-1
539	1262635-1262636	2	1	-1
540	299326-299546	2	-1	-1
541	416309-417181	2	-1	-1
542	1170426-1170670	2	-1	-1
543	321883-321903	2	-1	-1
544	1670436-1717421	2	-1	-1
545	1596866-1596868	2	-1	-1
546	299131-299332	2	-1	-1
547	375084-375126	2	-1	-1
548	524532-524575	2	-1	-1
549	1370535-1370561	2	-1	-1
550	551514-551515	2	-1	-1
551	1170422-1170672	2	-1	-1
552	375951-375998	2	-1	-1
553	371971-441426	2	-1	-1
554	522831-522847	2	-1	-1
555	439204-457125	2	-1	-1
556	321846-321883	2	-1	-1
557	29848-501859	2	-1	-1
558	556823-557103	2	-1	-1
559	441324-1517435	2	-1	-1
560	372676-372677	2	-1	-1
561	259917-259952	2	-1	-1
562	416317-416385	2	-1	-1
563	374860-375044	2	-1	-1
564	1170419-1170649	2	-1	-1
565	482308-496848	2	-1	-1
566	286021-351087	2	1	1
567	387160-387584	2	-1	-1
568	321862-321870	2	-1	-1
569	496849-498581	2	-1	-1
570	302610-302885	2	-1	-1
571	495087-498581	2	-1	-1
572	416379-417051	2	1	-1
573	1666246-1697789	2	-1	-1
574	490077-522615	2	-1	-1
575	43944-322936	2	-1	-1
576	1170426-1170432	2	-1	-1
577	416315-417177	2	-1	-1
578	372676-372679	2	-1	-1
579	416310-417182	2	-1	-1
580	416385-416390	2	-1	-1
581	500422-1170406	2	-1	-1
582	1596864-1596872	2	-1	1
583	372667-372681	2	-1	-1
584	501598-1170426	2	-1	-1
585	299331-299376	2	-1	-1
586	374856-374944	2	-1	-1
587	498790-1171480	2	-1	1
588	1243934-1333287	2	-1	-1
589	372647-372683	2	1	1
590	1370535-1370575	2	-1	-1
591	1371157-1371159	2	-1	-1
592	416310-417181	2	-1	-1
593	302816-303212	2	-1	-1
594	29976-501859	2	1	-1
595	387159-387549	2	-1	-1
596	380446-380449	2	-1	1
597	321855-321904	2	-1	-1
598	1370539-1370550	2	-1	-1
599	299141-299346	2	1	-1
600	1170420-1170422	2	-1	-1
601	416317-416378	2	-1	-1
602	1244092-1333229	2	-1	-1
603	299129-299325	2	-1	-1
604	299330-299335	2	-1	-1
605	280612-595170	2	-1	-1
606	299141-299491	2	-1	-1
607	1370565-1370579	2	-1	-1
608	302644-303241	2	-1	-1
609	380512-380716	2	-1	-1
610	416390-417182	2	-1	-1
611	1170419-1170672	2	-1	-1
612	500422-1170420	2	-1	-1
613	289390-302885	2	-1	-1
614	416390-417181	2	-1	-1
615	1243935-1329012	2	-1	-1
616	374278-1137189	2	-1	-1
617	1370556-1370571	2	-1	1
618	302643-303404	2	-1	-1
619	1170422-1170432	2	-1	-1
620	302816-302936	2	-1	-1
621	551446-551514	2	-1	1
622	578657-578661	2	-1	-1
623	416309-417110	2	-1	-1
624	309350-1394284	2	-1	-1
625	372657-387160	2	-1	-1
626	372657-372680	2	-1	-1
627	1670436-1713492	2	-1	-1
628	299129-299132	2	-1	-1
629	372657-372673	2	-1	-1
630	374813-374946	2	-1	-1
631	416318-416378	2	-1	-1
632	416389-417178	2	-1	-1
633	1170406-1170411	2	-1	-1
634	299131-299325	2	-1	-1
635	1170423-1170671	2	-1	-1
636	1170414-1170419	2	-1	-1
637	439318-457337	2	-1	-1
638	418657-439199	2	-1	-1
639	387160-387549	2	-1	-1
640	1170425-1170650	2	-1	-1
641	1170419-1170671	2	-1	-1
642	1170406-1170439	2	-1	-1
643	522739-522756	2	1	-1
644	416319-417106	2	-1	-1
645	299141-299325	2	-1	-1
646	1262625-1262630	2	1	1
647	1170420-1170423	2	-1	-1
648	1370560-1370571	2	-1	-1
649	284166-284171	2	-1	-1
650	302936-303266	2	-1	-1
651	486843-488484	2	-1	-1
652	401785-434884	2	-1	-1
653	302610-302746	2	-1	-1
654	1170406-1170418	2	-1	-1
655	417110-417114	2	-1	-1
656	1370550-1370555	2	-1	-1
657	1170410-1170426	2	-1	-1
658	284171-1253822	2	-1	-1
659	372647-372679	2	1	-1
660	374859-374860	2	-1	-1
661	1170420-1170439	2	-1	-1
662	578640-1250280	2	-1	-1
663	416317-416388	2	-1	-1
664	375288-375292	2	-1	1
665	416389-417182	2	1	-1
666	302777-303036	2	-1	-1
667	380483-380485	2	-1	-1
668	321877-321910	2	-1	-1
669	551441-551447	2	1	1
670	416316-417182	2	-1	-1
671	380446-380485	2	-1	-1
672	387525-387654	2	-1	-1
673	380422-380485	2	-1	-1
674	279475-351085	2	1	-1
675	324360-324383	2	-1	-1
676	372658-387159	2	-1	-1
677	374860-375041	2	-1	-1
678	372671-372681	2	-1	-1
679	1670436-1685759	2	-1	-1
680	380388-380447	2	-1	-1
681	495655-522615	2	-1	-1
682	491996-505633	2	-1	-1
683	299141-299546	2	1	1
684	416321-417110	2	-1	-1
685	321878-321903	2	-1	-1
686	495087-522615	2	-1	-1
687	416317-416382	2	-1	-1
688	372673-372680	2	-1	-1
689	488484-496849	2	-1	-1
690	522746-522778	2	-1	-1
691	416317-417178	2	-1	-1
692	380321-380422	2	-1	-1
693	495655-498581	2	-1	-1
694	372676-372685	2	-1	-1
695	1648502-1670436	2	-1	-1
696	482673-488484	2	-1	-1
697	1370556-1370579	2	-1	-1
698	522739-522765	2	-1	-1
699	374278-1137221	2	-1	-1
700	416387-417108	2	-1	-1
701	1370535-1370559	2	1	1
702	420970-1279092	2	-1	1
703	1170426-1170648	2	-1	-1
704	1596861-1596864	2	-1	-1
705	375233-375289	2	-1	-1
706	302675-303266	2	-1	-1
707	259916-259917	2	-1	-1
708	1329012-1329016	2	-1	-1
709	279688-351087	2	-1	-1
710	303241-303242	2	-1	-1
711	372685-387525	2	-1	-1
712	289390-302777	2	-1	-1
713	89651-351084	2	-1	-1
714	387204-387555	2	-1	-1
715	416315-416385	2	-1	-1
716	302608-303241	2	-1	-1
717	332569-434936	2	-1	-1
718	1170412-1170418	2	-1	-1
719	482673-496849	2	-1	-1
720	374946-375042	2	-1	-1
721	380419-380509	2	1	1
722	387117-387654	2	-1	-1
723	1170422-1170661	2	-1	-1
724	439277-457123	2	-1	-1
725	501859-1137268	2	1	-1
726	302675-302885	2	-1	-1
727	1137267-1137268	2	-1	-1
728	372685-387588	2	-1	-1
729	321869-321877	2	-1	-1
730	1163659-1163666	2	-1	-1
731	372644-372647	2	-1	1
732	522615-522831	2	-1	-1
733	594718-594898	2	1	-1
734	14963-259912	2	-1	-1
735	173036-173206	2	-1	1
736	1170415-1170419	2	-1	-1
737	387204-387588	2	-1	-1
738	284159-1279092	2	1	1
739	417108-417109	2	-1	-1
740	372664-372681	2	-1	-1
741	324365-324383	2	-1	-1
742	280612-1394287	2	1	1
743	372666-387584	2	-1	-1
744	173007-173013	2	-1	1
745	289354-303241	2	-1	-1
746	416384-417177	2	-1	-1
747	598031-598258	2	-1	1
748	556962-1163667	2	-1	-1
749	375951-375994	2	-1	-1
750	522721-522739	2	-1	-1
751	387525-387555	2	-1	-1
752	417109-417114	2	-1	-1
753	387161-387654	2	-1	-1
754	372676-372681	2	-1	-1
755	416316-417114	2	-1	-1
756	1370550-1370572	2	-1	-1
757	324026-324392	2	-1	-1
758	1137267-1236536	2	-1	-1
759	324336-324365	2	1	-1
760	374278-1137267	2	-1	-1
761	486843-495655	2	-1	-1
762	380351-380449	2	-1	-1
763	557748-1163665	2	-1	-1
764	302644-302885	2	-1	-1
765	164695-279688	2	-1	-1
766	372680-372681	2	-1	-1
767	1370576-1370584	2	-1	-1
768	495134-495142	2	-1	-1
769	324360-324391	2	-1	-1
770	522721-522778	2	-1	-1
771	417052-574668	2	-1	-1
772	501598-1170422	2	-1	-1
773	1648502-1697789	2	-1	-1
774	501859-1709807	2	-1	-1
775	324373-324384	2	-1	-1
776	299334-299335	2	-1	-1
777	372679-387161	2	-1	-1
778	204295-1170426	2	-1	-1
779	578640-1250281	2	1	1
780	387118-387161	2	-1	-1
