	ids	cid	trueY	predY
61	293736-1170660	2	-1	-1
62	417106-417182	2	-1	-1
63	321862-321883	2	-1	-1
64	383900-387655	2	-1	-1
65	1329011-1333285	2	-1	-1
66	522747-522765	2	-1	-1
67	323014-1056046	2	-1	-1
68	293935-1170414	2	-1	-1
69	416312-417113	2	-1	-1
70	387240-387654	2	-1	-1
71	1370555-1370572	2	-1	-1
72	290868-290912	2	-1	-1
73	374861-374903	2	1	1
74	279733-351085	2	-1	-1
75	439318-457528	2	-1	-1
76	529733-529734	2	-1	-1
77	1170661-1170672	2	-1	-1
78	293934-1170433	2	-1	-1
79	457191-457337	2	-1	-1
80	1410326-1410331	2	-1	-1
81	522610-522643	2	-1	-1
82	457373-457601	2	-1	-1
83	1170417-1170670	2	-1	-1
84	1410340-1410350	2	-1	-1
85	1170650-1170655	2	1	1
86	578660-1250278	2	-1	-1
87	23263-23733	2	-1	-1
88	904934-904937	2	1	1
89	169512-1170658	2	-1	-1
90	1243928-1243963	2	-1	-1
91	322926-1138544	2	-1	-1
92	1243950-1244081	2	-1	-1
93	416384-416388	2	-1	-1
94	236366-501100	2	1	-1
95	1596869-1596872	2	1	1
96	235172-236493	2	-1	-1
97	416310-416311	2	-1	-1
98	293762-1170409	2	-1	-1
99	1370572-1370584	2	-1	-1
100	1170649-1170650	2	1	1
101	293736-1170434	2	-1	-1
102	383900-387654	2	-1	-1
103	1170425-1170662	2	-1	-1
104	416319-417181	2	-1	-1
105	454343-454412	2	-1	-1
106	522770-522847	2	1	1
107	417109-417182	2	-1	-1
108	1170414-1170658	2	-1	-1
109	541830-541832	2	-1	-1
110	23217-394154	2	-1	-1
111	321846-321869	2	-1	-1
112	321862-321910	2	-1	-1
113	591940-592554	2	-1	-1
114	1170414-1170423	2	-1	-1
115	457337-457365	2	-1	-1
116	1243938-1329012	2	-1	-1
117	1410334-1410344	2	-1	-1
118	356174-356175	2	-1	-1
119	375201-375251	2	-1	-1
120	416378-416383	2	-1	-1
121	383625-387191	2	-1	-1
122	383580-383990	2	-1	-1
123	500432-501102	2	-1	-1
124	1370571-1370583	2	-1	-1
125	1170410-1170420	2	-1	-1
126	1410337-1410350	2	-1	-1
127	1170431-1170671	2	-1	-1
128	322953-323053	2	-1	-1
129	501598-1170409	2	-1	-1
130	387162-387204	2	-1	-1
131	482308-495655	2	-1	-1
132	432192-432454	2	-1	-1
133	235489-501114	2	-1	-1
134	24081-956650	2	-1	-1
135	1370559-1370583	2	-1	-1
136	291174-423925	2	-1	-1
137	372666-387588	2	1	1
138	23692-589589	2	-1	-1
139	372685-387525	2	-1	-1
140	372658-387585	2	-1	-1
141	589253-956684	2	-1	-1
142	416387-416391	2	-1	-1
143	23763-589253	2	1	1
144	592351-592453	2	-1	-1
145	501598-1170435	2	-1	-1
146	522616-522707	2	-1	-1
147	23043-1138005	2	1	-1
148	1243934-1333287	2	-1	-1
149	235113-235490	2	-1	-1
150	293934-1170411	2	-1	-1
151	522626-522718	2	-1	-1
152	374947-375044	2	-1	-1
153	416311-417176	2	-1	-1
154	299132-299325	2	-1	-1
155	356173-356178	2	-1	-1
156	1370565-1370579	2	-1	-1
157	522626-522634	2	-1	-1
158	322928-323035	2	-1	-1
159	323023-323053	2	-1	-1
160	351084-441564	2	-1	-1
161	321869-321910	2	-1	-1
162	372683-387240	2	-1	-1
163	1170415-1170429	2	-1	-1
164	383988-387555	2	-1	-1
165	322953-323052	2	-1	-1
166	291039-291046	2	-1	-1
167	1170412-1170426	2	-1	-1
168	529936-529940	2	1	-1
169	416387-417106	2	-1	-1
170	1170417-1170669	2	-1	-1
171	293737-1170434	2	-1	-1
172	501598-1170417	2	-1	-1
173	463557-464387	2	-1	-1
174	1370559-1370576	2	-1	-1
175	439204-439272	2	-1	-1
176	522765-522847	2	-1	-1
177	577904-1250277	2	-1	-1
178	416384-417106	2	-1	-1
179	387191-387655	2	-1	-1
180	321878-321903	2	-1	-1
181	500422-1170432	2	-1	-1
182	1170654-1170672	2	-1	-1
183	23692-395174	2	-1	-1
184	1170648-1170656	2	-1	-1
185	1410347-1410349	2	-1	-1
186	522686-522688	2	1	1
187	383801-387240	2	-1	-1
188	293736-1170433	2	-1	-1
189	413030-413100	2	-1	-1
190	1044963-1044967	2	-1	-1
191	457125-457337	2	-1	-1
192	541753-541832	2	-1	-1
193	323022-1138508	2	-1	-1
194	1410337-1410339	2	-1	-1
195	1410332-1410344	2	-1	-1
196	387118-387204	2	-1	-1
197	387118-387240	2	-1	-1
198	23705-589137	2	-1	-1
199	1044962-1044975	2	-1	-1
200	1138496-1588626	2	-1	-1
201	387240-387549	2	-1	-1
202	375996-376081	2	-1	-1
203	1243947-1244079	2	-1	-1
204	293935-1170423	2	-1	-1
205	1243934-1243940	2	-1	-1
206	169512-1170435	2	-1	-1
207	416390-417109	2	-1	-1
208	384092-387525	2	-1	-1
209	15164-30219	2	1	-1
210	1243949-1243962	2	-1	-1
211	416317-416321	2	-1	-1
212	439200-439202	2	1	-1
213	1170655-1170671	2	-1	-1
214	279733-351083	2	-1	-1
215	1170415-1170433	2	-1	-1
216	498581-498597	2	-1	-1
217	500422-1170670	2	-1	-1
218	372685-383988	2	-1	-1
219	1370564-1370584	2	-1	-1
220	501622-589137	2	1	-1
221	1170649-1170666	2	-1	-1
222	322951-322991	2	-1	-1
223	293736-1170411	2	-1	-1
224	322948-322965	2	-1	-1
225	1170411-1170672	2	-1	-1
226	541829-541896	2	-1	-1
227	323038-1056046	2	-1	-1
228	589590-956645	2	-1	-1
229	416309-416317	2	-1	-1
230	1138496-1138508	2	-1	-1
231	14921-23250	2	-1	-1
232	541829-541890	2	-1	-1
233	1138496-1216634	2	-1	-1
234	374856-374948	2	-1	-1
235	1170429-1170670	2	-1	-1
236	1170433-1170666	2	-1	-1
237	501598-1170654	2	-1	-1
238	493531-496847	2	-1	-1
239	322994-323035	2	-1	-1
240	293935-1170648	2	-1	-1
241	416317-416383	2	-1	-1
242	416317-416390	2	-1	-1
243	1170648-1170662	2	-1	-1
244	904937-904939	2	-1	-1
245	577954-1250278	2	-1	-1
246	299131-299344	2	-1	-1
247	416317-417114	2	-1	-1
248	375386-375389	2	-1	-1
249	904255-1401849	2	-1	-1
250	495087-495134	2	-1	-1
251	1170408-1170656	2	-1	-1
252	416309-417113	2	-1	-1
253	23250-23717	2	-1	-1
254	439201-457452	2	1	1
255	541829-541894	2	-1	-1
256	1170412-1170423	2	-1	-1
257	567596-567599	2	-1	-1
258	374859-374998	2	-1	-1
259	403742-403802	2	1	1
260	299131-299376	2	-1	-1
261	383627-387240	2	-1	-1
262	197701-501121	2	1	-1
263	372658-383990	2	-1	-1
264	416383-417175	2	-1	-1
265	1370558-1370576	2	-1	-1
266	23217-24126	2	-1	-1
267	374767-374771	2	-1	1
268	1170432-1170656	2	-1	-1
269	403734-403868	2	1	-1
270	416379-417049	2	-1	1
271	438489-438491	2	1	1
272	1170439-1170656	2	-1	-1
273	589253-956650	2	-1	-1
274	492007-1572168	2	1	-1
275	235114-501114	2	-1	-1
276	567499-567651	2	1	-1
277	439277-457365	2	-1	-1
278	1243939-1329017	2	-1	-1
279	1170426-1170656	2	-1	-1
280	293935-1170662	2	-1	-1
281	416380-417049	2	1	-1
282	268412-1132493	2	1	-1
283	387160-387549	2	-1	-1
284	1170411-1170658	2	-1	-1
285	383625-383990	2	-1	-1
286	23717-956645	2	-1	-1
287	1370561-1370563	2	1	1
288	416309-416311	2	-1	-1
289	522477-522800	2	-1	-1
290	1370558-1370563	2	1	1
291	372666-387160	2	-1	-1
292	578640-1250281	2	-1	-1
293	486843-493531	2	-1	-1
294	383580-387162	2	-1	-1
295	541829-541830	2	-1	-1
296	23705-24107	2	-1	1
297	374903-374905	2	-1	-1
298	418657-418658	2	-1	-1
299	501598-1170648	2	-1	-1
300	299328-299547	2	-1	-1
301	236493-236523	2	-1	-1
302	1170413-1170431	2	-1	-1
303	522687-522708	2	-1	-1
304	1170411-1170435	2	-1	-1
305	14789-1138005	2	-1	-1
306	23763-24107	2	1	-1
307	904935-904940	2	-1	-1
308	293736-1170416	2	-1	-1
309	290988-378091	2	-1	-1
310	169512-1170410	2	-1	-1
311	23733-1138005	2	-1	-1
312	1596861-1596862	2	-1	-1
313	86990-235113	2	-1	-1
314	322948-322951	2	-1	-1
315	1253822-1253823	2	-1	-1
316	1329019-1329029	2	-1	-1
317	1329012-1333285	2	-1	-1
318	293737-1170649	2	-1	-1
319	423981-424105	2	-1	-1
320	374721-374766	2	1	-1
321	235115-235490	2	-1	-1
322	416311-416316	2	-1	-1
323	439428-457436	2	-1	-1
324	290988-291046	2	-1	-1
325	1170412-1170670	2	-1	-1
326	500432-501111	2	-1	-1
327	416318-416384	2	-1	-1
328	1572170-1572174	2	-1	-1
329	158826-158886	2	-1	-1
330	1170425-1170674	2	-1	-1
331	1596863-1596868	2	-1	-1
332	89651-441564	2	-1	-1
333	235836-501123	2	-1	-1
334	421127-421281	2	-1	-1
335	1243938-1243940	2	-1	-1
336	322953-323039	2	-1	-1
337	321869-321917	2	-1	-1
338	495087-496849	2	-1	-1
339	192781-1170665	2	-1	-1
340	299331-299344	2	-1	-1
341	416387-416388	2	-1	-1
342	416387-417176	2	-1	-1
343	1243928-1244081	2	-1	-1
344	482673-496847	2	-1	-1
345	155854-1109620	2	1	-1
346	372683-383627	2	-1	-1
347	1243928-1244076	2	-1	-1
348	24081-956640	2	-1	-1
349	375250-375253	2	1	-1
350	457436-457599	2	-1	-1
351	416317-416318	2	-1	-1
352	1170409-1170420	2	-1	-1
353	372644-387204	2	-1	-1
354	88937-394154	2	-1	-1
355	192878-500432	2	-1	-1
356	23263-23748	2	-1	-1
357	14840-204974	2	1	1
358	23717-589373	2	-1	-1
359	501598-1170406	2	-1	1
360	372673-387160	2	-1	-1
361	293762-1170660	2	-1	-1
362	279559-279688	2	-1	-1
363	23043-23748	2	1	-1
364	255992-501111	2	1	-1
365	376045-376074	2	-1	-1
366	457528-457599	2	-1	-1
367	541833-541834	2	-1	-1
368	192691-255992	2	-1	1
369	24081-589138	2	-1	-1
370	541669-541670	2	1	-1
371	589481-956645	2	-1	-1
372	293737-1170412	2	-1	-1
373	394152-395174	2	-1	-1
374	395239-589137	2	-1	-1
375	578661-1250281	2	1	-1
376	1410331-1410340	2	-1	-1
377	541753-541755	2	-1	-1
378	374767-374768	2	-1	-1
379	22872-501622	2	-1	-1
380	1410336-1410341	2	-1	-1
381	501598-1170669	2	-1	-1
382	24094-413100	2	-1	-1
383	416311-417110	2	-1	-1
384	293762-1170648	2	-1	-1
385	403865-403867	2	-1	-1
386	416383-417107	2	-1	-1
387	500422-1170425	2	1	1
388	454412-454415	2	-1	-1
389	1370550-1370566	2	-1	-1
390	1170422-1170661	2	-1	-1
391	493531-495142	2	-1	-1
392	204295-1170420	2	1	1
393	500073-501129	2	-1	-1
394	529733-529934	2	-1	-1
395	1596867-1596870	2	1	-1
396	413031-413101	2	-1	-1
397	578657-1250280	2	-1	-1
398	279559-351084	2	-1	-1
399	439199-439200	2	-1	-1
400	43944-323022	2	-1	-1
401	23733-413031	2	-1	-1
402	372666-384092	2	-1	-1
403	372644-383990	2	-1	-1
404	416321-417109	2	-1	-1
405	1170420-1170665	2	-1	-1
406	322979-322991	2	-1	-1
407	376074-376081	2	-1	-1
408	416321-416382	2	-1	-1
409	416318-416319	2	-1	-1
410	522633-522688	2	1	1
411	299131-299346	2	-1	-1
412	23217-24081	2	-1	-1
413	457124-457529	2	-1	-1
414	387117-387588	2	-1	-1
415	486843-496847	2	-1	-1
416	1243951-1243962	2	-1	-1
417	541834-541893	2	-1	-1
418	1170439-1170652	2	1	-1
419	43944-322925	2	1	-1
420	14789-394152	2	-1	-1
421	375387-375439	2	1	1
422	439427-457528	2	-1	-1
423	1170648-1170669	2	-1	-1
424	23747-589482	2	1	1
425	416309-417109	2	-1	-1
426	372644-387555	2	-1	-1
427	372657-383988	2	-1	-1
428	387525-387553	2	-1	-1
429	372673-387585	2	-1	-1
430	1370544-1370563	2	1	1
431	1410330-1410346	2	-1	-1
432	495134-498568	2	-1	-1
433	158825-158886	2	-1	-1
434	383625-383627	2	-1	-1
435	23217-413031	2	-1	-1
436	589372-589481	2	-1	-1
437	482308-495142	2	-1	-1
438	375996-376077	2	1	-1
439	500422-1170666	2	-1	-1
440	418657-439200	2	-1	-1
441	528109-578661	2	-1	-1
442	1044952-1044971	2	1	1
443	1410343-1410350	2	-1	-1
444	1250278-1250280	2	-1	-1
445	439277-439427	2	-1	-1
446	1596857-1596872	2	1	1
447	1170406-1170672	2	-1	-1
448	416316-417114	2	-1	-1
449	383625-387117	2	-1	-1
450	457125-457436	2	-1	-1
451	1410346-1410348	2	-1	-1
452	1170411-1170429	2	-1	-1
453	169394-1170648	2	-1	-1
454	417107-417114	2	-1	-1
455	578657-578786	2	-1	-1
456	529934-529936	2	1	1
457	1243932-1244074	2	-1	-1
458	416316-417109	2	-1	-1
459	204295-1170650	2	1	1
460	23217-589137	2	-1	-1
461	192781-1170662	2	-1	-1
462	1243952-1244092	2	-1	-1
463	387240-387553	2	-1	-1
464	1170414-1170418	2	-1	-1
465	116844-204974	2	1	1
466	1370554-1370579	2	-1	-1
467	457337-457528	2	-1	-1
468	372644-383580	2	-1	-1
469	1170420-1170652	2	-1	-1
470	1243928-1244082	2	-1	-1
471	1170426-1170649	2	-1	-1
472	589253-956645	2	-1	-1
473	522721-522770	2	1	1
474	1170650-1170669	2	1	1
475	904251-904254	2	-1	-1
476	235172-235735	2	-1	-1
477	1243962-1244081	2	-1	-1
478	1243952-1244076	2	-1	-1
479	299325-299391	2	-1	-1
480	383580-387119	2	-1	-1
481	1170426-1170432	2	-1	-1
482	1370552-1370566	2	1	1
483	1243948-1243963	2	-1	-1
484	500423-500432	2	-1	-1
485	522615-522739	2	-1	-1
486	387191-387204	2	-1	-1
487	322951-323014	2	-1	-1
488	1410327-1410349	2	1	1
489	235463-501121	2	-1	-1
490	284165-1253822	2	-1	-1
491	522643-522707	2	-1	-1
492	23250-23749	2	-1	-1
493	416390-417105	2	-1	-1
494	299391-299491	2	-1	-1
495	1170654-1170661	2	-1	-1
496	1170417-1170661	2	-1	-1
497	23692-589372	2	-1	-1
498	375402-375405	2	-1	-1
499	383627-387119	2	-1	-1
500	1329011-1329014	2	-1	-1
501	322972-322991	2	-1	-1
502	383944-387118	2	-1	-1
503	24140-589481	2	-1	-1
504	24094-413086	2	-1	-1
505	351083-351085	2	-1	-1
506	1370552-1370554	2	1	1
507	416309-417177	2	-1	-1
508	416317-417109	2	-1	-1
509	541753-541890	2	-1	-1
510	1170425-1170650	2	-1	-1
511	501107-501111	2	-1	-1
512	383627-387655	2	-1	-1
513	1243949-1244074	2	-1	-1
514	268383-1132493	2	-1	-1
515	457528-457529	2	-1	-1
516	416379-417050	2	-1	-1
517	374948-374998	2	-1	-1
518	293934-1170649	2	-1	-1
519	1243951-1244092	2	-1	-1
520	372673-383990	2	-1	-1
521	904927-904936	2	-1	-1
522	439202-439277	2	1	-1
523	1410330-1410349	2	-1	-1
524	490077-498581	2	-1	-1
525	290913-291046	2	-1	-1
526	372644-387161	2	-1	-1
527	23748-413099	2	-1	-1
528	522610-522655	2	-1	-1
529	1370555-1370584	2	-1	-1
530	374711-374771	2	1	1
531	904935-904937	2	-1	-1
532	1170415-1170439	2	-1	-1
533	169512-1170429	2	-1	-1
534	416378-417051	2	1	-1
535	438366-438493	2	-1	-1
536	1243934-1244076	2	-1	-1
537	1253822-1253827	2	-1	-1
538	1170408-1170422	2	-1	-1
539	235735-236281	2	-1	-1
540	1370535-1370574	2	-1	-1
541	1410331-1410342	2	-1	-1
542	1243945-1244074	2	-1	-1
543	551444-551446	2	1	-1
544	321862-321863	2	-1	-1
545	1170660-1170669	2	-1	-1
546	299328-299331	2	-1	-1
547	372683-383900	2	-1	-1
548	522634-522644	2	-1	-1
549	321903-321904	2	-1	-1
550	1170413-1170670	2	-1	-1
551	439272-457599	2	-1	-1
552	1370559-1370564	2	-1	-1
553	293762-1170669	2	-1	-1
554	1370556-1370572	2	-1	-1
555	1243945-1244075	2	-1	-1
556	1410333-1410341	2	-1	-1
557	235734-235877	2	-1	-1
558	551441-551445	2	-1	-1
559	423983-424040	2	1	-1
560	383988-387191	2	-1	-1
561	500432-501107	2	-1	-1
562	44010-1138490	2	1	-1
563	169512-1170415	2	-1	-1
564	522699-522756	2	-1	-1
565	322921-322928	2	-1	-1
566	541601-541650	2	-1	-1
567	1170426-1170435	2	-1	-1
568	1243952-1243962	2	-1	-1
569	495159-498568	2	-1	-1
570	457599-457601	2	-1	-1
571	387119-387549	2	-1	-1
572	383580-387525	2	-1	-1
573	589137-956640	2	-1	-1
574	236280-501100	2	1	1
575	321897-321903	2	-1	-1
576	421122-421129	2	-1	-1
577	1243939-1329012	2	-1	-1
578	387162-387191	2	-1	-1
579	416310-417109	2	-1	-1
580	1370560-1370571	2	-1	-1
581	416378-417182	2	-1	-1
582	589372-589373	2	-1	-1
583	383988-387204	2	-1	-1
584	1170411-1170422	2	-1	-1
585	1329012-1333288	2	-1	-1
586	1370555-1370574	2	1	1
587	1170656-1170666	2	-1	-1
588	372657-387655	2	-1	-1
589	235734-236280	2	-1	-1
590	1243953-1244079	2	-1	-1
591	372683-387191	2	-1	-1
592	522643-522708	2	-1	-1
593	1170406-1170411	2	-1	-1
594	293737-1170414	2	-1	-1
595	417111-417113	2	-1	-1
596	1243932-1243953	2	-1	-1
597	321877-321904	2	-1	-1
598	416383-416388	2	-1	-1
599	439272-457125	2	-1	-1
600	372658-387553	2	-1	-1
601	416391-417110	2	-1	-1
602	235114-235171	2	-1	-1
603	522477-522832	2	-1	-1
604	372673-387159	2	-1	-1
605	501598-1170415	2	-1	-1
606	1410340-1410342	2	-1	-1
607	299139-299335	2	-1	-1
608	1370558-1370564	2	-1	-1
609	293762-1170661	2	-1	-1
610	383988-387549	2	-1	-1
611	169394-1170433	2	-1	-1
612	1243951-1243952	2	-1	-1
613	293737-1170671	2	-1	-1
614	290988-378482	2	-1	-1
615	1370556-1370564	2	-1	-1
616	416312-417114	2	-1	-1
617	567551-567599	2	-1	-1
618	1410331-1410345	2	-1	-1
619	322925-322994	2	-1	-1
620	416311-416317	2	-1	-1
621	402957-403858	2	-1	-1
622	557103-1163665	2	-1	-1
623	356177-356179	2	-1	-1
624	416309-416382	2	-1	-1
625	1170417-1170667	2	-1	-1
626	1243940-1333288	2	-1	-1
627	383944-387549	2	-1	-1
628	522655-522717	2	-1	-1
629	1170664-1170666	2	-1	-1
630	321877-321895	2	-1	-1
631	387117-387159	2	-1	-1
632	235172-236281	2	-1	-1
633	23749-956650	2	-1	-1
634	332571-1572170	2	1	1
635	416389-417109	2	1	1
636	1370535-1370554	2	1	1
637	236393-501100	2	1	-1
638	293737-1170656	2	-1	-1
639	383988-387240	2	-1	-1
640	416317-417106	2	-1	-1
641	322951-323038	2	-1	-1
642	1170415-1170666	2	-1	-1
643	372657-383801	2	-1	-1
644	1410342-1410345	2	-1	-1
645	14840-500074	2	1	1
646	15057-15267	2	-1	-1
647	293736-1170664	2	-1	-1
648	30219-291127	2	1	1
649	322965-323053	2	-1	-1
650	416311-417181	2	-1	-1
651	1262630-1262634	2	1	-1
652	432129-432254	2	-1	-1
653	904257-1401854	2	-1	-1
654	383988-384092	2	-1	-1
655	322936-323014	2	-1	-1
656	1170660-1170672	2	-1	-1
657	1170411-1170670	2	-1	-1
658	23692-956640	2	-1	-1
659	1170411-1170423	2	-1	-1
660	904256-1403185	2	-1	-1
661	322936-322948	2	-1	-1
662	1170409-1170423	2	-1	-1
663	1370557-1370584	2	-1	-1
664	1044972-1045153	2	-1	-1
665	416380-417051	2	-1	-1
666	1410342-1410350	2	-1	-1
667	321839-321877	2	-1	-1
668	284166-1253823	2	-1	-1
669	495159-522655	2	-1	-1
670	299129-299391	2	-1	-1
671	1410330-1410347	2	-1	-1
672	383627-387555	2	-1	-1
673	1044952-1044963	2	-1	-1
674	501598-1170672	2	-1	-1
675	416317-416388	2	-1	-1
676	1170415-1170650	2	1	1
677	439277-457125	2	-1	-1
678	413031-501621	2	-1	-1
679	387119-387654	2	-1	-1
680	557103-1163659	2	-1	-1
681	464386-464387	2	-1	-1
682	1370554-1370563	2	1	1
683	322921-323053	2	-1	-1
684	1243929-1243947	2	-1	-1
685	1370556-1370579	2	-1	-1
686	375251-375309	2	-1	-1
687	299131-299326	2	-1	-1
688	23749-501622	2	-1	-1
689	372679-387525	2	-1	-1
690	1056047-1138496	2	-1	-1
691	322948-323023	2	-1	-1
692	500422-1170414	2	-1	-1
693	1410333-1410349	2	-1	-1
694	567596-567651	2	-1	-1
695	1170410-1170435	2	-1	-1
696	500422-1170660	2	-1	-1
697	1170413-1170672	2	-1	-1
698	1170412-1170671	2	-1	-1
699	1170406-1170649	2	-1	-1
700	24140-501622	2	1	-1
701	522610-522717	2	-1	-1
702	1244074-1244079	2	-1	-1
703	551441-551514	2	-1	-1
704	1170411-1170660	2	-1	-1
705	495134-495655	2	-1	-1
706	490077-495142	2	-1	-1
707	500073-501606	2	-1	-1
708	496848-498581	2	-1	-1
709	321877-321897	2	-1	-1
710	567550-567651	2	1	-1
711	356175-356178	2	-1	-1
712	169394-1170674	2	-1	-1
713	1243939-1329011	2	-1	-1
714	416378-416391	2	-1	-1
715	403805-403858	2	-1	-1
716	1370558-1370584	2	-1	-1
717	1044964-1044967	2	-1	-1
718	321838-1056047	2	-1	-1
719	1410326-1410348	2	1	-1
720	169512-1170416	2	-1	-1
721	1056047-1600378	2	-1	-1
722	403612-403613	2	-1	-1
723	1170439-1170671	2	-1	-1
724	1370566-1370578	2	1	1
725	416309-417108	2	-1	-1
726	501622-589482	2	1	-1
727	1170423-1170672	2	-1	-1
728	541753-541894	2	-1	-1
729	522765-522770	2	1	1
730	323038-323052	2	-1	-1
731	416316-416319	2	-1	-1
732	299131-299328	2	-1	-1
733	1243938-1333288	2	-1	-1
734	24126-413030	2	-1	-1
735	1170431-1170432	2	-1	-1
736	417178-417182	2	-1	-1
737	372685-387655	2	-1	-1
738	1370556-1370566	2	-1	-1
739	1243932-1243962	2	-1	-1
740	387118-387525	2	-1	-1
741	299325-299334	2	-1	-1
742	416321-417106	2	-1	-1
743	1170648-1170661	2	-1	-1
744	522626-522633	2	-1	-1
745	387240-387585	2	-1	-1
746	413099-501621	2	-1	-1
747	387160-387555	2	-1	-1
748	322991-323014	2	-1	-1
749	24141-413031	2	-1	-1
750	158826-158878	2	-1	-1
751	14789-24126	2	-1	-1
752	192781-1170664	2	-1	-1
753	322926-323065	2	-1	-1
754	578572-1250281	2	-1	-1
755	1370564-1370579	2	-1	-1
756	383627-387549	2	-1	-1
757	44235-1216634	2	-1	-1
758	1170415-1170431	2	-1	-1
759	384092-387654	2	-1	-1
760	23763-956683	2	1	1
761	169512-1170417	2	-1	-1
762	500422-1170412	2	-1	-1
763	299139-299326	2	-1	-1
764	280283-375386	2	-1	-1
765	522695-522747	2	-1	-1
766	522615-522719	2	-1	-1
767	416385-417183	2	-1	-1
768	372760-376041	2	-1	-1
769	416312-417174	2	-1	-1
770	372673-387553	2	-1	-1
771	1401850-1401853	2	-1	-1
772	1170418-1170660	2	-1	-1
773	395174-395239	2	-1	-1
774	1596868-1596870	2	1	-1
775	1244076-1244080	2	-1	-1
776	1170410-1170426	2	-1	-1
777	1170654-1170666	2	-1	-1
778	387118-387654	2	-1	-1
779	322926-323053	2	-1	-1
780	1370550-1370571	2	-1	-1
781	1170413-1170650	2	1	1
782	293762-1170672	2	-1	-1
783	23717-589590	2	-1	-1
784	501100-501126	2	-1	-1
785	1410334-1410342	2	-1	-1
786	383990-387161	2	-1	-1
787	322951-1056046	2	-1	-1
788	293762-1170656	2	-1	-1
789	293737-1170429	2	-1	-1
790	482308-496847	2	-1	-1
791	375183-375289	2	-1	-1
792	567599-567652	2	-1	-1
793	290911-291043	2	1	-1
794	1170654-1170662	2	-1	-1
795	1410335-1410350	2	-1	-1
796	522626-522687	2	-1	-1
797	268383-1588614	2	-1	-1
798	1686007-1701061	2	-1	-1
799	1244082-1244092	2	-1	-1
800	439199-457123	2	-1	-1
801	490077-498568	2	-1	-1
802	1170411-1170666	2	-1	-1
803	486843-496849	2	-1	-1
804	1170649-1170661	2	-1	-1
805	1243945-1243963	2	-1	-1
806	1170416-1170420	2	-1	-1
807	372683-383801	2	-1	-1
808	417108-417110	2	-1	-1
809	1370552-1370555	2	1	1
810	1170414-1170661	2	-1	-1
811	1243947-1244074	2	-1	-1
812	374998-375037	2	-1	-1
813	416316-417107	2	-1	-1
814	1170410-1170664	2	-1	-1
815	387160-387191	2	-1	-1
816	89651-93593	2	-1	-1
817	439202-457436	2	1	1
818	372685-387553	2	-1	-1
819	438364-438493	2	-1	-1
820	321883-321904	2	-1	-1
821	416311-416378	2	-1	-1
822	291039-291043	2	-1	-1
823	321838-1138496	2	-1	-1
824	416387-417110	2	-1	-1
825	1170406-1170660	2	-1	-1
826	1170418-1170652	2	-1	-1
827	387159-387555	2	-1	-1
828	522610-522718	2	-1	-1
829	439427-457365	2	-1	-1
830	416309-416384	2	-1	-1
831	1410343-1410345	2	-1	-1
832	383944-387162	2	-1	-1
833	1410341-1410347	2	-1	-1
834	1370556-1370567	2	-1	-1
835	293934-1170656	2	-1	-1
836	1370575-1370583	2	1	1
837	383900-384092	2	-1	-1
838	169394-1170658	2	-1	-1
839	495134-496847	2	-1	-1
840	501100-501109	2	-1	-1
841	1329012-1333287	2	-1	-1
842	541754-541894	2	-1	-1
843	33858-43944	2	-1	-1
844	416318-416383	2	-1	-1
845	299328-299391	2	-1	-1
