	ids	cid	trueY	predY
163	311017-371364	2	-1	-1
164	347236-347277	2	-1	-1
165	363525-363619	2	-1	-1
166	310961-310978	2	-1	-1
167	270733-270969	2	-1	-1
168	310834-310962	2	-1	-1
169	298905-298974	2	1	1
170	398323-398376	2	-1	-1
171	363538-363635	2	1	1
172	310927-371364	2	-1	-1
173	310791-310962	2	-1	-1
174	363581-363640	2	-1	-1
175	303994-304390	2	-1	-1
176	363624-363638	2	-1	-1
177	347209-347229	2	1	1
178	310962-371401	2	-1	-1
179	309865-311225	2	-1	-1
180	363516-363627	2	-1	-1
181	385641-386232	2	-1	-1
182	310926-311371	2	-1	-1
183	303917-304356	2	-1	-1
184	262613-1138196	2	-1	-1
185	363523-363638	2	-1	-1
186	397885-398323	2	-1	-1
187	363475-363542	2	-1	-1
188	298416-298469	2	-1	-1
189	311306-398068	2	-1	-1
190	309865-311371	2	-1	-1
191	363478-363569	2	-1	-1
192	270831-271092	2	1	1
193	270966-1138088	2	-1	-1
194	270732-271088	2	-1	-1
195	303692-1138188	2	-1	-1
196	363554-363617	2	-1	-1
197	264960-1138196	2	-1	-1
198	363584-363603	2	-1	-1
199	264960-304046	2	-1	-1
200	363620-363626	2	-1	-1
201	363619-363639	2	-1	-1
202	363589-363605	2	-1	-1
203	363634-363636	2	-1	-1
204	363569-363643	2	-1	-1
205	363630-363633	2	-1	-1
206	363477-363620	2	-1	-1
207	298442-298899	2	-1	-1
208	310834-311263	2	1	1
209	363525-363623	2	-1	-1
210	270733-271091	2	-1	-1
211	310390-310481	2	-1	-1
212	310863-311225	2	1	1
213	310422-310482	2	-1	-1
214	304328-304434	2	-1	-1
215	309967-310349	2	-1	-1
216	363478-363618	2	-1	-1
217	347264-347265	2	-1	-1
218	264246-304046	2	1	-1
219	398320-398376	2	-1	-1
220	363569-363644	2	-1	-1
221	264197-1138190	2	-1	-1
222	310538-311263	2	1	1
223	310184-310927	2	-1	-1
224	363560-363639	2	-1	-1
225	363621-363629	2	-1	-1
226	363476-363516	2	-1	-1
227	363526-363627	2	-1	-1
228	310961-311688	2	1	-1
229	363497-363638	2	-1	-1
230	363497-363523	2	-1	-1
231	310508-310962	2	-1	-1
232	310569-310927	2	-1	-1
233	363569-363635	2	1	-1
234	347264-347278	2	-1	-1
235	304503-304507	2	-1	-1
236	1138169-1138199	2	-1	-1
237	363617-363623	2	-1	-1
238	310539-310962	2	-1	-1
239	347236-347271	2	-1	-1
240	363560-363622	2	-1	-1
241	347265-347279	2	-1	-1
242	385640-386232	2	1	1
243	310927-311129	2	-1	-1
244	304046-1138073	2	-1	-1
245	309793-371401	2	-1	-1
246	363624-363644	2	-1	-1
247	363554-363622	2	-1	-1
248	270832-1138088	2	-1	-1
249	264846-1138193	2	-1	-1
250	347236-347268	2	-1	-1
251	265214-1138188	2	-1	-1
252	363632-363636	2	-1	-1
253	310391-310448	2	1	-1
254	363475-363640	2	-1	-1
255	347260-347264	2	-1	-1
256	363513-363598	2	-1	-1
257	264960-1138197	2	-1	-1
258	363533-363617	2	-1	-1
259	264179-265214	2	-1	-1
260	347663-398187	2	-1	-1
261	309726-311688	2	1	1
262	347257-347278	2	-1	-1
263	234191-1138199	2	-1	-1
264	303965-304433	2	-1	-1
265	264178-264907	2	-1	-1
266	310901-311128	2	1	1
267	270865-270866	2	-1	-1
268	265214-1138192	2	-1	-1
269	363632-363644	2	1	1
270	363564-363629	2	-1	-1
271	363617-363622	2	-1	-1
272	363559-363623	2	-1	-1
273	347277-347280	2	-1	-1
274	176381-264179	2	-1	-1
275	311225-311299	2	-1	-1
276	303913-304389	2	-1	-1
277	397703-397713	2	-1	-1
278	303921-304357	2	1	1
279	264179-285487	2	-1	-1
280	309864-309940	2	-1	-1
281	264977-1138164	2	1	-1
282	270735-270969	2	-1	-1
283	363621-363639	2	-1	-1
284	176573-1138193	2	-1	-1
285	311371-371401	2	-1	-1
286	347263-347276	2	-1	-1
287	363476-363639	2	-1	-1
288	363526-363560	2	-1	-1
289	363621-363625	2	-1	-1
290	304264-304507	2	-1	-1
291	397713-398008	2	1	1
292	363643-363647	2	-1	-1
293	270968-271088	2	-1	-1
294	363569-363636	2	1	-1
295	303965-304329	2	1	1
296	311069-371364	2	-1	-1
297	310961-311083	2	-1	-1
298	347206-347227	2	-1	-1
299	310962-371364	2	-1	-1
300	363633-363647	2	1	1
301	363476-363632	2	1	1
302	310422-310478	2	-1	-1
303	363554-363619	2	-1	-1
304	347824-371410	2	-1	-1
305	270828-271219	2	-1	-1
306	363622-363638	2	-1	-1
307	347265-347273	2	-1	-1
308	311339-371366	2	-1	-1
309	264179-1138196	2	-1	-1
310	363633-363643	2	1	1
311	363559-363619	2	-1	-1
312	311016-371366	2	-1	-1
313	310927-371410	2	-1	-1
314	397885-398376	2	-1	-1
315	363475-363533	2	-1	-1
316	270866-271220	2	-1	-1
317	311128-311300	2	1	1
318	397823-397883	2	-1	-1
319	310926-311339	2	-1	-1
320	310183-310962	2	-1	-1
321	347252-347264	2	-1	-1
322	264977-303694	2	-1	-1
323	270966-271091	2	-1	-1
324	363478-363643	2	-1	-1
325	347236-347269	2	-1	-1
326	309996-310446	2	1	-1
327	279524-279615	2	-1	-1
328	363554-363637	2	1	1
329	347236-347274	2	-1	-1
330	363619-363634	2	-1	-1
331	363478-363627	2	-1	-1
332	363524-363525	2	-1	-1
333	363513-363560	2	-1	-1
334	311128-371364	2	-1	-1
335	303694-1138194	2	1	1
336	262613-1138164	2	-1	-1
337	385600-385696	2	-1	-1
338	363618-363621	2	-1	-1
339	347209-347224	2	-1	-1
340	363623-363634	2	-1	-1
341	363628-363639	2	-1	-1
342	363622-363634	2	-1	-1
343	270865-1138088	2	-1	-1
344	310791-372265	2	-1	-1
345	347273-347274	2	-1	-1
346	347267-347272	2	-1	-1
347	347245-347273	2	-1	-1
348	347257-347273	2	-1	-1
349	309764-371364	2	-1	-1
350	270967-271059	2	-1	-1
351	304389-304649	2	-1	-1
352	363478-363542	2	-1	-1
353	303916-304299	2	-1	-1
354	311148-415756	2	-1	1
355	347259-347279	2	-1	-1
356	347217-347271	2	-1	-1
357	311065-311688	2	1	1
358	304083-398375	2	1	1
359	264246-1138164	2	-1	-1
360	309764-371410	2	-1	-1
361	270890-397885	2	-1	-1
362	262630-1138164	2	-1	-1
363	310569-371366	2	-1	-1
364	303994-304434	2	-1	-1
365	363524-363560	2	-1	-1
366	347224-347227	2	-1	-1
367	264197-303692	2	-1	-1
368	311263-311339	2	-1	-1
369	270866-270970	2	-1	-1
370	303692-1138169	2	-1	-1
371	371364-372265	2	-1	-1
372	265157-1138197	2	-1	-1
373	270735-271090	2	-1	-1
374	310961-311017	2	-1	-1
375	347266-347267	2	-1	-1
376	347217-347274	2	-1	-1
377	363627-363637	2	1	1
378	347243-347267	2	-1	-1
379	264907-1138193	2	-1	-1
380	347265-347267	2	-1	-1
381	310927-310978	2	-1	-1
382	347244-347276	2	-1	-1
383	303927-304433	2	-1	-1
384	304299-304356	2	-1	-1
385	271059-271219	2	-1	-1
386	363598-363602	2	-1	-1
387	363584-363593	2	-1	-1
388	270969-271059	2	-1	-1
389	363554-363564	2	-1	-1
390	267310-267468	2	1	1
391	347245-347277	2	-1	-1
392	310508-311688	2	1	1
393	363554-363638	2	-1	-1
394	363524-363559	2	-1	-1
395	363616-363622	2	-1	-1
396	347243-347265	2	-1	-1
397	262613-1138169	2	-1	-1
398	363525-363633	2	-1	-1
399	363619-363631	2	-1	-1
400	363497-363624	2	-1	-1
401	304389-304434	2	-1	-1
402	363617-363638	2	-1	-1
403	310791-311339	2	-1	-1
404	347273-347279	2	-1	-1
405	363634-363647	2	1	1
406	264197-1138199	2	-1	-1
407	311069-311300	2	1	1
408	347267-347276	2	-1	-1
409	363542-363554	2	-1	-1
410	310125-310390	2	-1	-1
411	347255-347280	2	-1	-1
412	304330-304433	2	1	1
413	303926-304330	2	1	1
414	310863-371364	2	-1	-1
415	363526-363624	2	-1	-1
416	363497-363626	2	-1	-1
417	1138073-1138189	2	1	-1
418	311371-371410	2	-1	-1
419	298417-298905	2	-1	1
420	347269-347279	2	-1	-1
421	363513-363608	2	-1	-1
422	363526-363629	2	-1	-1
423	363633-363649	2	1	1
424	363622-363630	2	-1	-1
425	278602-278716	2	-1	-1
426	385601-386276	2	-1	-1
427	309718-310422	2	-1	-1
428	270967-270969	2	-1	-1
429	278601-278716	2	-1	-1
430	363533-363649	2	-1	-1
431	347263-347273	2	-1	-1
432	363542-363618	2	-1	-1
433	363619-363624	2	-1	-1
434	363559-363633	2	-1	-1
435	347663-398130	2	-1	-1
436	363478-363524	2	-1	-1
437	347204-347206	2	-1	-1
438	363477-363626	2	-1	-1
439	347244-347264	2	-1	-1
440	363559-363639	2	-1	-1
441	347245-347266	2	-1	-1
442	310538-311300	2	1	1
443	363559-363630	2	-1	-1
444	363538-363581	2	-1	-1
445	363581-363644	2	-1	-1
446	363620-363624	2	-1	-1
447	309967-310446	2	-1	-1
448	271090-271219	2	-1	-1
449	311340-347824	2	-1	-1
450	363624-363634	2	-1	-1
451	363542-363647	2	-1	-1
452	363523-363619	2	-1	-1
453	363523-363630	2	-1	-1
454	303917-304328	2	-1	-1
455	303927-304389	2	-1	-1
456	310571-311371	2	-1	-1
457	363636-363647	2	1	1
458	363627-363639	2	-1	-1
459	363616-363649	2	1	1
460	310508-310927	2	-1	-1
461	385695-385696	2	-1	-1
462	270968-271090	2	-1	-1
463	397769-398375	2	-1	-1
464	310833-310962	2	-1	-1
465	264960-1138199	2	-1	-1
466	311688-347824	2	-1	-1
467	303842-303843	2	-1	-1
468	347243-347274	2	-1	-1
469	310927-372265	2	-1	-1
470	310509-311300	2	1	1
471	363564-363631	2	-1	-1
472	353639-386226	2	-1	-1
473	264178-303692	2	-1	-1
474	304433-304649	2	-1	-1
475	310123-310573	2	-1	-1
476	311263-371401	2	-1	-1
477	397885-398247	2	-1	-1
478	363589-363602	2	-1	-1
479	270967-271041	2	-1	-1
480	347264-347274	2	-1	-1
481	176573-1138169	2	-1	-1
482	271073-398248	2	-1	-1
483	310961-371364	2	-1	-1
484	311083-311263	2	1	1
485	363616-363634	2	-1	-1
486	264960-285487	2	-1	-1
487	303913-304433	2	-1	-1
488	310540-311688	2	1	1
489	385694-386232	2	-1	-1
490	309764-311371	2	-1	-1
491	363526-363630	2	-1	-1
492	363516-363560	2	-1	-1
493	385640-386275	2	1	1
494	311339-371401	2	-1	-1
495	310833-311300	2	1	1
496	363477-363640	2	-1	-1
497	363616-363631	2	-1	-1
498	363593-363606	2	-1	-1
499	347244-347274	2	-1	-1
500	363475-363635	2	1	1
501	303925-304329	2	1	1
502	363523-363637	2	1	1
503	347260-347280	2	-1	-1
504	310961-311069	2	-1	-1
505	363478-363635	2	1	1
506	310600-371401	2	-1	-1
507	303693-1138189	2	1	1
508	304293-304433	2	-1	-1
509	363538-363619	2	-1	-1
510	310927-311016	2	-1	-1
511	310962-311095	2	-1	-1
512	363564-363622	2	-1	-1
513	304083-304356	2	-1	-1
514	363476-363618	2	-1	-1
515	309967-310510	2	-1	-1
516	347245-347276	2	-1	-1
517	347260-347277	2	-1	-1
518	262630-1138188	2	-1	-1
519	265156-1138197	2	-1	-1
520	347258-347279	2	-1	-1
521	363560-363625	2	-1	-1
522	311095-311688	2	1	1
523	311413-311688	2	-1	-1
524	347258-347280	2	-1	-1
525	310981-311688	2	1	-1
526	270968-271059	2	-1	-1
527	363616-363647	2	1	1
528	303924-304389	2	-1	-1
529	311306-397768	2	-1	-1
530	363589-363598	2	-1	-1
531	363523-363621	2	-1	-1
532	310184-310962	2	-1	-1
533	363624-363639	2	-1	-1
534	264197-303693	2	1	1
535	310988-371410	2	-1	-1
536	363619-363623	2	-1	-1
537	310184-371366	2	-1	-1
538	310422-348061	2	-1	-1
539	363622-363623	2	-1	-1
540	267310-267544	2	1	1
541	363569-363633	2	1	-1
542	347274-347278	2	-1	-1
543	270735-270737	2	-1	-1
544	363554-363628	2	-1	-1
545	270736-271089	2	-1	-1
546	264178-304046	2	-1	-1
547	310600-310927	2	-1	-1
548	1138189-1138196	2	-1	-1
549	363628-363633	2	-1	-1
550	363631-363639	2	-1	-1
551	310962-311083	2	-1	-1
552	347236-347261	2	-1	-1
553	397823-397824	2	-1	-1
554	398008-398376	2	-1	-1
555	1138193-1138194	2	-1	-1
556	310447-310480	2	-1	-1
557	310809-415615	2	-1	1
558	347259-347273	2	-1	-1
559	347276-347279	2	-1	-1
560	270966-271059	2	-1	-1
561	311339-311371	2	-1	-1
562	310791-311413	2	-1	1
563	363533-363640	2	-1	-1
564	397883-398128	2	1	1
565	347271-347276	2	-1	-1
566	398189-398376	2	-1	-1
567	311015-371401	2	-1	-1
568	363478-363644	2	-1	-1
569	347263-347265	2	-1	-1
570	309940-310125	2	-1	-1
571	363569-363637	2	1	1
572	347265-347271	2	-1	-1
573	310961-371410	2	-1	-1
574	1138073-1138169	2	-1	-1
575	270737-270969	2	-1	-1
576	363538-363639	2	-1	-1
577	397883-398068	2	1	1
578	309865-310901	2	-1	-1
579	363497-363542	2	-1	-1
580	310569-310962	2	-1	-1
581	363523-363626	2	-1	-1
582	267327-268093	2	-1	-1
583	363523-363616	2	-1	-1
584	363538-363637	2	1	1
585	363475-363526	2	-1	-1
586	303917-304433	2	-1	-1
587	347257-347268	2	-1	-1
588	270866-271091	2	-1	-1
589	363526-363564	2	-1	-1
590	304389-304503	2	-1	-1
591	264960-1138190	2	-1	-1
592	271091-1138088	2	-1	-1
593	304299-304503	2	-1	-1
594	304328-304482	2	-1	-1
595	398068-398189	2	-1	-1
596	347206-347221	2	-1	-1
597	363478-363620	2	-1	-1
598	347265-347274	2	-1	-1
599	347243-347280	2	-1	-1
600	347258-347265	2	-1	-1
601	363564-363616	2	-1	-1
602	385602-385694	2	-1	-1
603	363569-363639	2	-1	-1
604	310962-310978	2	-1	-1
605	363564-363630	2	-1	-1
606	270732-271089	2	-1	-1
607	363631-363633	2	-1	-1
608	310153-371364	2	-1	-1
609	363475-363476	2	-1	-1
610	310540-310927	2	-1	-1
611	398247-398376	2	-1	-1
612	265214-285487	2	-1	-1
613	363581-363637	2	1	1
614	398322-398376	2	-1	-1
615	310961-311016	2	-1	-1
616	347250-347278	2	-1	-1
617	363559-363618	2	-1	-1
618	309865-311263	2	-1	-1
619	303965-304356	2	-1	-1
620	363478-363516	2	-1	-1
621	311065-371364	2	-1	-1
622	267310-268030	2	1	1
623	363640-363643	2	-1	-1
624	270828-271090	2	-1	1
625	304111-304507	2	-1	-1
626	270736-271059	2	-1	-1
627	265214-1138190	2	-1	-1
628	347252-347274	2	-1	-1
629	347263-347264	2	-1	-1
630	303917-304299	2	-1	-1
631	264977-304046	2	-1	-1
632	262630-264960	2	-1	-1
633	310391-310481	2	1	-1
634	397765-398458	2	1	1
635	310478-310482	2	-1	-1
636	310349-310422	2	-1	-1
637	270737-270966	2	-1	-1
638	270970-1138088	2	-1	-1
639	265157-1138189	2	1	-1
640	347228-347236	2	-1	-1
641	363564-363610	2	-1	-1
642	310509-310962	2	-1	-1
643	309996-310347	2	-1	-1
644	309764-310927	2	-1	-1
645	347245-347278	2	-1	-1
646	310571-371366	2	-1	-1
647	234191-1138197	2	-1	-1
648	264178-1138193	2	-1	-1
649	347663-398068	2	-1	-1
650	385778-386275	2	1	1
651	310927-311300	2	1	-1
652	363635-363640	2	1	1
653	270831-271090	2	-1	-1
654	298434-298469	2	1	-1
655	347240-347265	2	-1	-1
656	363554-363626	2	-1	-1
657	264960-1138194	2	-1	-1
658	363476-363554	2	-1	-1
659	363475-363523	2	-1	-1
660	310572-371364	2	-1	-1
661	264178-1138192	2	-1	-1
662	303926-304390	2	-1	-1
663	310863-310901	2	1	1
664	363533-363620	2	-1	-1
665	363533-363627	2	-1	-1
666	310446-310510	2	-1	-1
667	311688-372265	2	-1	-1
668	363635-363637	2	-1	-1
669	271061-271090	2	-1	1
670	310962-311015	2	-1	-1
671	397765-398067	2	1	1
672	385640-385696	2	-1	-1
673	347258-347274	2	-1	-1
674	303916-304330	2	1	1
675	270737-270866	2	-1	-1
676	347239-347279	2	-1	-1
677	304027-304434	2	-1	-1
678	264908-304046	2	-1	-1
679	363618-363638	2	-1	-1
680	363554-363623	2	-1	-1
681	311225-371401	2	-1	-1
682	309996-348061	2	-1	-1
683	303912-304390	2	-1	-1
684	304328-304329	2	-1	1
685	347255-347276	2	-1	-1
686	304111-304389	2	-1	-1
687	310540-311300	2	1	1
688	303926-304433	2	-1	-1
689	363476-363526	2	-1	-1
690	262613-1138193	2	-1	-1
691	363628-363636	2	-1	-1
692	270968-271041	2	-1	-1
693	304328-304433	2	-1	-1
694	363559-363621	2	-1	-1
695	310961-311128	2	-1	-1
696	270732-270865	2	-1	-1
697	347239-347266	2	-1	-1
698	347215-347221	2	-1	-1
699	264179-1138190	2	-1	-1
700	363643-363649	2	-1	-1
701	363476-363619	2	-1	-1
702	310926-311263	2	-1	-1
703	363525-363639	2	-1	-1
704	310508-311263	2	1	1
705	265214-303692	2	-1	-1
706	363598-363600	2	-1	-1
707	264960-1138188	2	-1	-1
708	234191-1138196	2	1	-1
709	176381-262613	2	-1	-1
710	303924-304433	2	-1	-1
711	363516-363618	2	-1	-1
712	265214-1138193	2	-1	-1
713	303914-304328	2	-1	-1
714	303994-304357	2	1	1
715	309865-310573	2	-1	-1
716	310833-310926	2	-1	-1
717	310184-311339	2	-1	-1
718	347236-347259	2	-1	-1
719	311413-371410	2	-1	-1
720	270829-271091	2	-1	-1
721	363584-363608	2	-1	-1
722	310539-310926	2	-1	-1
723	363524-363618	2	-1	-1
724	311155-371366	2	-1	-1
725	304083-304390	2	-1	-1
726	363538-363624	2	-1	-1
727	385735-386275	2	-1	-1
728	304083-397885	2	1	1
729	363523-363564	2	-1	-1
730	265214-1138205	2	-1	-1
731	309940-310448	2	-1	-1
732	270735-271089	2	-1	-1
733	347258-347276	2	-1	-1
734	363560-363628	2	-1	-1
735	310962-311016	2	-1	-1
736	270890-398248	2	-1	-1
737	304083-304357	2	1	1
738	176573-264178	2	-1	-1
739	363477-363524	2	-1	-1
740	310569-310961	2	-1	-1
741	363524-363631	2	-1	-1
742	262613-264846	2	-1	-1
743	363621-363647	2	1	1
744	397765-398010	2	1	1
745	311299-372265	2	-1	-1
746	310972-415756	2	-1	1
747	310153-311340	2	-1	-1
748	363622-363629	2	-1	-1
749	309865-310480	2	-1	-1
750	310538-371364	2	-1	-1
751	262613-1138199	2	-1	-1
752	270737-270865	2	-1	-1
753	310446-310448	2	1	1
754	311413-372265	2	-1	-1
755	363475-363629	2	-1	-1
756	271047-271090	2	-1	-1
757	347258-347264	2	-1	-1
758	265157-1138193	2	-1	-1
759	310153-371410	2	-1	-1
760	310448-310573	2	-1	-1
761	264178-264908	2	-1	-1
762	347272-347278	2	-1	-1
763	310123-310390	2	-1	-1
764	310981-371364	2	-1	-1
765	363523-363639	2	-1	-1
766	363513-363524	2	-1	-1
767	270890-398190	2	-1	-1
768	264179-264846	2	-1	-1
769	270737-271219	2	-1	-1
770	363589-363606	2	-1	-1
771	310540-371410	2	-1	-1
772	303922-304390	2	-1	-1
773	347228-347267	2	-1	-1
774	264179-1138197	2	-1	-1
775	310478-310573	2	-1	-1
776	363542-363640	2	-1	-1
777	347259-347274	2	-1	-1
778	304392-398068	2	-1	-1
779	264846-304046	2	-1	-1
780	363635-363636	2	-1	-1
781	176573-1138199	2	-1	-1
782	310153-311300	2	1	1
783	304264-304434	2	-1	-1
784	347244-347268	2	-1	-1
785	347257-347269	2	-1	-1
786	311069-371366	2	-1	-1
787	270866-1138088	2	-1	-1
788	347276-347277	2	-1	-1
789	363633-363634	2	-1	-1
790	363542-363626	2	-1	-1
791	310125-310347	2	-1	-1
792	311015-311300	2	1	1
793	304046-1138197	2	-1	-1
794	371364-371401	2	-1	-1
795	310926-371410	2	-1	-1
796	270736-270866	2	-1	-1
797	310572-311339	2	-1	-1
798	309726-311263	2	1	1
799	304293-304434	2	-1	-1
800	363620-363634	2	-1	-1
801	303694-1138196	2	1	1
802	363614-363615	2	-1	1
803	298112-298442	2	-1	-1
804	310390-310448	2	-1	-1
805	310538-310961	2	-1	-1
806	363526-363637	2	1	1
807	397769-398008	2	-1	-1
808	264845-304046	2	-1	-1
809	309718-310478	2	-1	-1
810	363516-363639	2	-1	-1
811	363523-363538	2	-1	-1
812	176573-1138190	2	-1	-1
813	363476-363638	2	-1	-1
814	310125-310478	2	-1	-1
815	1138192-1138197	2	-1	-1
816	310391-310478	2	-1	-1
817	385696-386276	2	-1	-1
818	363477-363623	2	-1	-1
819	385641-386276	2	-1	-1
820	310833-311371	2	-1	-1
821	264197-1138196	2	-1	-1
822	270968-270969	2	-1	-1
823	303922-304299	2	-1	-1
824	363629-363636	2	-1	-1
825	270735-271091	2	-1	-1
826	386232-386275	2	-1	-1
827	264907-304046	2	-1	-1
828	310927-310981	2	-1	-1
829	347236-347257	2	-1	-1
830	363559-363560	2	-1	-1
831	363564-363612	2	1	-1
832	304331-398376	2	-1	-1
833	347209-347212	2	-1	-1
834	262630-1138194	2	-1	-1
835	234191-1138189	2	1	1
836	264907-1138189	2	1	-1
837	363475-363554	2	-1	-1
838	304330-304649	2	1	1
839	311224-371410	2	-1	-1
840	270735-270866	2	-1	-1
841	363637-363649	2	1	1
842	398068-398247	2	-1	-1
843	270866-271089	2	-1	-1
844	264197-1138194	2	-1	-1
845	347240-347279	2	-1	-1
846	298433-298442	2	-1	1
847	347255-347274	2	-1	-1
848	311371-371366	2	-1	-1
849	265156-1138169	2	-1	-1
850	363637-363647	2	1	1
851	309718-310448	2	1	1
852	262630-264178	2	-1	-1
853	262630-1138169	2	-1	-1
854	363497-363632	2	1	1
855	309865-310926	2	-1	-1
856	347250-347264	2	-1	-1
857	264960-1138192	2	-1	-1
858	304482-304507	2	-1	-1
859	363620-363644	2	-1	-1
860	363639-363644	2	-1	-1
861	1138073-1138197	2	-1	-1
