	ids	cid	trueY	predY
133	438890-439019	1	-1	-1
134	438689-438758	1	-1	-1
135	346699-346704	1	-1	-1
136	306342-319800	1	-1	1
137	306376-319758	1	-1	-1
138	394742-438253	1	-1	-1
139	438253-438758	1	-1	-1
140	306341-319864	1	-1	-1
141	1330242-1330248	1	-1	-1
142	276906-276990	1	-1	-1
143	352285-352343	1	-1	-1
144	332403-332421	1	-1	-1
145	306306-306342	1	1	-1
146	381665-381777	1	-1	-1
147	266923-267024	1	-1	-1
148	1272110-1272135	1	-1	-1
149	319489-395127	1	-1	-1
150	394983-438313	1	-1	-1
151	332384-332398	1	-1	-1
152	132468-132506	1	-1	-1
153	131388-132471	1	-1	-1
154	319816-319894	1	1	1
155	438417-1370107	1	-1	-1
156	306341-306376	1	-1	-1
157	352344-352354	1	-1	-1
158	394984-395198	1	-1	-1
159	263582-263623	1	1	1
160	381824-382014	1	-1	-1
161	319889-319971	1	-1	-1
162	438417-1370106	1	-1	-1
163	402009-402029	1	-1	-1
164	263582-263698	1	-1	-1
165	306375-319926	1	1	1
166	394675-395128	1	-1	-1
167	381773-381915	1	-1	-1
168	332409-332415	1	-1	-1
169	319783-319894	1	1	1
170	276617-277141	1	-1	-1
171	394023-394820	1	-1	-1
172	352402-438315	1	-1	-1
173	1272110-1272112	1	-1	-1
174	273323-273358	1	-1	-1
175	254791-254796	1	-1	-1
176	438757-438948	1	-1	1
177	370121-523846	1	1	1
178	332381-332397	1	-1	-1
179	254747-297711	1	-1	-1
180	306341-319917	1	-1	-1
181	1249489-1249647	1	-1	-1
182	438756-438949	1	-1	-1
183	381669-381824	1	-1	-1
184	438546-438825	1	-1	-1
185	346748-346800	1	-1	-1
186	332368-332370	1	-1	-1
187	360049-360050	1	-1	-1
188	306306-306340	1	-1	-1
189	276946-277071	1	-1	-1
190	276617-277055	1	-1	-1
191	132095-132637	1	-1	-1
192	306342-319808	1	-1	-1
193	306306-319774	1	1	-1
194	370123-523784	1	-1	-1
195	1272106-1272130	1	-1	-1
196	319894-319902	1	1	1
197	332386-332401	1	-1	-1
198	332370-332415	1	-1	-1
199	319766-319864	1	-1	-1
200	352399-1370057	1	-1	-1
201	254764-254931	1	-1	-1
202	1532672-1532687	1	-1	-1
203	346697-346702	1	1	-1
204	277037-277093	1	-1	-1
205	352402-1370113	1	-1	-1
206	319377-438619	1	-1	-1
207	332402-332418	1	-1	-1
208	332369-332381	1	-1	1
209	332372-332410	1	1	1
210	319792-319816	1	-1	-1
211	319799-319960	1	-1	-1
212	332372-332375	1	-1	-1
213	319428-352520	1	1	1
214	276929-276943	1	-1	-1
215	352521-438251	1	-1	-1
216	306305-319766	1	-1	-1
217	352525-438251	1	-1	-1
218	352520-395198	1	1	1
219	306375-319783	1	1	1
220	394023-395200	1	-1	-1
221	394982-439019	1	-1	-1
222	131878-277141	1	-1	-1
223	131316-276990	1	1	1
224	319864-319880	1	-1	-1
225	352521-394982	1	-1	-1
226	319864-319909	1	-1	-1
227	394023-394741	1	-1	-1
228	332404-332419	1	-1	-1
229	381771-381915	1	-1	-1
230	332379-332397	1	-1	-1
231	394821-438950	1	-1	-1
232	394022-438824	1	-1	-1
233	381819-381961	1	-1	-1
234	273675-273706	1	-1	-1
235	1272114-1272117	1	-1	-1
236	381669-381825	1	-1	-1
237	306375-319864	1	1	1
238	438314-1370100	1	-1	-1
239	374909-375005	1	1	-1
240	319749-319775	1	-1	-1
241	394743-438824	1	1	1
242	254728-297421	1	-1	-1
243	254796-254800	1	-1	-1
244	254764-254769	1	-1	-1
245	352357-352378	1	-1	-1
246	346711-346720	1	-1	-1
247	332375-332418	1	1	1
248	306342-319917	1	1	1
249	352402-1370108	1	-1	-1
250	370106-370107	1	-1	-1
251	319489-352521	1	-1	-1
252	352521-394981	1	-1	-1
253	319377-394742	1	-1	-1
254	381771-381825	1	-1	-1
255	395061-395198	1	-1	-1
256	1272104-1272108	1	-1	-1
257	352526-438825	1	-1	-1
258	332401-332425	1	-1	-1
259	319377-395199	1	-1	-1
260	401898-402031	1	-1	-1
261	319408-319495	1	-1	-1
262	332390-332419	1	-1	-1
263	352518-352526	1	1	1
264	352401-1370114	1	-1	-1
265	352526-438890	1	-1	-1
266	352526-438758	1	-1	-1
267	254931-297627	1	-1	-1
268	131972-132471	1	-1	-1
269	352526-438251	1	-1	-1
270	346765-438132	1	-1	-1
271	252516-332398	1	-1	-1
272	1272124-1272131	1	-1	-1
273	254728-297316	1	-1	-1
274	381913-381961	1	-1	-1
275	360045-360053	1	-1	-1
276	277012-277141	1	-1	-1
277	438483-1370108	1	-1	-1
278	276929-276990	1	-1	-1
279	394022-394982	1	-1	-1
280	352334-352378	1	-1	-1
281	332383-332418	1	-1	-1
282	297687-297801	1	-1	-1
283	306306-319765	1	-1	-1
284	252516-332383	1	-1	-1
285	394824-395199	1	1	1
286	381825-381870	1	-1	-1
287	250354-253737	1	-1	-1
288	395063-395127	1	-1	-1
289	319749-319894	1	1	1
290	319756-319792	1	-1	-1
291	352290-352377	1	-1	-1
292	352526-438621	1	-1	-1
293	352524-438756	1	-1	-1
294	173468-174107	1	1	-1
295	332393-332422	1	1	1
296	1272103-1272116	1	-1	-1
297	352399-439021	1	-1	-1
298	332376-332393	1	-1	-1
299	381619-381965	1	-1	-1
300	395126-395127	1	-1	-1
301	254802-254931	1	-1	-1
302	332374-332409	1	-1	-1
303	394742-438546	1	-1	-1
304	332397-332402	1	-1	-1
305	254791-297306	1	-1	-1
306	319489-394741	1	-1	-1
307	352522-394889	1	-1	-1
308	332380-332403	1	-1	-1
309	1272098-1272129	1	-1	-1
310	523754-523783	1	-1	-1
311	438949-439020	1	-1	-1
312	370111-523813	1	-1	-1
313	263698-263776	1	-1	-1
314	1532675-1532682	1	-1	-1
315	438314-1370057	1	-1	-1
316	394024-394820	1	-1	-1
317	254764-533211	1	1	-1
318	346745-346750	1	-1	-1
319	370119-370120	1	-1	-1
320	352399-438314	1	-1	-1
321	1272103-1272108	1	1	-1
322	319387-319397	1	1	1
323	394022-438890	1	-1	-1
324	254796-297676	1	-1	-1
325	332381-332404	1	1	1
326	438255-1370115	1	-1	-1
327	132443-132475	1	-1	1
328	254778-297419	1	-1	-1
329	1272125-1272132	1	-1	-1
330	254747-254796	1	-1	-1
331	319766-319875	1	-1	-1
332	366554-366564	1	-1	-1
333	321841-1407014	1	-1	-1
334	1272098-1272118	1	-1	-1
335	332398-332401	1	-1	-1
336	1272117-1272129	1	-1	-1
337	346765-438417	1	-1	-1
338	352354-352362	1	-1	-1
339	381819-381915	1	-1	-1
340	319756-319889	1	-1	-1
341	276929-277037	1	-1	-1
342	352521-394023	1	-1	-1
343	352519-395128	1	1	1
344	438358-1370057	1	-1	-1
345	131878-276910	1	-1	-1
346	346765-438544	1	-1	-1
347	346699-346707	1	-1	-1
348	332383-332386	1	-1	-1
349	254769-297685	1	-1	-1
350	276990-277012	1	-1	-1
351	306306-319874	1	1	1
352	319377-438825	1	-1	-1
353	332404-332415	1	-1	-1
354	394889-438313	1	-1	-1
355	319791-319816	1	-1	-1
356	332384-332419	1	-1	-1
357	394982-438755	1	-1	-1
358	332392-332404	1	-1	-1
359	438358-1370108	1	-1	-1
360	254778-297426	1	-1	-1
361	395127-438621	1	-1	-1
362	394887-395198	1	1	1
363	394824-438691	1	-1	-1
364	352349-352377	1	-1	-1
365	394983-438825	1	-1	-1
366	254764-533210	1	1	-1
367	332392-332415	1	-1	-1
368	332371-332396	1	-1	-1
369	277037-277072	1	-1	-1
370	1370107-1370113	1	-1	-1
371	352518-438546	1	1	1
372	395127-438757	1	1	1
373	438132-1370109	1	-1	-1
374	346739-346764	1	-1	-1
375	381665-381965	1	1	1
376	352325-438252	1	-1	-1
377	370111-523848	1	-1	-1
378	394742-394743	1	-1	-1
379	332386-332400	1	-1	-1
380	346699-346702	1	-1	-1
381	131316-277012	1	1	1
382	332373-332375	1	-1	-1
383	332374-332397	1	-1	-1
384	394984-438889	1	-1	1
385	319738-321865	1	-1	-1
386	352525-394741	1	-1	-1
387	252516-332377	1	1	1
388	1532677-1532684	1	-1	-1
389	346712-346716	1	-1	-1
390	131811-131997	1	-1	-1
391	276875-277141	1	-1	-1
392	352521-395127	1	-1	-1
393	306041-1330248	1	1	1
394	332372-332376	1	-1	-1
395	395198-395200	1	-1	-1
396	381720-381819	1	1	-1
397	352267-352347	1	-1	-1
398	319889-319977	1	-1	-1
399	254931-297676	1	-1	-1
400	1532673-1532678	1	-1	-1
401	273947-274078	1	-1	-1
402	306340-319902	1	-1	-1
403	352400-1370108	1	-1	-1
404	395126-395199	1	-1	-1
405	370108-523875	1	-1	-1
406	1272108-1272129	1	1	1
407	1272098-1272127	1	-1	-1
408	370109-523875	1	-1	-1
409	346705-346715	1	-1	-1
410	332376-332418	1	1	-1
411	319489-438950	1	-1	-1
412	254747-297302	1	-1	-1
413	370134-370137	1	-1	-1
414	438621-438824	1	-1	1
415	1272131-1272135	1	-1	-1
416	306376-319960	1	-1	-1
417	332398-332418	1	-1	-1
418	1272107-1272110	1	-1	-1
419	319888-319901	1	-1	-1
420	352399-1370107	1	-1	-1
421	254778-254796	1	-1	-1
422	1370114-1370115	1	-1	-1
423	319489-394022	1	-1	-1
424	370134-370136	1	-1	-1
425	332397-332403	1	-1	-1
426	352402-438314	1	-1	-1
427	438132-1370108	1	-1	-1
428	395199-438691	1	1	-1
429	332409-332422	1	-1	-1
430	394023-438253	1	-1	-1
431	332387-332402	1	-1	-1
432	346714-346721	1	-1	-1
433	319748-319816	1	-1	-1
434	319766-319977	1	-1	-1
435	306341-319758	1	-1	-1
436	395061-438253	1	-1	-1
437	1272121-1272132	1	-1	-1
438	319808-319864	1	-1	-1
439	332402-332422	1	-1	-1
440	131316-276875	1	1	1
441	319749-319792	1	-1	-1
442	319766-319918	1	-1	-1
443	375004-375048	1	1	-1
444	394887-438546	1	1	1
445	1272130-1272132	1	-1	-1
446	131388-131502	1	-1	-1
447	332372-332377	1	-1	-1
448	253737-253844	1	-1	-1
449	332400-332415	1	-1	-1
450	370109-523813	1	-1	-1
451	346715-346717	1	-1	-1
452	352334-352354	1	-1	-1
453	332390-332404	1	-1	-1
454	319799-319926	1	-1	-1
455	306306-319816	1	-1	-1
456	381669-381917	1	-1	-1
457	319707-321833	1	-1	-1
458	381232-381669	1	-1	-1
459	332375-332396	1	-1	-1
460	332390-332409	1	-1	-1
461	332401-332402	1	-1	-1
462	306306-319756	1	-1	-1
463	332387-332398	1	-1	-1
464	366565-366571	1	-1	-1
465	332392-332393	1	1	-1
466	332393-332396	1	-1	-1
467	352518-439020	1	1	1
468	174106-174107	1	-1	-1
469	394824-438621	1	1	-1
470	1272104-1272106	1	-1	-1
471	352520-395199	1	1	1
472	346711-346714	1	-1	-1
473	131502-131972	1	-1	-1
474	352325-1370057	1	-1	-1
475	1330242-1330244	1	-1	-1
476	352525-394742	1	-1	-1
477	332383-332417	1	-1	-1
478	352400-1370106	1	-1	-1
479	56191-56228	1	-1	-1
480	394822-438889	1	1	1
481	374955-375049	1	-1	-1
482	394983-438253	1	-1	-1
483	438251-438890	1	-1	-1
484	352532-438063	1	-1	-1
485	438690-438889	1	1	-1
486	352522-394024	1	-1	-1
487	56191-57033	1	-1	-1
488	352518-438619	1	1	1
489	332385-332400	1	-1	-1
490	352524-438949	1	-1	-1
491	132589-132612	1	-1	-1
492	277055-277072	1	-1	-1
493	1272107-1272132	1	-1	-1
494	332372-332379	1	-1	-1
495	1532673-1532681	1	-1	-1
496	395060-438824	1	-1	-1
497	1532670-1532672	1	-1	-1
498	132475-132507	1	-1	-1
499	276590-276910	1	-1	-1
500	438358-1394466	1	-1	-1
501	276910-277037	1	-1	-1
502	319792-319960	1	-1	-1
503	394983-438822	1	-1	-1
504	381819-381869	1	-1	-1
505	332372-332421	1	1	1
506	352399-1370115	1	-1	-1
507	1330235-1330246	1	-1	-1
508	352398-1370115	1	-1	-1
509	319775-319977	1	-1	-1
510	1300222-1300227	1	-1	-1
511	394675-438948	1	1	-1
512	332382-332397	1	-1	-1
513	352343-352377	1	-1	-1
514	276910-277072	1	-1	-1
515	352521-352524	1	-1	-1
516	332415-332425	1	-1	-1
517	394888-438822	1	1	1
518	381233-381825	1	-1	-1
519	370118-523848	1	-1	-1
520	346702-346712	1	-1	-1
521	332375-332392	1	1	-1
522	394820-394982	1	-1	-1
523	394981-438755	1	-1	-1
524	319377-438620	1	-1	-1
525	332383-332401	1	-1	-1
526	332377-332381	1	-1	1
527	394675-438689	1	1	1
528	346765-438255	1	-1	-1
529	438483-1370112	1	1	1
530	332383-332410	1	-1	-1
531	332398-332400	1	-1	-1
532	332384-332400	1	-1	-1
533	352520-438251	1	1	1
534	332410-332425	1	-1	-1
535	319377-352349	1	-1	-1
536	1272119-1272121	1	-1	-1
537	254791-297426	1	-1	-1
538	252516-332403	1	-1	-1
539	332376-332410	1	1	1
540	332397-332409	1	-1	-1
541	132475-276528	1	-1	1
542	1272098-1272102	1	-1	-1
543	332371-332387	1	-1	-1
544	352347-352357	1	-1	-1
545	352520-395061	1	1	1
546	352522-394821	1	-1	-1
547	254769-297303	1	-1	-1
548	252516-332387	1	-1	-1
549	319489-438621	1	-1	-1
550	366565-366566	1	-1	-1
551	366566-366568	1	1	1
552	346720-346800	1	-1	-1
553	438824-438948	1	1	1
554	305220-1330236	1	-1	-1
555	306375-319888	1	1	1
556	352337-352378	1	-1	-1
557	394820-438689	1	-1	-1
558	438255-1370106	1	-1	-1
559	276946-277093	1	-1	-1
560	352399-438132	1	-1	-1
561	276875-277072	1	-1	-1
562	332401-332410	1	-1	-1
563	250277-251702	1	-1	-1
564	352398-438314	1	-1	-1
565	346715-350100	1	1	1
566	276910-277141	1	-1	-1
567	332376-332380	1	-1	-1
568	366565-366568	1	1	1
569	1370109-1370111	1	-1	-1
570	319428-352526	1	-1	-1
571	174082-174141	1	-1	-1
572	319489-395200	1	-1	-1
573	346702-346718	1	-1	-1
574	352524-352526	1	-1	-1
575	438822-439020	1	1	1
576	370106-370109	1	-1	-1
577	1272114-1272130	1	-1	-1
578	370107-523848	1	-1	-1
579	266908-267188	1	-1	-1
580	394821-439020	1	-1	-1
581	352525-394889	1	-1	-1
582	319879-319926	1	-1	-1
583	319489-395128	1	-1	-1
584	438756-438822	1	1	1
585	319889-319895	1	-1	-1
586	319865-319901	1	-1	-1
587	395063-438949	1	1	1
588	438060-1370106	1	-1	-1
589	319400-319428	1	1	-1
590	332390-332392	1	-1	-1
591	438313-438621	1	-1	-1
592	332385-332387	1	-1	-1
593	250275-251400	1	-1	-1
594	321848-321864	1	-1	-1
595	319489-352520	1	1	1
596	523754-523784	1	-1	-1
597	438420-1370100	1	-1	-1
598	332402-332404	1	-1	-1
599	352290-352333	1	-1	-1
600	352325-352363	1	-1	-1
601	394889-438691	1	-1	-1
602	319775-319784	1	-1	-1
603	319799-319865	1	-1	-1
604	56228-56431	1	-1	-1
605	332392-332412	1	-1	-1
606	319756-319874	1	1	1
607	276910-276990	1	-1	-1
608	346701-346711	1	-1	-1
609	319874-319917	1	1	1
610	352522-394824	1	-1	1
611	438949-438950	1	-1	-1
612	254785-297419	1	-1	-1
613	394887-438251	1	1	-1
614	332402-332409	1	-1	-1
615	394743-438313	1	-1	-1
616	523781-523784	1	-1	-1
617	276617-276875	1	-1	-1
618	352285-352362	1	-1	-1
619	276458-277072	1	-1	-1
620	352401-439021	1	-1	-1
621	352525-438621	1	-1	-1
622	254778-297685	1	-1	-1
623	1272103-1272132	1	-1	-1
624	306341-319800	1	1	1
625	401897-402031	1	-1	-1
626	266944-267111	1	-1	-1
627	394888-439020	1	-1	1
628	395126-438757	1	1	1
629	352525-394024	1	-1	-1
630	254824-297316	1	-1	-1
631	394822-438546	1	-1	-1
632	395126-438621	1	-1	-1
633	254931-297687	1	-1	-1
634	276458-276990	1	-1	-1
635	332368-332382	1	-1	-1
636	1532678-1532687	1	-1	-1
637	352267-352354	1	-1	-1
638	346703-346704	1	-1	-1
639	254778-297723	1	-1	-1
640	360047-360053	1	-1	-1
641	438618-438758	1	-1	-1
642	319408-319487	1	-1	-1
643	1532677-1532687	1	-1	-1
644	438252-1370111	1	-1	-1
645	381868-381915	1	-1	-1
646	395063-438621	1	-1	1
647	319428-394983	1	-1	-1
648	332384-332409	1	-1	-1
649	381771-381870	1	-1	-1
650	306306-319879	1	-1	-1
651	438620-439019	1	-1	-1
652	319428-394675	1	-1	-1
653	438314-1370106	1	-1	-1
654	394024-394887	1	1	1
655	352267-352377	1	-1	-1
656	370121-523904	1	1	1
657	370119-523847	1	-1	-1
658	306341-319792	1	-1	-1
659	381869-381961	1	-1	-1
660	1272107-1272131	1	-1	-1
661	381819-381965	1	-1	-1
662	366554-366571	1	-1	-1
663	319874-319895	1	1	1
664	319428-394741	1	-1	-1
665	306375-319765	1	1	1
666	438889-438949	1	1	-1
667	394824-438756	1	-1	-1
668	332374-332396	1	-1	-1
669	370111-523847	1	-1	-1
670	381669-381967	1	-1	-1
671	297303-297801	1	-1	-1
672	352519-438621	1	1	1
673	306341-319756	1	-1	-1
674	332380-332385	1	-1	-1
675	332392-332402	1	-1	-1
676	352518-438620	1	1	1
677	332398-332417	1	-1	-1
678	254824-297412	1	-1	-1
679	56227-57033	1	-1	-1
680	346743-346747	1	-1	-1
681	352401-1370115	1	-1	-1
682	352518-438313	1	1	1
683	332378-332401	1	-1	-1
684	319377-394022	1	-1	-1
685	352400-438314	1	-1	-1
686	352354-352377	1	-1	-1
687	394824-395061	1	1	1
688	1272107-1272119	1	-1	-1
689	395063-438689	1	1	1
690	394983-438621	1	-1	-1
691	319377-394981	1	-1	-1
692	332384-332422	1	-1	-1
693	332387-332415	1	-1	-1
694	381669-381869	1	-1	-1
695	319387-319406	1	1	-1
696	394982-438546	1	-1	-1
697	277071-277141	1	-1	-1
698	394821-438690	1	-1	-1
699	319707-319708	1	-1	-1
700	319489-394675	1	-1	-1
701	319428-438313	1	-1	-1
702	352344-352363	1	-1	-1
703	276753-277093	1	-1	-1
704	438757-438822	1	1	1
705	394023-438758	1	-1	-1
706	438619-438824	1	-1	-1
707	381232-381870	1	-1	-1
708	352518-394984	1	1	1
709	332372-332418	1	1	1
710	1330240-1330248	1	-1	-1
711	1300222-1300249	1	-1	-1
712	352524-394889	1	-1	-1
713	346765-438315	1	-1	-1
714	395063-438619	1	-1	1
715	394981-438251	1	-1	-1
716	381771-382014	1	-1	-1
717	319766-319902	1	-1	-1
718	360018-360054	1	-1	-1
719	1272098-1272113	1	-1	-1
720	276617-277072	1	-1	-1
721	254769-297801	1	-1	-1
722	352354-352378	1	-1	-1
723	394981-438253	1	-1	-1
724	352332-352362	1	-1	-1
725	332396-332398	1	-1	-1
726	352325-352337	1	1	-1
727	352402-1370114	1	-1	-1
728	395126-395200	1	-1	-1
729	319775-319960	1	-1	-1
730	332387-332417	1	-1	-1
731	306305-319880	1	-1	-1
732	319708-321848	1	-1	-1
733	346748-346801	1	1	1
734	352520-438890	1	1	1
735	360045-360050	1	-1	-1
736	394024-438546	1	-1	-1
737	332392-332417	1	-1	-1
738	251400-253737	1	-1	-1
739	1272106-1272107	1	-1	-1
740	1330264-1330265	1	-1	-1
741	319756-319765	1	-1	-1
742	1330238-1330246	1	-1	-1
743	352521-438690	1	-1	-1
744	346697-346711	1	1	-1
745	395128-438621	1	-1	-1
746	1370113-1370114	1	-1	-1
747	381906-381908	1	-1	-1
748	306375-319865	1	1	1
749	1272103-1272113	1	-1	-1
750	346765-352402	1	-1	-1
751	394984-395126	1	-1	-1
752	1272114-1272125	1	-1	-1
753	394820-438251	1	-1	-1
754	395199-438889	1	-1	-1
755	1272108-1272116	1	1	1
756	319774-319902	1	1	1
757	332375-332379	1	-1	-1
758	263630-263700	1	-1	-1
759	352521-438618	1	-1	-1
760	332387-332403	1	-1	-1
761	346712-346800	1	-1	-1
762	319766-319800	1	1	1
763	381619-381967	1	1	1
764	370107-523847	1	-1	-1
765	276458-276617	1	-1	-1
766	352325-438358	1	-1	-1
767	1272110-1272132	1	-1	-1
768	254791-297676	1	-1	-1
769	319377-438618	1	-1	-1
770	346765-1394466	1	-1	-1
771	346705-346722	1	-1	-1
772	332412-332415	1	-1	-1
773	319724-321848	1	-1	-1
774	346705-350100	1	1	1
775	352519-438758	1	1	1
776	438251-438756	1	-1	-1
777	438063-1370114	1	-1	-1
778	352402-1370100	1	-1	-1
779	273973-274078	1	-1	-1
780	352524-394742	1	-1	-1
781	1272111-1272117	1	-1	-1
782	276910-277012	1	-1	-1
783	352400-438417	1	-1	-1
784	132132-276616	1	-1	-1
785	438618-438825	1	-1	-1
786	319748-319864	1	-1	-1
787	346700-346705	1	-1	-1
788	332376-332381	1	-1	1
789	401887-401943	1	-1	-1
790	319894-319909	1	1	1
791	352522-438950	1	-1	-1
792	438757-439020	1	-1	-1
793	332373-332403	1	-1	-1
794	1272108-1272125	1	1	-1
795	352334-352377	1	-1	-1
796	346709-346800	1	-1	-1
797	263659-263665	1	-1	-1
798	319816-319879	1	-1	-1
799	332371-332378	1	-1	-1
800	319775-319791	1	-1	-1
801	381619-381819	1	-1	1
802	319723-319724	1	-1	-1
803	395128-438890	1	-1	-1
804	57036-57037	1	-1	-1
805	394022-438618	1	-1	-1
806	346700-346712	1	-1	-1
807	394022-395126	1	-1	-1
808	438619-438890	1	-1	-1
809	319875-319901	1	-1	-1
810	332404-332418	1	-1	-1
811	319377-352376	1	-1	-1
812	277037-277071	1	-1	-1
813	346702-346719	1	-1	-1
814	56187-57037	1	-1	-1
815	370108-370120	1	-1	-1
816	394982-438621	1	-1	-1
817	395063-438890	1	-1	1
818	1272114-1272116	1	-1	-1
819	394741-439019	1	-1	-1
820	254796-297627	1	-1	-1
821	308368-319510	1	1	1
822	332379-332402	1	-1	-1
823	438417-1370112	1	1	1
824	131972-132506	1	-1	-1
825	352524-352525	1	-1	-1
826	332385-332389	1	-1	-1
827	438619-438691	1	1	-1
828	394981-438690	1	-1	-1
829	319756-319864	1	-1	-1
830	276883-276929	1	-1	-1
831	438252-1370108	1	-1	-1
832	306342-319902	1	1	1
833	394887-438757	1	-1	1
834	332377-332396	1	-1	-1
835	394822-438948	1	-1	-1
836	438692-438949	1	-1	-1
837	319377-438755	1	-1	-1
838	438948-438949	1	-1	-1
839	319379-319408	1	-1	-1
840	319489-394983	1	-1	-1
841	394888-438253	1	1	1
842	308368-319400	1	1	1
843	332389-332401	1	-1	-1
844	394024-438758	1	-1	-1
845	438252-1370109	1	-1	-1
846	401898-402081	1	-1	-1
847	276946-277072	1	-1	-1
848	346694-346758	1	-1	-1
849	321841-321848	1	-1	-1
850	319377-438758	1	-1	-1
851	263510-263709	1	-1	1
852	346745-346749	1	-1	-1
853	276943-277141	1	-1	-1
854	352519-394983	1	1	1
855	370118-523904	1	-1	-1
856	254785-297677	1	-1	-1
857	174107-174141	1	-1	-1
858	319863-319894	1	1	1
859	132097-132114	1	-1	-1
860	306342-319901	1	1	-1
861	394887-438620	1	1	1
862	394983-438950	1	-1	-1
863	332396-332409	1	-1	-1
864	319808-319977	1	-1	-1
865	319774-319792	1	-1	-1
866	332387-332396	1	-1	-1
867	352524-394982	1	-1	-1
868	438619-438758	1	-1	-1
869	250277-251265	1	1	-1
870	352521-394742	1	-1	-1
871	395060-395126	1	-1	-1
872	381825-382014	1	-1	-1
873	366565-366567	1	-1	-1
874	395063-395200	1	-1	-1
875	395127-438824	1	-1	-1
876	394741-439020	1	-1	-1
877	332372-332396	1	-1	-1
878	438546-438756	1	-1	-1
