	ids	cid	trueY	predY
205	527456-1412502	1	1	1
206	527115-1412705	1	-1	-1
207	527348-1412502	1	-1	-1
208	527299-527456	1	1	1
209	289090-289131	1	-1	-1
210	352332-352378	1	-1	-1
211	527116-1412703	1	-1	-1
212	527055-527228	1	1	1
213	144340-255097	1	-1	-1
214	527455-581382	1	-1	1
215	144096-144197	1	-1	-1
216	352337-352377	1	-1	-1
217	382193-382700	1	1	1
218	106879-527349	1	1	1
219	527117-527132	1	-1	-1
220	112782-382047	1	-1	-1
221	527237-527240	1	-1	1
222	112782-113019	1	-1	-1
223	527056-1412699	1	-1	-1
224	352337-352349	1	-1	-1
225	254769-297801	1	-1	-1
226	527393-581408	1	1	1
227	289090-289117	1	1	1
228	527345-1412919	1	-1	-1
229	527116-581374	1	1	1
230	581374-1412700	1	1	1
231	527349-1412921	1	-1	-1
232	144302-255124	1	-1	-1
233	527307-527395	1	-1	-1
234	280849-280946	1	-1	-1
235	131007-289272	1	-1	-1
236	254979-1276653	1	1	-1
237	254764-254796	1	-1	-1
238	527117-1412700	1	-1	-1
239	254978-1276653	1	-1	-1
240	527345-1412921	1	-1	-1
241	527116-527237	1	1	1
242	254962-255027	1	-1	-1
243	289090-289265	1	-1	-1
244	581408-1412502	1	1	1
245	527349-1412502	1	-1	-1
246	113017-113018	1	-1	-1
247	280922-280946	1	-1	1
248	255010-255036	1	1	1
249	254747-297676	1	-1	-1
250	142887-527115	1	1	1
251	352325-352377	1	-1	-1
