	ids	cid	trueY	predY
402	192781-1170434	0	-1	-1
403	416309-416390	0	-1	-1
404	1410337-1410342	0	-1	-1
405	374946-375043	0	-1	-1
406	299132-299136	0	-1	-1
407	197701-236523	0	-1	-1
408	1170419-1170649	0	-1	-1
409	417032-417050	0	-1	-1
410	15270-259958	0	-1	1
411	416321-416387	0	-1	-1
412	1170648-1170662	0	-1	-1
413	169394-1170409	0	-1	-1
414	522576-522708	0	-1	-1
415	541752-541834	0	-1	-1
416	522756-522778	0	-1	-1
417	541890-541894	0	-1	-1
418	23747-589707	0	1	1
419	457373-457452	0	-1	-1
420	383988-384092	0	-1	-1
421	375996-376045	0	-1	-1
422	1329014-1333288	0	-1	-1
423	904936-904940	0	-1	-1
424	372666-387159	0	-1	-1
425	44576-1138490	0	1	-1
426	1370559-1370564	0	-1	-1
427	591844-592046	0	-1	-1
428	23217-589137	0	-1	-1
429	293762-1170413	0	-1	-1
430	457436-457452	0	-1	-1
431	192845-192878	0	-1	-1
432	376074-376078	0	-1	-1
433	439272-457365	0	-1	-1
434	417049-417050	0	-1	-1
435	372685-387160	0	-1	-1
436	321863-321878	0	-1	-1
437	268383-1588614	0	-1	-1
438	23763-24107	0	1	1
439	541650-541671	0	-1	1
440	372658-383536	0	-1	-1
441	1170407-1170652	0	-1	-1
442	293737-1170658	0	-1	-1
443	1170409-1170411	0	-1	-1
444	589590-956645	0	-1	-1
445	416311-416391	0	-1	-1
446	383580-387240	0	-1	-1
447	323053-323065	0	-1	-1
448	522477-522832	0	-1	-1
449	1170649-1170669	0	-1	-1
450	1243949-1243952	0	-1	-1
451	904935-904936	0	-1	-1
452	15164-30219	0	1	-1
453	323014-323053	0	-1	-1
454	24141-501621	0	-1	-1
455	492007-1572168	0	1	1
456	416309-417178	0	-1	-1
457	372673-387555	0	-1	-1
458	299141-299325	0	-1	-1
459	541601-541833	0	-1	-1
460	432114-432454	0	-1	-1
461	372658-387162	0	-1	-1
462	1170415-1170426	0	-1	-1
463	1410334-1410350	0	-1	-1
464	1170435-1170656	0	-1	-1
465	383944-387118	0	-1	-1
466	321869-321877	0	-1	-1
467	1170434-1170662	0	-1	-1
468	321862-321895	0	-1	-1
469	1596867-1596869	0	1	-1
470	1596861-1596863	0	-1	-1
471	522610-522718	0	-1	-1
472	321862-321910	0	-1	-1
473	23705-413172	0	1	-1
474	23250-23747	0	-1	1
475	1044967-1044968	0	-1	-1
476	192691-255992	0	-1	1
477	416309-417113	0	-1	-1
478	293935-1170662	0	-1	-1
479	439427-439428	0	-1	-1
480	486843-488484	0	-1	-1
481	23749-589373	0	-1	-1
482	457373-457599	0	-1	-1
483	23748-501621	0	-1	-1
484	1370559-1370583	0	-1	-1
485	375041-375042	0	-1	-1
486	290810-378091	0	-1	-1
487	416313-417052	0	-1	-1
488	438366-438493	0	-1	-1
489	23763-1138005	0	-1	1
490	1170432-1170662	0	-1	-1
491	23217-501621	0	-1	-1
492	501598-1170412	0	-1	-1
493	1243945-1243951	0	-1	-1
494	322925-322960	0	1	-1
495	577904-578660	0	-1	-1
496	956650-956683	0	-1	-1
497	416379-417051	0	1	-1
498	1243948-1243963	0	-1	-1
499	1170415-1170423	0	-1	-1
500	299132-299334	0	-1	-1
501	1170650-1170660	0	1	1
502	416309-417182	0	-1	-1
503	578786-1250278	0	-1	-1
504	1138496-1588626	0	-1	-1
505	383988-387555	0	-1	-1
506	482308-495159	0	-1	-1
507	413031-413100	0	-1	-1
508	23263-24107	0	1	-1
509	490077-495142	0	-1	-1
510	1170423-1170658	0	-1	-1
511	1370557-1370559	0	-1	-1
512	501598-1170429	0	-1	-1
513	416309-417109	0	-1	-1
514	23250-23717	0	-1	-1
515	541669-541670	0	1	-1
516	439200-439277	0	-1	-1
517	1170412-1170426	0	-1	-1
518	1170406-1170656	0	-1	-1
519	372673-383944	0	-1	-1
520	495159-522686	0	-1	-1
521	490077-522615	0	-1	-1
522	33858-1138508	0	-1	-1
523	235115-235351	0	-1	-1
524	15022-259912	0	-1	-1
525	235351-501114	0	-1	-1
526	375201-375458	0	-1	-1
527	488479-496848	0	-1	-1
528	1170409-1170650	0	1	1
529	1370539-1370558	0	-1	-1
530	321838-1138508	0	-1	-1
531	1044965-1044967	0	-1	-1
532	589137-589373	0	-1	-1
533	1243940-1329011	0	-1	-1
534	904936-904937	0	-1	-1
535	541602-541672	0	-1	-1
536	1329011-1329019	0	-1	-1
537	372685-387585	0	-1	-1
538	169512-1170670	0	-1	-1
539	1596868-1596869	0	1	-1
540	1666246-1667306	0	-1	-1
541	383988-387159	0	-1	-1
542	522776-522778	0	-1	-1
543	93593-351089	0	-1	-1
544	1243934-1243952	0	-1	-1
545	589481-956650	0	-1	-1
546	1243934-1243950	0	-1	-1
547	169394-1170412	0	-1	-1
548	89651-93593	0	-1	-1
549	1243943-1243962	0	-1	-1
550	1370566-1370575	0	1	1
551	416318-416389	0	1	1
552	1370552-1370579	0	1	1
553	1243932-1244080	0	-1	-1
554	524547-524574	0	1	-1
555	323023-1138508	0	-1	-1
556	416383-417177	0	-1	-1
557	1596869-1596871	0	1	1
558	322948-322958	0	-1	-1
559	395174-395239	0	-1	-1
560	1170433-1170656	0	-1	-1
561	1410335-1410348	0	-1	-1
562	416390-417178	0	-1	-1
563	322953-323039	0	-1	-1
564	522776-522831	0	-1	-1
565	14840-14849	0	-1	1
566	1410330-1410344	0	-1	-1
567	457373-457529	0	-1	-1
568	299326-299334	0	-1	-1
569	293762-1170669	0	-1	-1
570	1170410-1170662	0	-1	-1
571	23717-589481	0	-1	-1
572	23764-956650	0	-1	-1
573	293737-1170669	0	-1	-1
574	322972-323023	0	-1	-1
575	522616-522687	0	-1	-1
576	500073-501606	0	-1	-1
577	322936-323052	0	-1	-1
578	1170414-1170423	0	-1	-1
579	299325-299329	0	-1	-1
580	522699-522757	0	-1	-1
581	291045-378091	0	-1	-1
582	169512-1170417	0	-1	-1
583	1170420-1170670	0	-1	-1
584	22872-956650	0	-1	-1
585	235836-501123	0	-1	-1
586	375251-375458	0	-1	-1
587	23763-956683	0	1	1
588	236523-501114	0	-1	-1
589	387119-387655	0	-1	-1
590	372673-387553	0	-1	-1
591	1410344-1410345	0	-1	-1
592	23692-956640	0	-1	-1
593	416310-417109	0	-1	-1
594	1170407-1170431	0	1	-1
595	1243945-1243949	0	-1	-1
596	1170654-1170665	0	-1	-1
597	1243929-1243963	0	-1	-1
598	323017-1138490	0	-1	-1
599	490077-498597	0	-1	-1
600	299328-299331	0	-1	-1
601	416316-416382	0	-1	-1
602	416309-417115	0	1	1
603	1170662-1170665	0	-1	-1
604	23705-413101	0	1	-1
605	417106-417177	0	-1	-1
606	501598-1170671	0	-1	-1
607	1243939-1243940	0	-1	-1
608	416315-416385	0	-1	-1
609	1410340-1410347	0	-1	-1
610	293737-1170667	0	-1	-1
611	23717-395239	0	-1	-1
612	321883-321904	0	-1	-1
613	522707-522718	0	-1	-1
614	356173-356178	0	-1	-1
615	541833-541893	0	-1	-1
616	372685-387162	0	-1	-1
617	421127-421281	0	-1	-1
618	1410332-1410348	0	-1	-1
619	416309-417111	0	-1	-1
620	351083-351089	0	-1	-1
621	1170415-1170435	0	-1	-1
622	197786-351089	0	-1	-1
623	387204-387525	0	-1	-1
624	488484-495159	0	-1	-1
625	416382-417107	0	-1	-1
626	528109-578786	0	-1	-1
627	293737-1170434	0	-1	-1
628	416316-417108	0	-1	-1
629	1170439-1170652	0	1	-1
630	416318-416390	0	-1	-1
631	495159-522576	0	-1	-1
632	416384-417111	0	-1	-1
633	1243934-1243951	0	-1	-1
634	1410335-1410341	0	-1	-1
635	372683-383900	0	-1	-1
636	383580-383627	0	-1	-1
637	372666-383900	0	-1	-1
638	1170654-1170669	0	-1	-1
639	416310-417108	0	-1	-1
640	289395-289906	0	1	-1
641	192781-1170655	0	-1	-1
642	293736-1170417	0	-1	-1
643	372685-387588	0	1	-1
644	299132-299139	0	-1	-1
645	1170411-1170660	0	-1	-1
646	293746-1170411	0	-1	-1
647	416385-416389	0	-1	1
648	24140-589137	0	-1	-1
649	1243934-1244076	0	-1	-1
650	486843-495159	0	-1	-1
651	293934-1170655	0	-1	-1
652	383627-387118	0	-1	-1
653	372666-383536	0	-1	-1
654	169512-1170654	0	-1	-1
655	293762-1170416	0	-1	-1
656	1170415-1170419	0	-1	-1
657	322948-322953	0	-1	-1
658	299346-299491	0	-1	-1
659	1170656-1170666	0	-1	-1
660	372673-387162	0	-1	-1
661	33858-1056047	0	-1	-1
662	1370552-1370560	0	1	1
663	268530-1588617	0	-1	-1
664	23692-589253	0	-1	-1
665	438427-438554	0	1	1
666	439272-457599	0	-1	-1
667	495142-522615	0	-1	-1
668	416311-417115	0	1	1
669	1170650-1170666	0	1	1
670	403865-403867	0	-1	-1
671	290868-290912	0	-1	-1
672	439202-457528	0	1	1
673	416391-417107	0	-1	-1
674	1170426-1170432	0	-1	-1
675	1329011-1329017	0	-1	-1
676	321846-321863	0	-1	-1
677	1170414-1170415	0	-1	-1
678	541650-541672	0	-1	-1
679	322926-322935	0	-1	-1
680	439427-457126	0	-1	-1
681	293934-1170414	0	-1	-1
682	551350-551515	0	1	-1
683	322991-323014	0	-1	-1
684	1170422-1170665	0	-1	-1
685	1170429-1170650	0	1	1
686	439200-457373	0	-1	-1
687	1170414-1170418	0	-1	-1
688	299132-299491	0	-1	-1
689	1170434-1170670	0	-1	-1
690	1410339-1410341	0	-1	-1
691	372658-387585	0	-1	-1
692	1170649-1170658	0	-1	-1
693	1410339-1410342	0	-1	-1
694	416391-417110	0	-1	-1
695	383900-387655	0	-1	-1
696	567553-567596	0	-1	-1
697	416321-417106	0	-1	-1
698	24107-589137	0	-1	1
699	522746-522747	0	-1	-1
700	567551-567597	0	-1	-1
701	1170407-1170425	0	-1	-1
702	323035-323053	0	-1	-1
703	1410348-1410350	0	-1	-1
704	416311-417113	0	-1	-1
705	88937-394154	0	-1	-1
706	383990-387161	0	-1	-1
707	291039-378091	0	-1	-1
708	413172-501621	0	-1	-1
709	416389-417112	0	-1	1
710	236280-501126	0	1	1
711	1170419-1170661	0	-1	-1
712	321839-321870	0	1	-1
713	299143-299331	0	-1	-1
714	423925-424042	0	-1	-1
715	374903-374905	0	-1	-1
716	1671825-1686007	0	1	-1
717	1170420-1170658	0	-1	-1
718	1410326-1410344	0	-1	-1
719	383625-387191	0	-1	-1
720	383580-387117	0	-1	-1
721	375996-376074	0	-1	-1
722	356176-356178	0	-1	-1
723	1370572-1370576	0	-1	-1
724	1170423-1170670	0	-1	-1
725	1170413-1170671	0	-1	-1
726	1170413-1170420	0	-1	-1
727	293737-1170648	0	-1	-1
728	192878-501108	0	-1	-1
729	376041-376045	0	-1	-1
730	416319-417177	0	-1	-1
731	383580-387119	0	-1	-1
732	439277-457125	0	-1	-1
733	416312-416384	0	-1	-1
734	522633-522718	0	-1	-1
735	567550-567599	0	-1	-1
736	322926-322960	0	1	-1
737	24126-88937	0	-1	-1
738	1333287-1333288	0	-1	-1
739	299331-299491	0	-1	-1
740	416321-417109	0	-1	-1
741	439200-457365	0	-1	-1
742	522634-522644	0	-1	-1
743	1370566-1370584	0	-1	-1
744	1243928-1243934	0	-1	-1
745	1410337-1410350	0	-1	-1
746	403805-403936	0	-1	-1
747	403803-403867	0	-1	-1
748	284171-1253822	0	-1	-1
749	402957-403937	0	-1	-1
750	439427-457452	0	-1	-1
751	529733-529940	0	-1	-1
752	417106-417114	0	-1	-1
753	24126-501621	0	-1	-1
754	1410329-1410347	0	-1	-1
755	192781-1170662	0	-1	-1
756	322935-323039	0	-1	-1
757	372657-387162	0	-1	-1
758	24094-413031	0	-1	-1
759	1170660-1170666	0	-1	-1
760	486853-522615	0	1	-1
761	235877-501123	0	-1	-1
762	24141-413172	0	-1	-1
763	522634-522675	0	-1	-1
764	383580-387191	0	-1	-1
765	383990-387655	0	-1	-1
766	299376-299547	0	-1	-1
767	1243938-1243940	0	-1	-1
768	1243950-1244092	0	-1	-1
769	1170406-1170409	0	-1	-1
770	322928-322994	0	-1	-1
771	416313-416379	0	-1	-1
772	1170409-1170415	0	-1	-1
773	1170661-1170669	0	-1	-1
774	387549-387585	0	-1	-1
775	1370555-1370558	0	-1	-1
776	293935-1170426	0	-1	-1
777	1370556-1370579	0	-1	-1
778	387162-387654	0	-1	-1
779	299131-299136	0	-1	-1
780	495134-498568	0	-1	-1
781	322948-323052	0	-1	-1
782	904935-904937	0	-1	-1
783	1170406-1170411	0	-1	-1
784	372644-383801	0	-1	-1
785	387117-387159	0	-1	-1
786	416384-417110	0	-1	-1
787	1410335-1410350	0	-1	-1
788	321839-321846	0	-1	-1
789	321838-322936	0	-1	-1
790	291213-423982	0	-1	1
791	23217-395239	0	-1	-1
792	1170656-1170671	0	-1	-1
793	1410337-1410345	0	-1	-1
794	578657-578661	0	-1	-1
795	375204-375306	0	-1	-1
796	1243945-1243947	0	-1	-1
797	293736-1170439	0	-1	-1
798	322928-322936	0	-1	-1
799	293736-1170648	0	-1	-1
800	454343-454412	0	-1	-1
801	86990-236493	0	-1	-1
802	383988-387117	0	-1	-1
803	421127-421194	0	-1	-1
804	417107-417182	0	-1	-1
805	402957-403935	0	-1	-1
806	541754-541829	0	-1	-1
807	1243939-1333288	0	-1	-1
808	383944-387549	0	-1	-1
809	567651-567652	0	-1	-1
810	439199-457124	0	-1	-1
811	299132-299346	0	-1	-1
812	1370535-1370561	0	1	1
813	1329011-1333279	0	-1	-1
814	956645-956683	0	-1	-1
815	1170410-1170420	0	-1	-1
816	23749-589590	0	-1	-1
817	439202-439428	0	1	1
818	1596867-1596870	0	1	-1
819	293935-1170412	0	-1	-1
820	413030-1138005	0	-1	-1
821	1243949-1244076	0	-1	-1
822	22872-589482	0	1	-1
823	1410336-1410342	0	-1	-1
824	374948-374998	0	-1	-1
825	541753-541893	0	-1	-1
826	1138496-1600378	0	-1	-1
827	1170423-1170655	0	-1	-1
828	1170418-1170672	0	-1	-1
829	1410342-1410350	0	-1	-1
830	493531-495142	0	-1	-1
831	1170408-1170652	0	-1	-1
832	14963-15030	0	-1	-1
833	22872-956640	0	-1	-1
834	372666-387585	0	-1	-1
835	416391-417105	0	-1	-1
836	169394-1170667	0	-1	-1
837	23705-1138005	0	1	-1
838	24081-395239	0	-1	-1
839	383944-387161	0	-1	-1
840	1170415-1170660	0	-1	-1
841	578640-578657	0	-1	-1
842	1170660-1170669	0	-1	-1
843	372685-383801	0	-1	-1
844	1170419-1170664	0	-1	-1
845	93593-351085	0	-1	-1
846	395174-589137	0	-1	-1
847	1572167-1572168	0	-1	-1
