	ids	cid	trueY	predY
62	310114-310310	2	-1	-1
63	116466-116499	2	1	-1
64	177483-201254	2	-1	-1
65	1216282-1216286	2	-1	-1
66	1657582-1692773	2	-1	-1
67	1681580-1702484	2	-1	-1
68	1629607-1713010	2	-1	-1
69	1601117-1601127	2	-1	-1
70	1647906-1676584	2	-1	-1
71	310230-310256	2	-1	-1
72	310208-310345	2	-1	-1
73	310218-310475	2	-1	-1
74	1648934-1692858	2	-1	-1
75	310151-310230	2	-1	-1
76	1601127-1601132	2	-1	-1
77	324621-337294	2	-1	-1
78	1648628-1704414	2	-1	-1
79	1567629-1567661	2	-1	-1
80	1108830-1108832	2	-1	-1
81	1567537-1567675	2	-1	-1
82	1567644-1567678	2	-1	-1
83	1567537-1567671	2	-1	-1
84	309724-310287	2	-1	-1
85	1682866-1715169	2	-1	-1
86	339629-339643	2	-1	-1
87	1664013-1682866	2	-1	-1
88	310151-310507	2	-1	-1
89	1670516-1691342	2	-1	-1
90	1567675-1567679	2	-1	-1
91	1690209-1692773	2	-1	-1
92	345286-345377	2	-1	-1
93	1567611-1567649	2	-1	-1
94	1567652-1567667	2	-1	-1
95	309724-310231	2	-1	-1
96	310113-310445	2	-1	-1
97	1494157-1595933	2	1	-1
98	309791-310220	2	-1	-1
99	310537-310689	2	-1	-1
100	310680-310882	2	-1	-1
101	324627-337295	2	-1	-1
102	1567620-1567669	2	-1	-1
103	1601117-1601132	2	-1	-1
104	1567643-1567657	2	-1	-1
105	310087-310281	2	-1	-1
106	1364266-1364274	2	-1	-1
107	345300-345365	2	-1	-1
108	1567659-1567668	2	-1	-1
109	1601112-1601121	2	-1	-1
110	1567482-1567652	2	-1	-1
111	1567632-1567667	2	-1	-1
112	227621-975925	2	-1	-1
113	339634-339667	2	-1	-1
114	310231-310252	2	-1	-1
115	1648934-1655246	2	-1	-1
116	1567636-1567667	2	-1	-1
117	1567619-1567644	2	-1	-1
118	1567637-1567643	2	-1	-1
119	310256-310420	2	-1	-1
120	309842-310254	2	-1	-1
121	310182-310230	2	-1	-1
122	310182-310319	2	-1	-1
123	1664013-1717538	2	-1	-1
124	282117-909881	2	-1	-1
125	309817-310256	2	-1	-1
126	310282-310476	2	-1	-1
127	1567659-1567677	2	-1	-1
128	324628-337294	2	-1	-1
129	310310-310419	2	-1	-1
130	1567631-1567676	2	-1	-1
131	310114-310256	2	-1	-1
132	309724-310232	2	-1	-1
133	177483-201239	2	-1	-1
134	1639011-1682866	2	-1	-1
135	1657879-1675668	2	-1	-1
136	1567637-1567638	2	-1	-1
137	310209-310507	2	-1	-1
138	1567649-1567679	2	-1	-1
139	1567620-1567675	2	-1	-1
140	1567637-1567639	2	-1	-1
141	1567502-1567649	2	-1	-1
142	310218-310281	2	-1	-1
143	1565837-1567629	2	-1	-1
144	1565837-1567665	2	-1	-1
145	345298-345320	2	-1	-1
146	310246-310310	2	-1	-1
147	1567634-1567675	2	-1	-1
148	1601116-1601134	2	-1	-1
149	310419-310420	2	-1	-1
150	227113-227621	2	-1	-1
151	310319-310664	2	-1	-1
152	310680-310689	2	-1	-1
153	310218-310311	2	-1	-1
154	200891-289841	2	-1	-1
155	282116-353980	2	-1	-1
156	1567664-1567679	2	-1	-1
157	310388-310680	2	-1	-1
158	310231-310640	2	-1	-1
159	180651-290008	2	-1	-1
160	310209-310270	2	-1	-1
161	1567618-1567678	2	-1	-1
162	1670516-1692773	2	-1	-1
163	345294-384922	2	-1	-1
164	1704414-1716862	2	-1	-1
165	310537-310664	2	-1	-1
166	1567654-1567657	2	-1	-1
167	177483-180648	2	-1	-1
168	1567609-1567656	2	-1	-1
169	1567628-1567672	2	-1	-1
170	1648628-1648934	2	-1	-1
171	310345-310419	2	-1	-1
172	310209-310882	2	-1	-1
173	1567617-1567679	2	-1	-1
174	27999-1595929	2	-1	1
175	200891-201673	2	-1	-1
176	264159-589557	2	-1	-1
177	1655325-1697071	2	-1	-1
178	1567646-1567679	2	-1	-1
179	1517212-1697071	2	1	1
180	345281-384922	2	-1	-1
181	310389-310443	2	-1	-1
182	93011-353976	2	-1	-1
183	1567616-1567632	2	-1	-1
184	1630181-1692858	2	-1	-1
185	1567650-1567672	2	-1	-1
186	1216297-1216299	2	-1	-1
187	310506-310614	2	-1	-1
188	1601125-1601131	2	-1	-1
189	1567630-1567644	2	-1	-1
190	1565837-1567625	2	-1	-1
191	456393-456486	2	-1	-1
192	1567616-1567630	2	-1	-1
193	1630181-1676287	2	-1	-1
194	290016-318527	2	-1	-1
195	93699-958064	2	-1	-1
196	345294-345377	2	-1	-1
197	1629607-1630181	2	-1	-1
198	1670516-1715169	2	-1	-1
199	309817-310291	2	-1	-1
200	310151-310443	2	-1	-1
201	310311-310641	2	1	-1
202	1567662-1567675	2	-1	-1
203	1567617-1567631	2	-1	-1
204	310114-310420	2	-1	-1
205	588448-588924	2	1	-1
206	1601121-1601130	2	-1	-1
207	1216278-1216285	2	-1	-1
208	309790-310181	2	-1	-1
209	264159-1595936	2	-1	-1
210	310345-310445	2	-1	-1
211	310220-310246	2	-1	-1
212	200891-264176	2	-1	-1
213	318422-1595936	2	-1	-1
214	310346-310444	2	-1	-1
215	310282-310444	2	-1	-1
216	310151-310640	2	-1	-1
217	1639011-1693513	2	-1	-1
218	1601122-1601130	2	-1	-1
219	310389-310641	2	1	-1
220	310311-310389	2	-1	-1
221	1567502-1567622	2	-1	-1
222	339644-339672	2	-1	-1
223	310475-310523	2	-1	-1
224	339628-339668	2	-1	-1
225	1567644-1567660	2	-1	-1
226	201239-909882	2	-1	-1
227	201254-909883	2	-1	-1
228	1684925-1692773	2	-1	-1
229	339626-339640	2	-1	-1
230	310152-310288	2	-1	-1
231	1567611-1567660	2	-1	-1
232	1567634-1567671	2	-1	-1
233	1567614-1567644	2	-1	-1
234	324578-337300	2	-1	-1
235	345312-345371	2	-1	-1
236	1216279-1216282	2	-1	-1
237	339627-339637	2	-1	-1
238	339630-339655	2	-1	-1
239	1693799-1697754	2	-1	-1
240	310614-310681	2	-1	-1
241	324578-337296	2	-1	-1
242	1567613-1567641	2	-1	-1
243	1567630-1567650	2	-1	-1
244	1692858-1717538	2	-1	-1
245	309817-310086	2	-1	-1
246	310020-310282	2	-1	-1
247	1672915-1709993	2	-1	-1
248	309816-310152	2	-1	-1
249	1567616-1567619	2	-1	-1
250	1601116-1601118	2	-1	-1
251	310152-310270	2	-1	-1
252	1567652-1567668	2	-1	-1
253	310319-310420	2	-1	-1
254	310151-310506	2	-1	-1
255	1601116-1601131	2	-1	-1
256	310209-310420	2	-1	-1
257	318527-909882	2	-1	-1
258	1567640-1567667	2	-1	-1
259	310248-310680	2	-1	-1
260	310151-310689	2	-1	-1
261	1567623-1567678	2	-1	-1
262	310020-310246	2	-1	-1
263	1364264-1364279	2	-1	-1
264	1567626-1567643	2	-1	-1
265	1640466-1702017	2	-1	-1
266	115931-116498	2	-1	-1
267	339626-339634	2	-1	-1
268	1567622-1567670	2	-1	-1
269	133804-590255	2	-1	-1
270	201252-264171	2	-1	-1
271	339635-339655	2	-1	-1
272	1567611-1567628	2	-1	-1
273	1601055-1601114	2	-1	-1
274	1567652-1567673	2	-1	-1
275	339645-339672	2	-1	-1
276	310270-310443	2	-1	-1
277	310181-310218	2	-1	-1
278	1567630-1567646	2	-1	-1
279	1567649-1567678	2	-1	-1
280	339630-339672	2	-1	-1
281	1567624-1567643	2	-1	-1
282	1693513-1713010	2	-1	-1
283	1567630-1567654	2	-1	-1
284	1364264-1364270	2	-1	-1
285	1648777-1709955	2	-1	-1
286	310230-310246	2	-1	-1
287	282111-290016	2	-1	-1
288	310256-310507	2	-1	-1
289	1567650-1567669	2	-1	-1
290	310114-310287	2	-1	-1
291	310291-310319	2	-1	-1
292	309842-310475	2	-1	-1
293	1657879-1676287	2	-1	-1
294	544156-545213	2	1	-1
295	289991-909883	2	-1	-1
296	356353-356359	2	-1	-1
297	1601117-1601119	2	-1	-1
298	1216278-1216288	2	-1	-1
299	345294-345355	2	-1	-1
300	310419-310882	2	-1	-1
301	1567659-1567676	2	-1	-1
302	1601112-1601124	2	-1	-1
303	1690209-1704414	2	-1	-1
304	487083-495379	2	-1	-1
305	1670516-1675668	2	-1	-1
306	1567630-1567673	2	-1	-1
307	1648777-1675483	2	-1	-1
308	1567659-1567663	2	-1	-1
309	1648934-1664013	2	-1	-1
310	1216279-1216293	2	-1	-1
311	310087-310257	2	-1	-1
312	27999-289991	2	-1	-1
313	324578-337294	2	-1	-1
314	1567621-1567654	2	-1	-1
315	310254-310291	2	-1	-1
316	339634-339645	2	-1	-1
317	1364270-1364279	2	-1	-1
318	1672915-1718507	2	-1	-1
319	282116-1163534	2	-1	-1
320	1649638-1709993	2	-1	-1
321	1601114-1601133	2	-1	-1
322	339644-339669	2	-1	-1
323	318528-958064	2	1	1
324	1691342-1712148	2	-1	-1
325	339627-339640	2	-1	-1
326	1216286-1216294	2	-1	-1
327	324578-337295	2	-1	-1
328	324580-324633	2	-1	-1
329	1567502-1567672	2	-1	-1
330	1567659-1567679	2	-1	-1
331	310291-310507	2	-1	-1
332	1567631-1567648	2	-1	-1
333	201300-289841	2	-1	-1
334	310252-310256	2	-1	-1
335	1567638-1567664	2	-1	-1
336	1676287-1691342	2	-1	-1
337	337294-337296	2	-1	-1
338	310209-310476	2	-1	-1
339	310246-310640	2	-1	-1
340	310182-310220	2	-1	-1
341	310270-310346	2	-1	-1
342	1567634-1567652	2	-1	-1
343	1567648-1567662	2	-1	-1
344	345312-345320	2	-1	-1
345	1567620-1567672	2	-1	-1
346	1633091-1681039	2	-1	-1
347	282125-1494156	2	-1	-1
348	339628-339672	2	-1	-1
349	356325-356333	2	-1	-1
350	1567643-1567673	2	-1	-1
351	310218-310537	2	-1	-1
352	345382-385141	2	-1	-1
353	1567624-1567648	2	-1	-1
354	310218-310689	2	-1	-1
355	337295-337296	2	-1	-1
356	1517163-1655325	2	1	1
357	310152-310346	2	-1	-1
358	201254-1367178	2	-1	-1
359	310151-310419	2	-1	-1
360	339626-339643	2	-1	-1
361	1567638-1567649	2	-1	-1
362	1567661-1567664	2	-1	-1
363	310087-310388	2	-1	-1
364	1567632-1567656	2	-1	-1
365	310152-310232	2	-1	-1
366	1567615-1567622	2	-1	-1
367	200891-282117	2	-1	-1
368	1108818-1108823	2	-1	-1
369	1567618-1567637	2	-1	-1
370	1567614-1567654	2	-1	-1
371	310310-310523	2	-1	-1
372	339626-339668	2	-1	-1
373	310291-310680	2	-1	-1
374	1709993-1718507	2	-1	-1
375	180651-589557	2	-1	-1
376	1567654-1567676	2	-1	-1
377	1567482-1567669	2	-1	-1
378	310246-310537	2	-1	-1
379	1644975-1681714	2	-1	-1
380	1697754-1702042	2	-1	-1
381	309816-310086	2	-1	-1
382	1601115-1601117	2	-1	-1
383	219789-1595927	2	-1	-1
384	310114-310345	2	-1	-1
385	1601055-1601116	2	-1	-1
386	177483-177785	2	-1	-1
387	1567482-1567632	2	-1	-1
388	1682866-1702042	2	-1	-1
389	309816-310537	2	-1	-1
390	1567639-1567645	2	-1	-1
391	310231-310248	2	-1	-1
392	1567615-1567617	2	-1	-1
393	1567624-1567652	2	-1	-1
394	180648-200891	2	-1	-1
395	310230-310537	2	-1	-1
396	1567615-1567645	2	-1	-1
397	345324-345351	2	-1	-1
398	1629607-1715169	2	-1	-1
399	1567646-1567676	2	-1	-1
400	1567618-1567669	2	-1	-1
401	1567610-1567639	2	-1	-1
402	310287-310443	2	-1	-1
403	1655246-1693799	2	-1	-1
404	177483-282125	2	-1	-1
405	1657582-1676584	2	-1	-1
406	310181-310523	2	-1	-1
407	309817-310230	2	-1	-1
408	1567650-1567655	2	-1	-1
409	310270-310616	2	-1	-1
410	1517134-1691305	2	1	1
411	1567482-1567660	2	-1	-1
412	324683-337300	2	-1	-1
413	310220-310680	2	-1	-1
414	1567668-1567676	2	-1	-1
415	345329-345379	2	-1	-1
416	1364268-1364274	2	-1	-1
417	309817-310152	2	-1	-1
418	310443-310506	2	-1	-1
419	227560-1162993	2	-1	-1
420	1595921-1595927	2	-1	-1
421	310113-310680	2	-1	-1
422	310231-310681	2	-1	-1
423	309816-310254	2	-1	-1
424	1657879-1713010	2	-1	-1
425	310218-310445	2	-1	-1
426	310310-310614	2	-1	-1
427	1684925-1690209	2	-1	-1
428	1567621-1567626	2	-1	-1
429	310020-310181	2	-1	-1
430	282117-909883	2	-1	-1
431	1631956-1692773	2	-1	-1
432	309791-310256	2	-1	-1
433	1567643-1567670	2	-1	-1
434	345317-345355	2	-1	-1
435	310231-310506	2	-1	-1
436	345313-345371	2	-1	-1
437	1567644-1567657	2	-1	-1
438	345377-385141	2	-1	-1
439	310114-310247	2	-1	-1
440	1636030-1697071	2	-1	-1
441	201673-264176	2	-1	-1
442	1567502-1567652	2	-1	-1
443	310291-310640	2	-1	-1
444	1567482-1567640	2	-1	-1
445	309724-310640	2	-1	-1
446	339634-339640	2	-1	-1
447	1601127-1601134	2	-1	-1
448	345300-385141	2	-1	-1
449	1681580-1684925	2	-1	-1
450	1567612-1567664	2	-1	-1
451	1690209-1697754	2	-1	-1
452	958064-1163534	2	-1	-1
453	318527-1163535	2	-1	-1
454	79319-455161	2	1	-1
455	201673-289991	2	-1	-1
456	1567630-1567643	2	-1	-1
457	1567639-1567677	2	-1	-1
458	1567673-1567677	2	-1	-1
459	1648628-1664013	2	-1	-1
460	133558-590263	2	1	-1
461	1567629-1567663	2	-1	-1
462	1374346-1374388	2	-1	1
463	345298-345382	2	-1	-1
464	345300-345355	2	-1	-1
465	324633-337300	2	-1	-1
466	1567609-1567637	2	-1	-1
467	356349-356353	2	-1	-1
468	310113-310419	2	-1	-1
469	1567614-1567668	2	-1	-1
470	1567611-1567637	2	-1	-1
471	228102-975925	2	-1	-1
472	1567631-1567638	2	-1	-1
473	1567616-1567645	2	-1	-1
474	1567609-1567622	2	-1	-1
475	1693799-1716862	2	-1	-1
476	1682866-1685206	2	-1	-1
477	1691342-1702042	2	-1	-1
478	353980-958064	2	-1	-1
479	1567629-1567637	2	-1	-1
480	1643350-1693799	2	-1	-1
481	310537-310882	2	-1	-1
482	339634-339672	2	-1	-1
483	1631956-1702042	2	-1	-1
484	1670516-1681039	2	-1	-1
485	1631956-1676584	2	-1	-1
486	356327-356337	2	-1	-1
487	1567616-1567649	2	-1	-1
488	324580-337301	2	-1	-1
489	180648-290016	2	-1	-1
490	309817-310640	2	-1	-1
491	177842-289991	2	-1	-1
492	1567621-1567668	2	-1	-1
493	310310-310664	2	-1	-1
494	1567655-1567671	2	-1	-1
495	310246-310443	2	-1	-1
496	310231-310388	2	-1	-1
497	310086-310477	2	-1	-1
498	545146-545214	2	-1	-1
499	1108829-1108831	2	1	-1
500	177842-289841	2	-1	-1
501	1685206-1691342	2	-1	-1
502	1672915-1717538	2	-1	-1
503	1567629-1567656	2	-1	-1
504	310419-310507	2	-1	-1
505	1567650-1567665	2	-1	-1
506	1567638-1567676	2	-1	-1
507	1692858-1709993	2	-1	-1
508	1639011-1704414	2	-1	-1
509	1567614-1567656	2	-1	-1
510	339637-339667	2	-1	-1
511	1690209-1712148	2	-1	-1
512	1567624-1567640	2	-1	-1
513	1567652-1567672	2	-1	-1
514	345285-345320	2	-1	-1
515	1629607-1676287	2	-1	-1
516	264159-282117	2	-1	-1
517	1567631-1567675	2	-1	-1
518	324627-337296	2	-1	-1
519	1567639-1567663	2	-1	-1
520	310640-310882	2	-1	-1
521	282125-289841	2	-1	-1
522	1657879-1716862	2	-1	-1
523	339634-339638	2	-1	-1
524	310420-310689	2	-1	-1
525	1601119-1601133	2	-1	-1
526	356325-356329	2	-1	-1
527	201254-1494157	2	-1	-1
528	339640-339667	2	-1	-1
529	544156-545144	2	-1	-1
530	310419-310445	2	-1	-1
531	310345-310523	2	-1	-1
532	310282-310507	2	-1	-1
533	1567634-1567649	2	-1	-1
534	310151-310310	2	-1	-1
535	177483-1595936	2	-1	-1
536	1691342-1715169	2	-1	-1
537	227113-557111	2	-1	-1
538	310087-310681	2	-1	-1
539	1567634-1567664	2	-1	-1
540	1601115-1601123	2	-1	-1
541	1567618-1567670	2	-1	-1
542	1567609-1567663	2	-1	-1
543	310230-310345	2	-1	-1
544	1567537-1567641	2	-1	-1
545	1684925-1692858	2	-1	-1
546	1676584-1684925	2	-1	-1
547	310230-310641	2	-1	-1
548	1657582-1712148	2	-1	-1
549	1567616-1567653	2	-1	-1
550	310252-310287	2	-1	-1
551	1567629-1567667	2	-1	-1
552	310087-310475	2	-1	-1
553	1406396-1406397	2	-1	-1
554	1567641-1567660	2	-1	-1
555	310020-310475	2	-1	-1
556	1702042-1716862	2	-1	-1
557	345317-345383	2	-1	-1
558	588679-588923	2	1	-1
559	1567621-1567669	2	-1	-1
560	310113-310882	2	-1	-1
561	1567646-1567673	2	-1	-1
562	310248-310507	2	-1	-1
563	310270-310310	2	-1	-1
564	310152-310209	2	-1	-1
565	345285-345382	2	-1	-1
566	339631-339635	2	-1	-1
567	310231-310444	2	-1	-1
568	310247-310311	2	-1	-1
569	339632-339644	2	-1	-1
570	1690209-1693513	2	-1	-1
571	309842-310537	2	-1	-1
572	1631956-1648628	2	-1	-1
573	1517142-1567614	2	-1	-1
574	1567636-1567676	2	-1	-1
575	1649638-1657879	2	-1	-1
576	1601011-1601055	2	-1	-1
577	345351-384922	2	-1	-1
578	116466-116471	2	-1	-1
579	1565837-1567622	2	-1	-1
580	1216287-1216293	2	1	-1
581	310020-310231	2	-1	-1
582	1567651-1567662	2	1	-1
583	1601112-1601127	2	-1	-1
584	356337-356371	2	-1	-1
585	310311-310445	2	-1	-1
586	1567634-1567656	2	-1	-1
587	339634-339668	2	-1	-1
588	1673024-1691305	2	-1	-1
589	310182-310346	2	-1	-1
590	1567622-1567649	2	-1	-1
591	1567632-1567652	2	-1	-1
592	1567662-1567668	2	-1	-1
593	309817-310419	2	-1	-1
594	289991-909882	2	-1	-1
595	309790-310507	2	-1	-1
596	310319-310345	2	-1	-1
597	1567482-1567662	2	-1	-1
598	1632258-1715758	2	-1	-1
599	309817-310312	2	-1	-1
600	1657582-1691342	2	-1	-1
601	310270-310291	2	-1	-1
602	1567626-1567650	2	-1	-1
603	1567617-1567625	2	-1	-1
604	356353-356355	2	-1	-1
605	1634438-1681039	2	-1	-1
606	1567649-1567652	2	-1	-1
607	1567624-1567678	2	-1	-1
608	589557-1367178	2	-1	-1
609	1567630-1567640	2	-1	-1
610	909882-1595934	2	-1	-1
611	310020-310247	2	-1	-1
612	337293-337311	2	-1	-1
613	1567619-1567671	2	-1	-1
614	1676584-1702042	2	-1	-1
615	1601011-1601120	2	-1	-1
616	310152-310220	2	-1	-1
617	1676584-1718507	2	-1	-1
618	310218-310291	2	-1	-1
619	1655246-1697754	2	-1	-1
620	177785-1374388	2	-1	-1
621	1108817-1108821	2	-1	-1
622	310232-310256	2	-1	-1
623	1374390-1374396	2	-1	-1
624	264176-1595932	2	-1	-1
625	1691305-1697071	2	-1	-1
626	1682866-1697754	2	-1	-1
627	1685206-1703528	2	-1	-1
628	1630181-1664013	2	-1	-1
629	1567626-1567658	2	-1	-1
630	310087-310311	2	-1	-1
631	1567482-1567657	2	-1	-1
632	310388-310476	2	-1	-1
633	1567482-1567678	2	-1	-1
634	310281-310614	2	-1	-1
635	1655246-1676584	2	-1	-1
636	1676584-1712148	2	-1	-1
637	339627-339635	2	-1	-1
638	345285-345298	2	-1	-1
639	227560-975925	2	-1	-1
640	1704414-1709993	2	-1	-1
641	345366-345383	2	-1	-1
642	1567641-1567670	2	-1	-1
643	1162991-1162993	2	-1	-1
644	1567643-1567675	2	-1	-1
645	309816-310151	2	-1	-1
646	310113-310523	2	-1	-1
647	1715169-1716862	2	-1	-1
648	1567608-1567645	2	-1	-1
649	1567617-1567670	2	-1	-1
650	201254-318422	2	-1	-1
651	1567650-1567664	2	-1	-1
652	1567628-1567663	2	-1	-1
653	227559-975924	2	-1	-1
654	1565837-1567626	2	-1	-1
655	290008-353971	2	-1	-1
656	1567622-1567671	2	-1	-1
657	310248-310614	2	-1	-1
658	309842-310113	2	-1	-1
659	1567609-1567649	2	-1	-1
660	1675668-1676287	2	-1	-1
661	1567648-1567663	2	-1	-1
662	1657582-1664013	2	-1	-1
663	1690209-1691342	2	-1	-1
664	1595810-1595922	2	-1	-1
665	1567482-1567654	2	-1	-1
666	1567669-1567678	2	-1	-1
667	310220-310345	2	-1	-1
668	356353-356360	2	-1	-1
669	1567656-1567663	2	-1	-1
670	1567626-1567663	2	-1	-1
671	345300-345329	2	-1	-1
672	1601131-1601133	2	-1	-1
673	1567676-1567679	2	-1	-1
674	309816-310445	2	-1	-1
675	282132-1374389	2	-1	-1
676	588556-588680	2	-1	-1
677	310020-310664	2	-1	-1
678	309791-310319	2	-1	-1
679	337294-337311	2	-1	-1
680	1716862-1718507	2	-1	-1
681	1672915-1716862	2	-1	-1
682	310114-310252	2	-1	-1
683	1567626-1567649	2	-1	-1
684	1567631-1567655	2	-1	-1
685	310209-310475	2	-1	-1
686	1567631-1567644	2	-1	-1
687	1216280-1216299	2	-1	-1
688	310281-310477	2	-1	-1
689	339635-339640	2	-1	-1
690	1567621-1567672	2	-1	-1
691	310220-310614	2	-1	-1
692	1567647-1567649	2	-1	-1
693	201300-909883	2	-1	-1
694	1567615-1567639	2	-1	-1
695	1709993-1716862	2	-1	-1
696	1567621-1567631	2	-1	-1
697	1657879-1672915	2	-1	-1
698	310232-310270	2	-1	-1
699	345365-345371	2	-1	-1
700	1601131-1601132	2	-1	-1
701	309817-310270	2	-1	-1
702	1567618-1567641	2	-1	-1
703	1567618-1567661	2	-1	-1
704	310345-310476	2	-1	-1
705	201300-264176	2	-1	-1
706	1567502-1567616	2	-1	-1
707	289841-290016	2	-1	-1
708	345371-385010	2	-1	-1
709	1698945-1712148	2	-1	-1
710	1636030-1681714	2	-1	-1
711	1567632-1567648	2	-1	-1
712	264176-282111	2	-1	-1
713	1567636-1567678	2	-1	-1
714	1567625-1567650	2	-1	-1
715	1648628-1682866	2	-1	-1
716	310208-310346	2	-1	-1
717	310246-310346	2	-1	-1
718	310231-310345	2	-1	-1
719	1567669-1567671	2	-1	-1
720	345281-345355	2	-1	-1
721	1567482-1567609	2	-1	-1
722	1647906-1718507	2	-1	-1
723	1648628-1693513	2	-1	-1
724	310270-310680	2	-1	-1
725	339629-339655	2	-1	-1
726	1567615-1567626	2	-1	-1
727	1567644-1567663	2	-1	-1
728	1567612-1567656	2	-1	-1
729	1567625-1567669	2	-1	-1
730	1567502-1567665	2	-1	-1
731	1601117-1601131	2	-1	-1
732	310252-310288	2	-1	-1
733	309817-310506	2	-1	-1
734	1634438-1716862	2	-1	-1
735	1567650-1567673	2	-1	-1
736	339627-339672	2	-1	-1
737	309817-310020	2	-1	-1
738	310181-310640	2	-1	-1
739	1567623-1567652	2	-1	-1
740	309816-310477	2	-1	-1
741	1567609-1567665	2	-1	-1
742	1567613-1567656	2	-1	-1
743	310281-310445	2	-1	-1
744	1633091-1699082	2	-1	-1
745	310257-310680	2	-1	-1
746	1567650-1567656	2	-1	-1
747	310231-310319	2	-1	-1
748	1567537-1567678	2	-1	-1
749	1567650-1567658	2	-1	-1
750	1567664-1567677	2	-1	-1
751	1406393-1406398	2	-1	-1
752	310254-310444	2	-1	-1
753	1567637-1567658	2	-1	-1
754	1567657-1567660	2	-1	-1
755	310152-310256	2	-1	-1
756	1567629-1567665	2	-1	-1
757	1567537-1567670	2	-1	-1
758	310209-310311	2	-1	-1
759	309724-310345	2	-1	-1
760	264171-318430	2	-1	1
761	310345-310681	2	-1	-1
762	1675483-1691305	2	-1	-1
763	1567537-1567636	2	-1	-1
764	27999-1367178	2	-1	-1
765	1567652-1567661	2	-1	-1
766	1567640-1567655	2	-1	-1
767	1601122-1601131	2	-1	-1
768	324633-324683	2	-1	-1
769	310113-310256	2	-1	-1
770	310443-310477	2	-1	-1
771	282117-1595936	2	-1	-1
772	1567610-1567617	2	-1	-1
773	1565837-1567652	2	-1	-1
774	318527-1595936	2	-1	-1
775	1051831-1051832	2	-1	-1
776	1644975-1697071	2	-1	-1
777	310020-310232	2	-1	-1
778	345366-384922	2	-1	-1
779	1567650-1567671	2	-1	-1
780	1567623-1567668	2	-1	-1
781	1567624-1567650	2	-1	-1
782	1567640-1567649	2	-1	-1
783	1567615-1567652	2	-1	-1
784	1567622-1567659	2	-1	-1
785	1690209-1702042	2	-1	-1
786	1567657-1567670	2	-1	-1
787	337294-337302	2	-1	-1
788	1364276-1364284	2	-1	-1
789	8408-133558	2	1	-1
790	339627-339630	2	-1	-1
791	339631-339667	2	-1	-1
792	1567631-1567650	2	-1	-1
793	310248-310270	2	-1	-1
794	309816-310388	2	-1	-1
795	1494156-1595932	2	-1	-1
796	310444-310614	2	-1	-1
797	310254-310345	2	-1	-1
798	1567634-1567679	2	-1	-1
799	324578-324580	2	-1	-1
800	1682866-1716862	2	-1	-1
801	1676584-1716862	2	-1	-1
802	1595927-1595928	2	-1	-1
803	310288-310445	2	-1	-1
804	1567656-1567667	2	-1	-1
805	1567622-1567675	2	-1	-1
806	1630181-1639011	2	-1	-1
807	264171-958064	2	-1	-1
808	289841-290008	2	-1	-1
809	1657582-1681039	2	-1	-1
810	1673024-1707344	2	1	-1
811	289841-909883	2	-1	-1
812	310248-310475	2	-1	-1
813	309816-310345	2	-1	-1
814	1567610-1567622	2	-1	-1
815	309816-310476	2	-1	-1
816	264176-318422	2	-1	-1
817	310477-310537	2	-1	-1
818	1638794-1681714	2	-1	-1
819	1567636-1567656	2	-1	-1
820	1657582-1704414	2	-1	-1
